Player,Offense,Defense,GP,Name,Squad,Viable
"Tazzy",1,1,90822,JTR,"zJTR G9, zScav Rey, BB-8 G9, zzR2-D2 Finn",1
"Tazzy",1,1,105379,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Tazzy",1,1,89295,Carth,"zCarth Onasi, Mission G9, Zaalbar G9, zJuhani zCanderous",1
"Tazzy",1,1,109473,zEP,"zzEP zzzVader zTarkin TFP G8, zBSF",1
"Tazzy",0,1,74256,Phoenix,"Hera Zeb G8, Kanan G9, Sabine Ezra",1
"Tazzy",1,0,103528,Wiggs,"Wedge Biggs G8, zzzCLS zHan zFulcrum",1
"Tazzy",1,0,76970,Wampa (Counter),"zRex Wampa G9, Krennic G7, HYoda G9, Jyn G8",1
"Tazzy",0,1,79226,FO,"zzKRU Kylo G9, Phasma G8, FOO G8, FOSFTP G8",1
"Tazzy",1,0,90359,zMaul,"zDarth Maul, zDooku zDR Sith Assassin, Savage",1
"Tazzy",0,1,108490,BS,"zBS zzGMY Jolee zGK zJKA",1
"Tazzy",1,0,64786,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa G9, Dathcha G9",1
"Tazzy",,,355030,Negotiator,"Negotiator BTL-B Y-wing Starfighter 2*, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",0
"Tazzy",0,1,69426,Geonosians,"GBA 5* G8, Sun Fac G8, Geo Soldier G9, Geo Spy G9, Poggle",0
"Tazzy",0,1,64208,Grievous-Wat,"GG G8, B2 G8, B1 4* G8, MagnaGuard G8, zWat Tambor G8",0
"Tazzy",1,0,56811,Traya,"Traya G8, DN G8, Sion 5* G8, Sith Empire Trooper G8, Thrawn 6* G8",0
"Tazzy",,,314583,Executrix,"Executrix Tie Adv, Emperor's Shuttle 4*, TIE Reaper 4*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter 6*, First Order TIE Fighter",0
"Tazzy",,,107328,Disintegration,"Aurra G9, zzGreef Karga, zBoba zBossk 6* zzThe Mandalorian",0
"Tazzy",1,0,46752,Troopers,"Veers G7, Admiral Piett 5* G7, Moff Gideon G6, Dark Trooper 5* G8, Range Trooper 5* G8",0
"Tazzy",,,62594,Mon Mothma,"Mon Mothma 4* G7, Hoth Rebel Scout G8, Hoth Rebel Soldier G8, zCara Dune, Cassian G8",0
"Tazzy",,,52209,Iden Troopers,"Iden Versio 3* G8, Stormtrooper G8, Snowtrooper G7, Magma G7, DT G7",0
"Tazzy",0,1,81683,BH,"zJango Dengar G9, Greedo G9, Cad IG-88 G8",0
"Tazzy",,,81500,Mando,"zzThe Mandalorian (Beskar Armor) G9, Dash Rendar 6*, Nest 4* G7, zIG-11 zKuiil",0
"Tazzy",,,43590,Bad Batch,"Hunter 3* G8, Echo 4* G7, Omega 4* G7, Tech 3* G8, Wrecker 3* G6",0
"BigAl37",,,166352,JMLS,"zzzJKR zzJKL zzzzzzJMLS zHYoda zzzzGAS",1
"BigAl37",0,1,136327,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"BigAl37",0,1,146011,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"BigAl37",,,465209,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter 6*, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"BigAl37",1,0,146754,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 Old Ben",1
"BigAl37",,,380083,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"BigAl37",0,1,100412,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"BigAl37",0,1,114245,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"BigAl37",1,0,121743,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"BigAl37",1,1,87244,Ewoks,"zChirpa Elder zPaploo Teebo Wicket",1
"BigAl37",0,1,134880,BH,"zzBossk Dengar IG-88 zBoba zzJango",1
"BigAl37",1,1,85792,Carth,"Carth Onasi, zMission zZaalbar Juhani G8, zCanderous",1
"BigAl37",1,1,121194,zEP,"zzEP zzzVader Tarkin TFP zDN",1
"BigAl37",0,1,74353,Phoenix,"Hera Zeb G8, Kanan Sabine G8, zEzra",1
"BigAl37",1,0,88421,Wampa (Counter),"zRex zzWampa DT G8, Jyn G8, FOO G8",1
"BigAl37",1,0,92853,Wiggs,"Wedge Biggs zLeia Chirrut G8, Baze G8",1
"BigAl37",1,0,16431,NestSolo (Counter),"zNest G9",1
"BigAl37",1,1,78164,NS,"MT G9, zAV Daka G8, Zombie Spirit G7",0
"BigAl37",,,95243,Mon Mothma,"zzMon Mothma, Pao G8, zCara Dune G9, Lando K-2SO G8",0
"BigAl37",1,0,56510,Jawas,"Nebit G8, Jawa Engineer 4* G7, Jawa Scavenger G8, Jawa 5* G9, Dathcha G9",0
"BigAl37",1,0,8040,SionSolo (Counter),"Sion G6",0
"BatDad",,,127314,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"BatDad",1,1,99351,NS,"zzMT zzAV zDaka Zombie Spirit",1
"BatDad",,,362103,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"BatDad",,,281819,HansMF,"Home One, Han's MF 5*, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"BatDad",0,1,90518,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"BatDad",0,1,91763,Grievous,"zzGG B2 G9, zB1 zDroideka MagnaGuard",1
"BatDad",,,120788,Disintegration,"zzAurra zzGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"BatDad",,,101804,Nute-OR,"zNute zDooku zzJango zZaalbar zMission",1
"BatDad",1,1,110048,Revan,"zzzJKR zBS GMY zJolee zGK",1
"BatDad",1,1,119939,zEP,"zzEP zzzVader zzTarkin TFP G8, zBSF",1
"BatDad",0,1,63837,Phoenix,"Hera G8, Zeb G8, Kanan G8, Sabine G8, Ezra G8",1
"BatDad",1,0,93883,Wampa (Counter),"Rex zzWampa HYoda G8, Jyn G8, FOO",1
"BatDad",1,0,13981,SionSolo (Counter),"Sion G9",1
"BatDad",1,0,88777,CLS,"zzzCLS Han G7, zzChewbacca R2-D2 G8, Stormtrooper Han",0
"BatDad",1,1,84460,Ewoks,"Chirpa G9, Elder Paploo G9, zWicket zLogray",0
"BatDad",1,0,64610,Troopers,"Veers G8, Starck G8, Moff Gideon G8, Dark Trooper G7, Shoretrooper G9",0
"BatDad",1,0,55073,zMaul,"Darth Maul, Sidious G8, Sith Empire Trooper 5* G7, Sith Marauder 4* G2, Nest G7",0
"BatDad",1,0,56873,Wiggs,"Wedge 5* G8, Biggs G8, Fulcrum G7, C-3PO 5* G8, Leia G8",0
"BatDad",1,0,48492,Thragma (Counter),"Thrawn G9, Magma G7, DT 5* G8, Krennic G1, Stormtrooper G8",0
"BatDad",1,0,70058,QGJ,"zQGJ Aayla G1, JKA G9, Old Ben G9, Ahsoka G8",0
"lucio",,,122862,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"lucio",1,1,145680,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"lucio",0,1,148793,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"lucio",,,502685,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"lucio",,,330494,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"lucio",0,1,93841,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"lucio",0,1,130294,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"lucio",1,0,123032,CLS,"zzzCLS zHan zzChewbacca zChewpio R2-D2 G9",1
"lucio",1,1,143488,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"lucio",1,1,122868,Revan Offense,"zzzJKR zGMY BS zJolee zzHYoda",1
"lucio",1,1,92992,Ewoks,"zChirpa Elder zPaploo Teebo zLogray",1
"lucio",0,1,111677,BH,"zzBossk zDengar zGreedo zBoba zzJango",1
"lucio",1,1,121773,zEP,"zzEP zzzVader Tarkin TFP zBSF",1
"lucio",0,1,80828,Phoenix,"Hera Zeb zKanan Ezra Chopper",1
"lucio",1,1,83195,Carth,"zCarth Onasi, zMission zZaalbar Juhani G7, zCanderous",0
"Sel Cee",,,103740,Phasma,"zPhasma zFOTP FOE zzKRU zKylo",1
"Sel Cee",1,1,163215,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"Sel Cee",1,1,120517,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Sel Cee",0,1,152168,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Sel Cee",,,483869,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Sel Cee",0,1,107450,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Sel Cee",0,1,115320,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Sel Cee",,,505083,Raddus,"Raddus Sun Fac SF, Rey's Millennium Falcon, Poe Dameron's X-wing, Resistance X-wing, Biggs X-wing, Wedge X-wing, Phantom Ghost",1
"Sel Cee",1,1,143642,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Sel Cee",1,1,143269,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"Sel Cee",0,1,120431,BH,"zzBossk zDengar zIG-88 zBoba zzJango",1
"Sel Cee",1,1,96055,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Sel Cee",1,1,120463,zEP,"zzEP zzzVader zzTarkin TFP zBSF",1
"Sel Cee",0,1,97764,Phoenix,"zHera zZeb zKanan zSabine zEzra",1
"Sel Cee",1,0,109645,CLS,"zzzCLS zHan Chewbacca G7, zzR2-D2 zzOld Ben",0
"Sel Cee",1,1,94142,Ewoks,"zChirpa 6* Elder zPaploo Teebo zWicket",0
"Sel Cee",1,0,73055,Troopers,"Veers Starck G8, Stormtrooper Snowtrooper G9, DT G9",0
"Sel Cee",1,0,10045,SionSolo (Counter),"Sion G7",0
"Drig Nast",1,1,106942,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Drig Nast",0,1,131125,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Drig Nast",0,1,123771,DR,"zzzDR zHK-47 G9, zBSF Sith Empire Trooper, zzThrawn",1
"Drig Nast",,,344614,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Drig Nast",0,1,102709,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Drig Nast",0,1,104081,Grievous,"zzGG zB2 zB1 zDroideka G9, zMagnaGuard",1
"Drig Nast",1,0,113223,Traya,"zzTraya zDN G9, zSion zzEP zNest",1
"Drig Nast",1,0,113144,Troopers,"zVeers zzAdmiral Piett, zzMoff Gideon, zDark Trooper, Range Trooper",1
"Drig Nast",,,134285,Disintegration,"zAurra zzGreef Karga, zBoba zzBossk zThe Mandalorian",1
"Drig Nast",1,0,140126,CLS,"zzzCLS zHan zzChewbacca zChewpio zzR2-D2",1
"Drig Nast",1,1,123088,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda G9",1
"Drig Nast",1,1,77235,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket G9, Logray G8",1
"Drig Nast",1,0,112779,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Drig Nast",1,1,80426,Carth,"Carth Onasi, zMission Zaalbar Juhani G8, zCanderous G9",1
"Drig Nast",0,1,128405,BH,"zzJango Dengar Cad zIG-88 zZam",1
"Drig Nast",0,1,81749,Phoenix,"Hera G8, Zeb G8, zKanan G9, zSabine zEzra",1
"Drig Nast",0,1,100523,FO,"zzKRU zKylo zHux 5* zFOTP FOO",1
"Drig Nast",,,293543,Malevolence,"Malevolence 6* Hyena Bomber, Vulture Droid 4*, Sun Fac SF, Soldier SF, Spy SF",0
"Drig Nast",,,418412,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 6*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter 6*, First Order TIE Fighter",0
"Drig Nast",,,75686,Iden Troopers,"zIden Versio 4*, zStormtrooper Snowtrooper G9, Magma G8, DT",0
"MINI Runningbaldman",,,146363,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"MINI Runningbaldman",1,1,107880,NS,"zzMT zzAV zDaka Zombie Spirit",1
"MINI Runningbaldman",0,1,131462,padme,"zzPadme zGK zJKA zAhsoka zBarriss",1
"MINI Runningbaldman",,,469767,Negotiator,"Negotiator 6* BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"MINI Runningbaldman",,,316682,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MINI Runningbaldman",,,386635,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"MINI Runningbaldman",0,1,109754,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI Runningbaldman",0,1,119148,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"MINI Runningbaldman",1,0,126730,Traya,"zzTraya zzDN zSion Sith Empire Trooper, zzThrawn",1
"MINI Runningbaldman",1,1,104040,JTR,"zzzJTR Scav Rey, zzBB-8 zzR2-D2 RT",1
"MINI Runningbaldman",,,404938,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",1
"MINI Runningbaldman",,,116334,Disintegration,"zzAurra zzGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"MINI Runningbaldman",1,1,122906,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"MINI Runningbaldman",1,1,104328,Revan Offense,"zzzJKR zzGMY zzHYoda zJolee zEzra",1
"MINI Runningbaldman",1,0,106749,CLS,"zzzCLS zHan zzChewbacca zLeia zzC-3PO",1
"MINI Runningbaldman",1,1,73571,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"MINI Runningbaldman",1,1,90526,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"MINI Runningbaldman",0,1,107475,BH,"zzJango zDengar Cad zzEmbo zZam",1
"MINI Runningbaldman",1,0,107514,Troopers,"zVeers zStarck Magma zzAdmiral Piett, Shoretrooper",1
"MINI Runningbaldman",0,1,85767,Phoenix,"zHera zZeb zKanan zSabine Chopper",1
"MINI Runningbaldman",1,0,123645,zMaul,"zDarth Maul, zDooku zSidious Sith Assassin, zSavage",1
"MINI Runningbaldman",1,1,87045,Rogue1,"zzJyn Chirrut Baze zCassian zK-2SO",1
"MINI Runningbaldman",1,0,58080,Jawas,"Nebit G8, Jawa Engineer G8, Jawa Scavenger G8, Jawa G8, Dathcha G8",1
"MINI Runningbaldman",,,67550,Phasma,"Phasma FOTP FOSFTP G1, FOST zKylo",0
"MINI Runningbaldman",1,0,98910,EP (Counter, Rebel),"zzEP zKrennic DT G3, zzWampa Stormtrooper G1",0
"MINI Runningbaldman",1,0,6630,NestSolo (Counter),"Nest G1",0
"Grump",,,173821,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"Grump",0,1,120891,padme,"zzPadme zGK JKA zAhsoka zC-3PO",1
"Grump",1,0,145438,CLS,"zzzCLS zHan zChewbacca zzR2-D2 zOld Ben",1
"Grump",,,349008,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Grump",0,1,124824,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Grump",,,116506,Mon Mothma,"zzMon Mothma, zCara Dune, Lando Wedge Biggs",1
"Grump",1,1,78152,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Grump",0,1,136463,BH,"zzBossk zDengar Cad zBoba zzJango",1
"Grump",1,1,104923,zEP,"zzEP zzzVader Tarkin G8, TFP G8, zzMara Jade, The Emperor's Hand",1
"Grump",0,1,62279,Phoenix,"Hera G8, Zeb G8, Kanan G8, Ezra Chopper G8",1
"Grump",,,63659,Phasma,"Phasma G7, FOE G8, FOO G7, zKRU G8, Kylo G8",0
"Grump",,,404616,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter, Umbaran Starfighter 5*, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter",0
"Grump",1,0,81486,ShaakClones,"Shaak Ti, Rex G9, Echo (501st) G9, Fives G9, ARC Trooper G8",0
"Obi",0,1,134075,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Obi",0,1,127524,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Obi",,,371352,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Obi",0,1,70811,Geonosians,"GBA G9, Sun Fac G8, Geo Soldier, Geo Spy G9, Poggle",1
"Obi",1,0,131484,Traya,"zzTraya zzDN zSion zzEP zzThrawn",1
"Obi",0,1,121524,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"Obi",,,104791,Nute-Wat,"zNute G9, zDooku zWat Tambor, zzJango zNest",1
"Obi",1,0,106412,CLS,"zzzCLS zHan zzChewbacca Chewpio G8, R2-D2 G8",1
"Obi",1,1,105785,Revan Offense,"zzzJKR GMY BS zJolee zHYoda",1
"Obi",1,1,90148,Ewoks,"zChirpa Elder zPaploo Wicket zLogray",1
"Obi",1,1,89387,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous G8",1
"Obi",0,1,102489,BH,"zzBossk Greedo Cad zBoba The Mandalorian G8",1
"Obi",0,1,135069,FO,"zzKRU zKylo zFOST zHux FOE",1
"Obi",1,0,65851,Wiggs,"Wedge G8, Biggs G8, Fulcrum G7, Ezra G8, Leia G8",1
"Obi",,,336865,Negotiator,"Negotiator 5* BTL-B Y-wing Starfighter 3*, Anakin's Eta-2 Starfighter, Rex's ARC-170 6*, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",0
"Obi",1,1,82262,NS,"MT G8, zzAV Daka G9, Zombie Spirit G9",0
"Obi",1,0,81580,ShaakClones,"zzShaak Ti, Rex G8, Echo (501st) G9, Fives G9, Clone Sergeant",0
"Obi",0,1,68441,Phoenix,"Hera Zeb G8, zKanan G8, Sabine 5* G4, Chopper",0
"Obi",1,1,53313,Rogue1,"Jyn 6* G7, Chirrut G2, Baze G6, Cassian G7, Bodhi Rook G7",0
"Litnate101",0,1,79703,Geonosians,"zGBA Sun Fac G8, Geo Soldier, Geo Spy, Poggle",1
"Litnate101",0,1,87426,BH,"zzBossk Boba G9, The Mandalorian G9, Jango G9, zGreef Karga",1
"Litnate101",1,1,96988,zEP,"zEP zzVader Tarkin G8, zSith Trooper, BSF",1
"Litnate101",0,1,121871,FO,"zzKRU Kylo FOST zHux FOE",1
"Litnate101",0,1,67952,Phoenix,"Hera G8, Zeb G8, Kanan G9, Ezra Chopper G8",1
"Litnate101",1,0,83552,CLS,"zzCLS zHan G9, zChewbacca 6* R2-D2 G8, Stormtrooper Han",0
"Litnate101",,,215372,HansMF,"Home One 6*, Han's MF 5*, Rebel Y-wing 5*, Bistan's U-wing 4*, Phantom 6* Ghost Cassian's U-wing 6*, Biggs X-wing",0
"Litnate101",0,1,70823,Grievous,"GG G8, B2 G8, Droideka G9, MagnaGuard G9, Dooku",0
"Litnate101",,,44031,Mon Mothma,"Mon Mothma 3* G7, Pao G6, Lando 5* G8, Biggs G7, Bistan G4",0
"Litnate101",0,1,81606,padme,"zzPadme GK 6* G8, zJKA zAhsoka Fives G9",0
"CheezyPickens",1,1,154290,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"CheezyPickens",,,165461,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"CheezyPickens",0,1,140414,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"CheezyPickens",,,498220,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"CheezyPickens",0,1,93722,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"CheezyPickens",1,0,126659,CLS,"zzzCLS zHan zzChewbacca zChewpio R2-D2 G8",1
"CheezyPickens",1,1,142171,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"CheezyPickens",1,1,117500,Revan Offense,"zzzJKR zGMY BS zJolee zHYoda",1
"CheezyPickens",1,1,84619,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"CheezyPickens",0,1,103145,BH,"zzBossk Dengar Boba The Mandalorian, Jango",1
"CheezyPickens",0,1,68390,Phoenix,"Hera G8, Zeb G9, Kanan G8, Sabine G8, zEzra",1
"CheezyPickens",1,0,107666,EP (Counter, Rebel),"zzEP Shoretrooper G8, Krennic DT G9, zzWampa",1
"CheezyPickens",,,120619,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"CheezyPickens",,,250430,Malevolence,"Malevolence 5* Hyena Bomber 4*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"CheezyPickens",,,328597,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing 5*, Phantom Ghost Cassian's U-wing, Wedge X-wing",0
"CheezyPickens",0,1,97964,Grievous,"zGG zB2 zB1 zMagnaGuard Nute G8",0
"CheezyPickens",1,1,67373,NS,"MT G8, zAV Daka G8, Zombie G8, Spirit G8",0
"CheezyPickens",1,0,90479,Troopers,"zVeers zzAdmiral Piett, Moff Gideon 6* G9, zDark Trooper 6* G9, Range Trooper 6* G8",0
"CheezyPickens",1,1,84660,Carth,"Carth Onasi, zMission zZaalbar Juhani Canderous G7",0
"CheezyPickens",1,1,55623,Rogue1,"Jyn 6* G8, Chirrut 5* G8, Baze 6* G8, Cassian G8, K-2SO G8",0
"CheezyPickens",,,42937,Bad Batch,"Hunter 5* G7, Echo 5* G6, Omega 4* G8, Tech 5* G6, Wrecker 5* G6",0
"CheezyPickens",1,0,6630,SionSolo (Counter),"Sion G1",0
"MINI Macgruber Xery",,,180048,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"MINI Macgruber Xery",,,169154,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzVader zRG zNinth Sister",1
"MINI Macgruber Xery",,,120891,Phasma,"zPhasma FOTP FOSFTP zFOST zKylo",1
"MINI Macgruber Xery",1,1,166826,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"MINI Macgruber Xery",,,172422,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"MINI Macgruber Xery",0,1,113155,Qira,"Qira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"MINI Macgruber Xery",1,1,164624,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zHoldo zResistance Hero Finn",1
"MINI Macgruber Xery",1,1,121981,NS,"zzMT zzAV zDaka Zombie Spirit",1
"MINI Macgruber Xery",,,628161,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"MINI Macgruber Xery",,,162673,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"MINI Macgruber Xery",,,531150,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
