Player,Offense,Defense,GP,Name,Squad,Viable
"Phaedo",1,1,77359,JTR,"zJTR Scav Rey G9, BB-8 G9, R2-D2 Finn G9",1
"Phaedo",1,1,137892,Revan Offense,"zzzJKR zzGMY BS zJolee zHYoda",1
"Phaedo",1,1,80950,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Phaedo",1,0,107291,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Phaedo",0,1,99248,BH,"zzBossk Jango Boba Dengar Cad",1
"Phaedo",1,1,77852,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous",1
"Phaedo",1,1,102823,zEP,"zzEP zzzVader Tarkin TFP BSF",1
"Phaedo",0,1,74660,Phoenix,"Hera G9, Ezra Zeb G8, Kanan Sabine",1
"Phaedo",1,0,83306,Wiggs,"Wedge G8, Biggs zCLS Han Chewbacca",1
"Phaedo",,,51679,Phasma,"Phasma G8, FOTP G9, FOSFTP G7, FOST 5* G8, Kylo 5* G8",0
"Phaedo",,,421782,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter 5*, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",0
"Phaedo",1,1,55959,NS,"MT 6* G8, AV G8, Daka G9, Zombie G8, Spirit G8",0
"Phaedo",1,0,60526,zMaul,"Darth Maul, Sidious G8, Dooku G8, Sith Empire Trooper G7, Nest G7",0
"Phaedo",1,0,58523,Troopers,"Veers 5* G9, Starck G7, Stormtrooper G8, DT G8, Magma G9",0
"Phaedo",1,1,59399,Rogue1,"Jyn G8, Chirrut G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"MeisterMcGee",,,511549,Executor,"Executor 5* HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MeisterMcGee",,,282580,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MeisterMcGee",0,1,98194,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MeisterMcGee",0,1,89458,Grievous,"zzGG B2 Droideka G8, MagnaGuard G8, IG-88",1
"MeisterMcGee",1,0,122780,CLS,"zzCLS zHan zChewbacca R2-D2 G8, zC-3PO",1
"MeisterMcGee",1,0,135319,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"MeisterMcGee",1,1,75575,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"MeisterMcGee",1,0,129070,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives ARC Trooper",1
"MeisterMcGee",0,1,124323,BH,"zzBossk Jango zBoba Dengar Cad",1
"MeisterMcGee",0,1,64984,Phoenix,"Hera G9, Ezra G9, Zeb G8, Kanan G8, Chopper G8",1
"MeisterMcGee",1,0,22023,NestSolo (Counter),"zNest",1
"MeisterMcGee",1,1,99497,zEP,"zEP zzzVader Tarkin G8, TFP Mara Jade, The Emperor's Hand 3* G9",0
"MasterKenobi264",1,1,140105,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G8",1
"MasterKenobi264",0,1,117846,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"MasterKenobi264",,,378231,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"MasterKenobi264",1,0,110810,CLS,"zzzCLS zHan zzChewbacca R2-D2 G9, zOld Ben",1
"MasterKenobi264",0,1,90056,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MasterKenobi264",1,1,118875,Revan Offense,"zzzJKR zzGMY zBS zJolee zHYoda",1
"MasterKenobi264",1,1,78396,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"MasterKenobi264",1,1,55364,Carth,"Carth Onasi, Mission G8, Zaalbar G8, Juhani G8, Canderous G8",1
"MasterKenobi264",0,1,99805,BH,"zzBossk Jango Boba IG-88 Cad",1
"MasterKenobi264",1,1,103052,zEP,"zzEP zzzVader Tarkin G8, TFP G8, zBSF",1
"MasterKenobi264",0,1,60602,Phoenix,"Hera G8, Ezra G8, Zeb G8, Kanan G8, Chopper G8",1
"MasterKenobi264",,,113173,Phasma,"Phasma FOTP FOSFTP zFOST zKylo",0
"MasterKenobi264",,,264481,HansMF,"Home One, Han's MF, Rebel Y-wing 4*, Bistan's U-wing 5*, Phantom 6* Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"MasterKenobi264",0,1,77319,Grievous,"zzGG B2 G7, zB1 4* G7, MagnaGuard Nute G8",0
"MasterKenobi264",1,0,76901,Troopers,"zVeers zzAdmiral Piett 6* G9, zMoff Gideon G9, zDark Trooper 5* G9, Range Trooper 5* G9",0
"MasterKenobi264",1,1,44846,NS_Alt,"MT 6* G8, AV G8, Daka G8, Spirit 6* G8, Talia G8",0
"MasterKenobi264",1,0,63127,ShaakClones,"Shaak Ti G8, Rex G8, Echo (501st) G8, Fives G8, Clone Sergeant",0
"MasterKenobi264",1,1,44258,Rogue1,"Jyn G8, Chirrut 5* G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"UhOhNoBueno",0,1,129160,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"UhOhNoBueno",0,1,94380,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"UhOhNoBueno",1,0,125156,Traya,"zzTraya zzDN zSion zDooku zzEP",1
"UhOhNoBueno",1,1,126680,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"UhOhNoBueno",1,0,122455,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"UhOhNoBueno",1,1,92716,Carth,"zCarth Onasi, zMission zZaalbar Juhani G8, zCanderous",1
"Viking",,,150560,SEE,"zzzzzzSEE zBSF zzMalak zzDR G9, zzzVader",1
"Viking",0,1,126972,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Viking",,,473182,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Viking",0,1,98779,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Viking",0,1,129499,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Viking",1,0,124890,CLS,"zzzCLS zHan zzChewbacca zChewpio R2-D2 G8",1
"Viking",1,1,144550,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Viking",1,1,103573,Revan Offense,"zzzJKR zGMY BS zJolee zEzra",1
"Viking",1,1,83318,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Viking",0,1,134560,BH,"zzBossk zJango zBoba IG-88 Dengar",1
"Viking",1,0,135966,Troopers,"zVeers zStarck Range Trooper, zzAdmiral Piett, zMoff Gideon",1
"Viking",1,1,91916,NS,"zzMT zzAV zDaka Zombie Spirit G8",0
"Viking",,,276800,HansMF,"Home One, Han's MF, Rebel Y-wing 4*, Bistan's U-wing 4*, Phantom Ghost Cassian's U-wing, Biggs X-wing",0
"Viking",1,0,101428,Traya,"zTraya DN 6* G8, Sion 2* G8, zzEP zThrawn",0
"Viking",,,50708,Mon Mothma,"Mon Mothma 5* G7, Hoth Rebel Soldier 6* G7, Biggs G8, Wedge G3, Cara Dune G7",0
"Viking",1,1,77893,Carth,"Carth Onasi G4, Mission zZaalbar Juhani Canderous",0
"Viking",,,53473,Iden Troopers,"Iden Versio 3* G8, Stormtrooper G5, Snowtrooper G7, Magma G7, DT 6* G5",0
"Viking",0,1,62355,Phoenix,"Hera G8, Zeb G8, Kanan G8, Sabine 5* G8, Chopper G8",0
"Bombani",,,551532,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Bombani",0,1,137990,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Bombani",,,498568,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Bombani",0,1,86776,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Bombani",0,1,127268,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"Bombani",1,1,147605,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Bombani",1,1,80580,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"Bombani",0,1,139838,BH,"zzBossk zJango zBoba Dengar Cad",1
"Bombani",0,1,63430,Phoenix,"Hera G8, Ezra G8, Zeb G8, Kanan G8, Chopper G8",1
"Bombani",1,0,18985,NestSolo (Counter),"zNest",1
"Bombani",,,41313,Phasma,"Phasma 5* G8, FOE 5* G8, FOO 5* G8, KRU 6* Kylo 5* G8",0
"Bombani",1,1,92866,NS,"zMT zAV zDaka Zombie 6* Spirit",0
"Bombani",,,247154,Malevolence,"Malevolence 5* Hyena Bomber 5*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"Bombani",1,1,99979,zEP,"EP zzzVader Tarkin TFP Traya G8",0
"Bombani",1,0,37503,Wiggs,"Wedge 5* G8, Biggs G8, Han G4, Chewbacca G1, Leia 6* G8",0
"Bombani",1,1,34428,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 5* G8, K-2SO 5* G8, Cassian 5* G8",0
"tigo13",,,176147,JMLS,"zzzJKR zzJKL zzzzzzJMLS zzHYoda zzzzGAS",1
"tigo13",0,1,138218,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"tigo13",1,0,151059,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"tigo13",,,488208,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"tigo13",,,387859,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"tigo13",0,1,93082,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"tigo13",0,1,128103,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"tigo13",1,1,81031,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"tigo13",1,0,136334,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"tigo13",0,1,100251,BH,"zzBossk Jango zBoba zThe Mandalorian, Dengar",1
"tigo13",1,1,95699,zEP,"zzEP G9, zzzVader Tarkin G8, TFP G8, zTraya G9",1
"tigo13",0,1,69625,Phoenix,"Hera G8, Ezra G8, Zeb G8, Kanan G8, Chopper",1
"tigo13",1,0,19983,NestSolo (Counter),"zNest",1
"tigo13",1,1,79437,NS,"zMT G7, zzAV Daka G9, Zombie Spirit G7",0
"tigo13",,,108711,Mon Mothma,"zzMon Mothma, Pao G9, Biggs Wedge Lando",0
"tigo13",1,0,59319,Troopers,"Veers Starck G7, Range Trooper 5* G8, zAdmiral Piett 5* G7, Moff Gideon 4* G7",0
"tigo13",,,57789,Bad Batch,"zHunter 4* G7, zEcho 3* G8, Omega 5* G7, Tech 3* G9, Wrecker G8",0
"tigo13",0,1,44804,FO,"KRU Kylo G1, FOSFTP G2, FOO G2, Phasma G1",0
"Dattalo",,,537971,Executor,"Executor 5* HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Dattalo",0,1,129971,padme,"zzPadme zGK zJKA zAhsoka C-3PO",1
"Dattalo",0,1,90811,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Dattalo",0,1,117646,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Dattalo",1,0,114874,CLS,"zzCLS zHan zChewbacca zChewpio R2-D2 G8",1
"Dattalo",1,1,139627,GAS,"zzzGAS zRex Echo (501st), zzFives ARC Trooper",1
"Dattalo",1,1,114917,Revan Offense,"zzzJKR zGMY BS zJolee HYoda G8",1
"Dattalo",1,1,81091,Ewoks,"zChirpa Elder Paploo G9, zWicket Logray G9",1
"Dattalo",0,1,136190,BH,"zzBossk Jango Boba Dengar Cad",1
"Dattalo",1,1,83190,Carth,"zCarth Onasi, Mission zZaalbar Juhani G8, Canderous",1
"Dattalo",1,1,117081,zEP,"zEP zzVader Tarkin TFP zBSF",1
"Dattalo",0,1,66642,Phoenix,"Hera G8, Ezra Zeb G8, Kanan G8, Chopper G9",1
"Dattalo",1,0,18543,NestSolo (Counter),"zNest",1
"Dattalo",,,33749,Phasma,"Phasma 5* G8, FOE 5* G8, FOO 5* G8, KRU 6* G8, Kylo 5* G8",0
"Dattalo",,,459885,Negotiator,"Negotiator 6* BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170 5*",0
"Dattalo",,,286431,Malevolence,"Malevolence 5* Hyena Bomber 6*, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",0
"Dattalo",,,300765,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing 6*",0
"Dattalo",1,1,67398,NS,"MT G8, zAV Daka G8, Zombie Spirit 6* G8",0
"Dattalo",1,0,102900,Troopers,"zVeers zzAdmiral Piett, Moff Gideon G8, Dark Trooper, Range Trooper G8",0
"Dattalo",,,70818,Mon Mothma,"zzMon Mothma 6* G8, Hoth Rebel Scout G8, zPao G8, zKyle Katarn 4* G9, Cara Dune G8",0
"Dattalo",1,0,45065,Wiggs,"Wedge 6* G8, Biggs G8, Leia G8, Chirrut 5* G8, Baze 6* G8",0
"Gyre",0,1,137705,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Gyre",,,471266,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Gyre",0,1,97314,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Gyre",0,1,134994,Grievous-Wat,"zzGG zB2 zB1 zMagnaGuard zWat Tambor",1
"Gyre",1,0,73015,CLS,"zCLS G8, Han Chewbacca Chewpio G9, R2-D2 G8",1
"Gyre",1,1,113770,GAS,"zzzzGAS zRex Echo (501st), zFives ARC Trooper",1
"Gyre",1,1,112270,Revan Offense,"zzzJKR zGMY BS zJolee HYoda",1
"Gyre",1,1,87400,Ewoks,"zChirpa Elder zPaploo Wicket Logray",1
"Gyre",0,1,106091,BH,"zBossk Jango Boba Dengar G9, Cad",1
"Gyre",0,1,66526,Phoenix,"Hera G8, Ezra Zeb G8, Kanan G8, Chopper G8",1
"Gyre",,,32609,Phasma,"Phasma 5* G8, FOE 5* G8, FOO 5* G8, KRU 5* G8, Kylo 5* G8",0
"Gyre",1,1,58377,NS,"MT 5* G8, zAV Daka Zombie G8, Spirit 6* G8",0
"Gyre",1,1,65975,Carth,"Carth Onasi, Mission G8, Zaalbar G7, Juhani Canderous G8",0
"Gyre",1,1,84570,zEP,"EP zVader Tarkin TFP G8, zBSF",0
"Gyre",1,0,43837,Wiggs,"Wedge 5* G8, Biggs G8, Leia G8, Chirrut 5* G8, Baze 5* G8",0
"Lattado",,,121078,Phasma,"zPhasma zFOTP FOSFTP FOST zKylo",1
"Lattado",0,1,126162,padme,"zzPadme zGK zJKA zAhsoka C-3PO",1
"Lattado",0,1,89879,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Lattado",0,1,118642,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Lattado",1,1,79526,JTR,"zJTR Scav Rey, BB-8 R2-D2 G8, Finn G9",1
"Lattado",1,1,134683,GAS,"zzzzGAS zRex Echo (501st), zzFives ARC Trooper",1
"Lattado",1,1,83894,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Lattado",1,1,89200,Revan Offense,"zzJKR zGMY BS zJolee G8, Ezra G8",1
"Lattado",1,1,103967,zEP,"zEP zzVader Tarkin G8, TFP G8, zSith Trooper",1
"Lattado",1,0,14017,SionSolo (Counter),"Sion G8",1
"Lattado",,,400709,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170 1*, Plo Koon's Jedi Starfighter",0
"Lattado",,,264574,Malevolence,"Malevolence 5* Hyena Bomber 5*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"Lattado",,,67906,Nute-OR,"Nute G8, Dooku Jango Zaalbar G8, Mission G8",0
"monkofunk",,,166959,JMK,"zzzzzzJMK zJKA zGMY zzShaak Ti, zGK",1
"monkofunk",,,510331,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"monkofunk",0,1,92462,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"monkofunk",0,1,137896,Grievous-Wat,"zzGG zB2 zB1 zMagnaGuard zWat Tambor",1
"monkofunk",1,1,158428,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"monkofunk",1,1,80731,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"monkofunk",0,1,144475,BH,"zzBossk zJango zBoba zIG-88 zDengar",1
"monkofunk",1,1,101608,zEP,"zzEP zzVader Tarkin G8, DT G8, TFP",1
"monkofunk",0,1,61406,Phoenix,"Hera G8, Ezra G8, Zeb G8, Kanan G8, Chopper G8",1
"monkofunk",,,131630,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"monkofunk",,,46110,Phasma,"Phasma G8, FOE 5* G8, FOO G8, KRU 5* G8, Kylo 5* G8",0
"monkofunk",1,0,67634,CLS,"CLS G8, Han G7, Chewbacca G7, R2-D2 G8, zStormtrooper Han G9",0
"monkofunk",,,295437,HansMF,"Home One, Han's MF 6*, HT Ghost 5* Phantom 5* Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"monkofunk",1,1,67254,NS,"MT G8, AV Daka G9, Zombie Spirit G8",0
"monkofunk",1,0,51477,Wiggs,"Wedge 6* G8, Biggs G8, Leia G8, Chirrut 5* G8, Baze 6* G8",0
"AiSpeed",0,1,136928,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"AiSpeed",0,1,86646,Qira,"zQira zL3-37 zVandor Chewbacca, Nest G9, Zaalbar G8",1
"AiSpeed",0,1,93759,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"AiSpeed",0,1,126397,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"AiSpeed",1,0,91296,CLS,"zzCLS zHan zChewbacca Chewpio R2-D2 G8",1
"AiSpeed",1,1,117097,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"AiSpeed",1,1,110622,Revan Offense,"zzzJKR GMY zBS zJolee HYoda G9",1
"AiSpeed",1,1,86241,Ewoks,"zChirpa Elder Paploo Teebo zWicket",1
"AiSpeed",0,1,119411,BH,"zzBossk zJango zBoba zThe Mandalorian, Cad",1
"AiSpeed",1,0,67528,EP (Counter, Rebel),"EP Shoretrooper G8, DT G9, Stormtrooper G9, Starck G8",1
"AiSpeed",,,32992,Phasma,"Phasma 5* G8, FOE 5* G8, FOO 5* G8, KRU 5* G8, Kylo 5* G8",0
"AiSpeed",,,486023,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170 6*",0
"AiSpeed",,,289544,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing 4*, Phantom 6* Ghost Cassian's U-wing 5*, Wedge X-wing",0
"AiSpeed",1,1,57465,NS,"MT G8, AV Daka G8, Zombie 6* G8, Spirit G8",0
"AiSpeed",0,1,58368,Phoenix,"Hera 6* G8, Ezra G9, Zeb G8, Kanan G8, Chopper G8",0
"AiSpeed",1,1,44840,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"AiSpeed",1,0,9073,SionSolo (Counter),"Sion 4* G8",0
"Unstoppable4",,,573799,Executor,"Executor 5* HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Unstoppable4",,,348495,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Unstoppable4",0,1,123101,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Unstoppable4",0,1,135465,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"Unstoppable4",0,1,150130,BH,"zzBossk zzJango zBoba zDengar zzGreef Karga",1
"Unstoppable4",0,1,128718,Phoenix,"zHera zEzra zZeb zKanan zSabine",1
"Unstoppable4",1,0,20268,NestSolo (Counter),"zNest",1
"MINI HustleSteak",1,1,141543,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G8",1
"MINI HustleSteak",,,312578,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"MINI HustleSteak",0,1,90214,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI HustleSteak",1,0,95883,CLS,"zzCLS zHan Chewbacca R2-D2 C-3PO",1
"MINI HustleSteak",1,1,102033,Revan,"zzzJKR BS GMY zJolee GK G8",1
"MINI HustleSteak",1,1,86583,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"MINI HustleSteak",0,1,127104,BH,"zzBossk Jango Boba IG-88 Dengar",1
"MINI HustleSteak",1,1,88214,Carth,"Carth Onasi, zMission Zaalbar Juhani Canderous",1
"MINI HustleSteak",1,1,130184,zEP,"zEP zzzVader Tarkin TFP zBSF",1
