Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"EZBakeLuvin",894182844,3991848,2348109,1643739,142,146,46,120,1380693,967416,46,2,45,0,187,6,10,29,53,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,7,6
"Kaytee Glopio",199234566,3288009,1705902,1582107,107,-381,287,242,780390,925512,61,1,83,1,119,13,18,45,59,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,11,8,5
"ImperialGhostbuster",173769925,4081050,2286581,1794469,127,543,341,271,1569208,717373,52,5,164,2,173,23,34,44,65,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,0,10,7,5
"Dattalo",588626885,4256129,2394667,1861462,128,-30,480,283,1303279,1091388,64,4,183,0,149,27,33,51,70,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,13,10,7
"monkofunk",791856122,4078902,2480204,1598698,155,191,254,346,1485723,994481,65,4,241,1,141,40,42,51,65,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,10,7,3
"ObiBrawn Kenswoli",715438448,3508319,2189956,1318363,166,-176,150,267,1112550,1077406,45,0,115,1,169,12,23,48,69,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,6,6
"Roarst",875358821,3371383,1940169,1431214,135,-391,30,246,882622,1057547,43,4,116,0,139,15,25,35,47,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4
"Viking",321167688,4492689,2638082,1854607,142,-280,295,338,1272621,1365461,82,4,226,1,159,36,45,62,83,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,11,7,5
"TheHopskotchChalupa",685181347,2674734,1558523,1116211,139,182,295,318,930225,628298,39,2,131,1,97,20,25,34,47,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,7,4,3
"RIPCORD171",264975297,3317698,1928098,1389600,138,-559,93,232,797009,1131089,30,2,95,1,117,12,20,38,53,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8,6,4
"Bombani",138974116,3513136,1887045,1626091,116,-102,365,302,993310,893735,49,4,172,0,105,27,32,40,56,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,10,7,3
"JayMK",827549865,6566916,3667746,2899170,126,-106,354,388,1927142,1740604,144,5,405,3,227,54,80,94,118,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,19,8,8
"Alphafireward",191869753,2727521,1632603,1094918,149,303,85,236,1023437,609166,40,2,87,1,113,12,16,31,50,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,5,4
"Phaedo",272495516,3850547,2174489,1676058,129,251,197,169,1335171,839318,33,0,71,0,160,10,17,34,57,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,9,7
