Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,Team
kebabbroodje,748158886,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Ceith Sha'Dow,454988341,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Ceith Sha'Dow,454988341,13,0,13,Troopers: Veers G10 Piett G10 Starck G10 Dark Trooper G7 Range Trooper G10
Ceith Sha'Dow,454988341,8,0,8,Dooku+Asajj: Dooku G8 5* AV G8
Aidangf,897763922,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Aidangf,897763922,6,0,6,Dooku+Asajj: Dooku G10 AV G8 5*
ShinyDemon,767761876,0,0,0,Troopers: Veers Piett Starck Dark Trooper Range Trooper
ShinyDemon,767761876,0,0,0,Grievous: GG B2 B1 Droideka MagnaGuard
ShinyDemon,767761876,0,0,0,Dooku+Asajj: Dooku AV
ShinyDemon,767761876,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
LoneBassClarinet,817855426,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
LoneBassClarinet,817855426,12,0,12,Dooku+Asajj: Dooku G11 AV G1 5*
KorikoRahl,925645683,8,0,8,Dooku+Asajj: Dooku G10 AV G6
KorikoRahl,925645683,2,0,2,Geos: GBA Poggle G11 Geo Soldier Sun Fac G11 Geo Spy
Artean,368988999,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Artean,368988999,16,0,16,Troopers: Veers G10 Piett G10 Starck G8 Dark Trooper G7 3* Range Trooper G9 6*
Artean,368988999,19,0,19,Grievous: GG G10 B2 G8 B1 G11 5* Nute G5 MagnaGuard G7
Artean,368988999,5,0,5,Dooku+Asajj: Dooku G8 AV G11
IAreTrev,478475664,0,0,0,Grievous: GG B2 B1 Droideka MagnaGuard
IAreTrev,478475664,0,0,0,Dooku+Asajj: Dooku AV
IAreTrev,478475664,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
AnothaGh0st,994462489,5,0,5,Troopers: Veers G11 Piett Starck G10 Dark Trooper G11 Range Trooper G11
AnothaGh0st,994462489,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
AnothaGh0st,994462489,8,0,8,Dooku+Asajj: Dooku G8 6* AV G8 6*
Fenriz Jr,864844661,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Fenriz Jr,864844661,2,0,2,Grievous: GG G10 B2 B1 Droideka MagnaGuard
Fenriz Jr,864844661,3,0,3,Dooku+Asajj: Dooku G9 AV
LordSpud,796569569,0,0,0,Dooku+Asajj: Dooku AV
LordSpud,796569569,10,0,10,Grievous: GG B2 G9 B1 Droideka MagnaGuard G5
LordSpud,796569569,1,0,1,Geos: GBA Poggle Geo Soldier Sun Fac G11 Geo Spy
StarvingBob,497585197,4,0,4,Dooku+Asajj: Dooku AV G8
HyPer50,847824238,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
HyPer50,847824238,12,0,12,Troopers: Veers G11 Piett G10 Starck G9 Dark Trooper G6 Range Trooper
HyPer50,847824238,8,0,8,Dooku+Asajj: Dooku G8 AV G8
Coooolmann,995472173,17,0,17,Grievous: GG G7 B2 G9 B1 G7 Nute G11 MagnaGuard G9
Coooolmann,995472173,5,0,5,Dooku+Asajj: Dooku G11 AV G8
Coooolmann,995472173,3,0,3,Geos: GBA Poggle Geo Soldier G11 Sun Fac G11 Geo Spy G11
Verkus,643612493,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Verkus,643612493,8,0,8,Dooku+Asajj: Dooku G8 6* AV G8
RadLock,125295387,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
RadLock,125295387,8,0,8,Troopers: Veers G11 Piett Starck G10 Dark Trooper G9 Range Trooper G10
RadLock,125295387,6,0,6,Dooku+Asajj: Dooku G8 5* AV G10
Dima,598159137,9,0,9,Troopers: Veers Piett Starck G10 Dark Trooper G9 Range Trooper G8 5*
Dima,598159137,4,0,4,Dooku+Asajj: Dooku AV G8
Dima,598159137,1,0,1,Geos: GBA G11 Poggle Geo Soldier Sun Fac Geo Spy
Blucifer,427586341,1,0,1,Geos: GBA Poggle G11 Geo Soldier Sun Fac Geo Spy
DarthVehyl,281184365,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
DarthVehyl,281184365,8,0,8,Dooku+Asajj: Dooku G8 5* AV G8
cjcrutch,827578522,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
cjcrutch,827578522,19,0,19,Grievous: GG G7 B2 G7 5* B1 G9 4* Nute G9 MagnaGuard G9
cjcrutch,827578522,8,0,8,Dooku+Asajj: Dooku G7 5* AV G9 6*
Ms Dorree,822229194,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Ms Dorree,822229194,17,0,17,Dooku+Asajj: Dooku G2 6* AV G5 5*
Sparrowhawk,449716242,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Sparrowhawk,449716242,8,0,8,Dooku+Asajj: Dooku G8 AV G8
Higeyama,647161156,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Higeyama,647161156,10,0,10,Troopers: Veers Piett G8 Gideon G9 Dark Trooper G11 Range Trooper G10
Higeyama,647161156,5,0,5,Dooku+Asajj: Dooku G11 AV G8
AlexRG,425976577,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
AlexRG,425976577,4,0,4,Troopers: Veers Piett Starck Dark Trooper G9 Range Trooper G11
AlexRG,425976577,1,0,1,Dooku+Asajj: Dooku AV G11
Sirius,571367536,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Sirius,571367536,5,0,5,Dooku+Asajj: Dooku G11 AV G8 5*
Aldous Huxley,578178639,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Aldous Huxley,578178639,18,0,18,Dooku+Asajj: Dooku G1 5* AV G5
JΞDΙ ΚΝΙGHT,677444398,15,0,15,Troopers: Veers G10 Piett G10 Gideon G7 Dark Trooper G9 Range Trooper G9
JΞDΙ ΚΝΙGHT,677444398,1,0,1,Geos: GBA G11 Poggle Geo Soldier Sun Fac Geo Spy
Zekemo,633931192,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Zekemo,633931192,15,0,15,Dooku+Asajj: Dooku G8 AV G1 4*
Mr Potato,557852495,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Mr Potato,557852495,11,0,11,Dooku+Asajj: Dooku G8 AV G5 5*
Tyler Sahin,231345184,0,0,0,Grievous: GG B2 B1 Droideka MagnaGuard
Tyler Sahin,231345184,0,0,0,Dooku+Asajj: Dooku AV
Tyler Sahin,231345184,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
TyrΩ,853713825,0,0,0,Troopers: Veers Piett Starck Dark Trooper Range Trooper
TyrΩ,853713825,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
TyrΩ,853713825,2,0,2,Dooku+Asajj: Dooku AV G10
Clan Skirata,547353193,1,0,1,Grievous: GG B2 G11 B1 Nute MagnaGuard
Clan Skirata,547353193,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Clan Skirata,547353193,4,0,4,Troopers: Veers Piett Starck Dark Trooper G9 5* Range Trooper G11 6*
Clan Skirata,547353193,1,0,1,Dooku+Asajj: Dooku AV G11
RafaSerinet,837425214,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
RafaSerinet,837425214,9,0,9,Grievous: GG G9 B2 B1 G10 Droideka G10 MagnaGuard G10
RafaSerinet,837425214,13,0,13,Dooku+Asajj: Dooku G1 AV G10
MirdrDthKl,981315277,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
MirdrDthKl,981315277,18,0,18,Grievous: GG G8 B2 G10 B1 G9 Nute G8 MagnaGuard G7
MirdrDthKl,981315277,4,0,4,Dooku+Asajj: Dooku G8 6* AV
FiftyMetres,277948243,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
FiftyMetres,277948243,18,0,18,Dooku+Asajj: Dooku G5 5* AV G1
FacelessShadowz,973486788,0,0,0,Grievous: GG B2 B1 Droideka MagnaGuard
FacelessShadowz,973486788,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
FacelessShadowz,973486788,0,0,0,Dooku+Asajj: Dooku AV
FuriousLurch,384456134,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
FuriousLurch,384456134,18,0,18,Dooku+Asajj: Dooku G1 5* AV G5
Gorski144,831566299,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Gorski144,831566299,16,0,16,Dooku+Asajj: Dooku G1 5* AV G7 5*
Merth14,772127472,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Merth14,772127472,7,0,7,Dooku+Asajj: Dooku G8 6* AV G9
Revanious,133431193,0,0,0,Geos: GBA Poggle Geo Soldier Sun Fac Geo Spy
Revanious,133431193,11,0,11,Troopers: Veers G11 Piett G9 Gideon G9 Dark Trooper G11 Range Trooper G9
Revanious,133431193,8,0,8,Dooku+Asajj: Dooku G8 5* AV G8 5*
