Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,Team
Mr Potato,557852495,44,0,44,Padme/BB: Padme G8 Hunter G11 5* Echo G9 4* Tech G10 5* Wrecker G8 5*
Revanious,133431193,32,0,32,EP: EP G12 Mara Jade, The Emperor's Hand G9 6* Vader Thrawn G11 RG G8
Revanious,133431193,32,0,32,CLS: CLS G12 C-3PO G12 Han G12 Chewbacca G12 Chewpio G10
Revanious,133431193,41,0,41,Troopers: Veers G11 Piett G9 Dark Trooper G11 Range Trooper G9 Gideon G9
Blucifer,427586341,29,0,29,EP: EP G12 Mara Jade, The Emperor's Hand G11 Vader R4 Thrawn G11 RG G10
RafaSerinet,837425214,41,0,41,CLS: CLS G10 C-3PO G12 Han G10 Chewbacca G9 Chewpio G8
Cad é Scannan,125276223,8,0,8,CLS: CLS C-3PO R3 Han Chewbacca Chewpio G12
IAreTrev,478475664,0,0,0,JMK: JMK CAT GK GAS Ahsoka
IAreTrev,478475664,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Ms Dorree,822229194,30,0,30,EP: EP G12 Mara Jade, The Emperor's Hand G12 Vader Thrawn G9 Shoretrooper G9 5*
Ms Dorree,822229194,34,0,34,CLS: CLS G12 C-3PO G10 Han G12 Chewbacca G12 Chewpio G10 6*
Zekemo,633931192,31,0,31,EP: EP Mara Jade, The Emperor's Hand G7 3* Vader R1 Thrawn G10 5* RG G10
RadLock,125295387,38,0,38,Troopers: Veers G11 Piett G12 Dark Trooper G9 Range Trooper G10 Starck G10
Leagumes,329614327,9,0,9,EP: EP Mara Jade, The Emperor's Hand G11 6* Vader Thrawn RG R3
Leagumes,329614327,11,0,11,Troopers: Veers R4 Piett Dark Trooper R3 Range Trooper G12 Starck R3
Clan Skirata,547353193,11,0,11,EP: EP Mara Jade, The Emperor's Hand G11 5* Vader Thrawn R3 RG R3
Clan Skirata,547353193,35,0,35,Troopers: Veers G12 Piett G12 Dark Trooper G9 5* Range Trooper G11 6* Gideon G11
Higeyama,647161156,13,0,13,CLS: CLS C-3PO G11 Han Chewbacca Chewpio G12
Higeyama,647161156,22,0,22,EP: EP G11 Mara Jade, The Emperor's Hand G10 Vader Thrawn Malak G11 5*
Higeyama,647161156,40,0,40,Troopers: Veers G12 Piett G8 Dark Trooper G11 Range Trooper G10 Gideon G9
StarvingBob,497585197,20,0,20,CLS: CLS C-3PO G12 Han R3 Chewbacca G12 Chewpio G12
JasterMereel,664526496,26,0,26,EP: EP R1 Mara Jade, The Emperor's Hand G11 6* Vader Thrawn R2 RG G6
Verkus,643612493,49,0,49,Padme/BB: Padme G7 Hunter G8 4* Echo G9 2* Tech G9 4* Wrecker G8 4*
FacelessShadowz,973486788,25,0,25,CLS: CLS C-3PO G12 Han G12 Chewbacca G12 Chewpio G11
FacelessShadowz,973486788,36,0,36,EP: EP G12 Mara Jade, The Emperor's Hand G8 5* Vader Thrawn G10 RG G6
MickeyKnight,524986762,37,0,37,EP: EP Mara Jade, The Emperor's Hand G7 5* Vader G12 Thrawn G7 RG G9
MickeyKnight,524986762,39,0,39,Troopers: Veers G11 Piett G10 Dark Trooper G11 Range Trooper G9 Gideon G10
JimBeam823,155243248,6,0,6,CLS: CLS C-3PO G12 Han Chewbacca Chewpio
JimBeam823,155243248,20,0,20,Troopers: Veers G12 Piett G12 Dark Trooper Range Trooper G12 Gideon R3
JimBeam823,155243248,29,0,29,EP: EP G12 Mara Jade, The Emperor's Hand G11 Vader Thrawn G12 RG G8
JΞDΙ ΚΝΙGHT,677444398,45,0,45,Troopers: Veers G10 Piett G10 Dark Trooper G9 Range Trooper G9 Gideon G7
AlexRG,425976577,11,0,11,EP: EP Mara Jade, The Emperor's Hand G9 5* Vader Thrawn RG R3
AlexRG,425976577,20,0,20,Troopers: Veers R3 Piett Dark Trooper G9 Range Trooper G11 Starck R3
