Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Turkofett",821851365,10567437,6292140,4275297,147,-70,739,608,3362181,2929959,235,7,1236,6,285,174,189,207,217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,10,12
"Deimus",782926429,8114987,4640716,3474271,133,19,506,436,2583203,2057513,178,5,585,4,250,82,107,130,156,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,24,10,11
"Javin Vigil",216814631,9834800,5825623,4009177,145,-73,532,609,3108745,2716878,224,8,1072,6,281,158,184,201,212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,10,11
"Zalandas Gosular",537896573,9322916,5583311,3739605,149,-45,480,558,3018221,2565090,221,5,890,6,282,141,159,184,204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,10,11
"Eduardo Adras",439935743,8058997,4711104,3347893,140,-3,456,505,2594799,2116305,167,4,688,5,270,109,126,144,153,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,25,8,10
"Vesper Lynn",857687592,8294021,4763925,3530096,134,105,384,477,2752891,2011034,181,3,624,5,262,95,111,160,172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,24,10,10
"Abo",956581748,8867768,5173960,3693808,140,-43,481,500,2798832,2375128,188,4,698,6,285,100,132,172,191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,9,11
"Mini Ely",286931757,8158994,4793256,3365738,142,-141,519,453,2476354,2316902,177,6,601,5,270,86,116,134,161,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,23,10,10
"MINI DarthEcoli",768134835,8095440,4771383,3324057,143,-70,320,424,2549702,2221681,164,5,554,5,268,80,104,129,154,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,23,8,9
"dday4",885412799,7690398,4456104,3234294,137,64,320,427,2529700,1926404,153,2,545,4,254,76,100,120,147,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,22,8,9
"CountTyranus",933198559,8686621,5110357,3576264,142,-88,653,534,2708249,2402108,200,4,771,6,269,116,145,165,182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,10,9
"Toolbag McGee",226711445,7621388,4433705,3187683,139,205,410,456,2671787,1761918,187,6,555,4,252,82,106,131,158,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,23,10,10
"VipD",822748896,9446865,5672635,3774230,150,-48,537,577,3061587,2611048,223,3,921,6,279,131,162,199,216,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,10,11
"MINI SaccoNutz",526615894,7397925,4161951,3235974,128,34,418,456,2331483,1830468,162,3,542,5,262,74,104,125,143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,22,9,10
"Berty",115576369,8797552,5176578,3620974,142,-7,415,491,2846398,2330180,216,4,676,6,273,94,132,165,184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,10,12
"FN2705",616222951,9181614,5457468,3724146,146,-37,397,524,2960943,2496525,222,3,777,6,282,109,147,179,198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,10,9
"Switch",789688883,8518548,4935875,3582673,137,-80,496,515,2625233,2310642,181,4,729,5,280,102,137,156,165,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,24,9,9
"Hermès",889618781,7842987,4539202,3303785,137,25,605,532,2532915,2006287,187,5,724,5,240,116,128,145,152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,21,9,9
"Why play this shíít game",596692147,8903968,5244423,3659545,143,-103,633,524,2759351,2485072,216,5,758,6,280,107,147,168,181,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,9,10
"Jewdabegga",927657587,8052971,4792175,3260796,146,-127,557,529,2492866,2299309,178,3,678,5,270,93,127,164,168,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,20,6,9
"SammyJankis",119747791,8501220,4918882,3582338,137,-50,534,503,2652297,2266585,207,5,735,6,262,105,135,146,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,10,11
"Maxminus",464543684,8058513,4765152,3293361,144,-177,675,532,2420296,2344856,184,4,711,5,258,96,138,149,164,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,25,9,10
"Shirmatta",114697193,7699236,4399397,3299839,133,0,245,420,2426968,1972429,170,4,499,4,260,74,100,124,159,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,22,9,11
"SkyHopper",924434677,8283805,4769231,3514574,135,-7,314,482,2621922,2147309,188,1,614,5,275,78,126,151,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,22,8,8
"Sadola",984744431,8161624,4652654,3508970,132,-44,455,498,2515622,2137032,166,0,665,6,284,95,126,148,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,10,10
"Zaq Dain ψψ",759324899,8558161,5008643,3549518,141,-91,543,504,2650255,2358388,195,4,713,5,279,100,129,160,175,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,26,10,11
"Jedizade",252812436,8506510,5085874,3420636,148,-60,422,474,2729893,2355981,196,5,623,5,268,89,116,163,192,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,27,9,10
"Motor City Maniac",777193334,8510962,4908271,3602691,136,-56,621,526,2639787,2268484,189,2,737,6,263,102,141,160,178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,10,9
"Ercasbel",821241661,8230503,4797130,3433373,139,134,300,420,2806609,1990521,190,2,484,4,269,66,96,153,183,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,26,10,11
"CG Momma So Fat",828484987,9831980,5857263,3974717,147,-69,611,602,3130668,2726595,227,6,1053,6,284,156,187,195,211,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,10,12
"Asclepios",886655849,5729430,3290233,2439197,134,108,589,491,1903569,1386664,138,5,462,2,185,76,85,104,116,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,18,9,6
"tyne",416227233,8280564,4972294,3308270,150,-150,452,535,2558045,2414249,188,2,714,5,264,102,131,170,191,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,25,10,10
"xMÆTAŁx",251659171,7715317,4285595,3429722,124,10,578,433,2375713,1909882,176,4,531,3,237,80,95,133,158,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,20,9,10
"Uberberserker",265416758,7307177,4161928,3145249,132,-52,463,438,2242412,1919516,149,4,516,4,242,74,103,114,131,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,21,7,9
"CrazyHorse Ω",972559481,8616868,5024096,3592772,139,-136,485,514,2601992,2422104,193,5,732,5,276,110,132,165,180,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,24,8,9
"OscarWu",265443421,7395021,4243493,3151528,134,-237,400,391,2091617,2151876,164,3,446,3,260,61,86,114,142,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,24,11,10
"Kekoa",936362293,9253439,5495739,3757700,146,-53,576,546,2959476,2536263,229,4,832,6,282,125,156,183,203,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,10,11
"djheavylou",697422475,10038393,6048576,3989817,151,-33,464,635,3287073,2761503,222,5,1134,6,283,166,197,214,226,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,10,12
"Vlach",382995643,9089927,5396409,3693518,146,-88,416,583,2858734,2537675,199,3,919,6,276,138,165,182,193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,10,9
