Player,Offense,Defense,GP,Name,Squad,Viable
"Ordeath",,,396089,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Ordeath",0,1,98381,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Ordeath",0,1,125987,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"Ordeath",1,1,132129,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Ordeath",1,1,134887,Revan Offense,"zzzJKR zGMY zBS zJolee zzHYoda",1
"Ordeath",1,1,94101,Ewoks,"zChirpa Elder zPaploo Scout zLogray",1
"Ordeath",1,1,91178,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"Ordeath",0,1,96193,BH,"zzBossk Cad The Mandalorian, Boba Greedo",1
"Ordeath",1,1,99119,zEP,"zEP zzzVader Tarkin TFP G9, zzTraya G9",1
"Ordeath",1,0,17508,SionSolo (Counter),"zSion G9",1
"Ordeath",,,65040,Phasma,"Phasma G6, FOTP FOO G8, KRU G8, Kylo G8",0
"Ordeath",,,106642,Mon Mothma,"zzMon Mothma, Wedge Lando Biggs Cara Dune G8",0
"Ordeath",0,1,68173,Phoenix,"Hera G8, Kanan G8, Zeb G8, Ezra Chopper G7",0
"Kcchiefs2529",,,167377,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Kcchiefs2529",0,1,117355,DRMalak,"zzzDR zHK-47 BSF zzMalak Sith Empire Trooper G8",1
"Kcchiefs2529",,,316669,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Kcchiefs2529",,,501573,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Kcchiefs2529",0,1,95997,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Kcchiefs2529",0,1,129804,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Kcchiefs2529",1,1,101655,JTR,"zzzJTR Scav Rey G8, zBB-8 zR2-D2 zFinn",1
"Kcchiefs2529",1,0,96464,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, Dark Trooper, Range Trooper",1
"Kcchiefs2529",1,0,121229,CLS,"zzCLS zHan zChewbacca zChewpio C-3PO",1
"Kcchiefs2529",1,1,121250,Revan Offense,"zzJKR zGMY BS zJolee zJKA",1
"Kcchiefs2529",1,1,80665,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Kcchiefs2529",1,0,144484,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Kcchiefs2529",0,1,108210,BH,"zBossk Cad Dengar Jango Boba",1
"Kcchiefs2529",1,1,93212,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Kcchiefs2529",1,1,110966,zEP,"zEP zzzVader Tarkin TFP zMara Jade, The Emperor's Hand",1
"Kcchiefs2529",,,86614,Iden Troopers,"zIden Versio, Stormtrooper Snowtrooper Magma DT",1
"Kcchiefs2529",0,1,65295,Phoenix,"Hera G8, Kanan G8, Zeb G8, Ezra G9, Chopper G8",1
"Kcchiefs2529",1,1,70188,Rogue1,"Jyn Chirrut Baze Cassian G8, K-2SO G8",1
"Kcchiefs2529",1,0,15789,SionSolo (Counter),"Sion",1
"Kcchiefs2529",,,74334,Phasma,"Phasma G8, FOTP G8, FOO KRU zKylo",0
"Kcchiefs2529",,,303057,Malevolence,"Malevolence Hyena Bomber 6*, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",0
"Kcchiefs2529",1,1,83085,NS,"zMT AV Daka Zombie Spirit",0
"Kcchiefs2529",,,83756,Mon Mothma,"zzMon Mothma 5* G8, zKyle Katarn, Bistan Wedge G8, Pao",0
"Kcchiefs2529",1,0,83526,zMaul,"Darth Maul G8, Sidious G9, zDooku Sith Marauder, zNest 6*",0
"Kcchiefs2529",,,41026,Bad Batch,"Hunter 3* G8, Echo 3* G8, Omega 3* G8, Tech 3* G8, Wrecker 3* G8",0
"Kcchiefs2529",1,0,63156,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa 6* G8, Dathcha G8",0
"Calvin   3 7 77",,,166386,JMLS,"zzzJKR zzJKL zzzzzzJMLS zHYoda zzzzGAS",1
"Calvin   3 7 77",0,1,130899,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Calvin   3 7 77",,,439884,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Calvin   3 7 77",1,0,137285,CLS,"zzzCLS zHan zChewbacca zR2-D2 Old Ben",1
"Calvin   3 7 77",,,287841,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Calvin   3 7 77",,,415103,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Calvin   3 7 77",0,1,92231,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Calvin   3 7 77",0,1,106081,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Calvin   3 7 77",,,99890,Mon Mothma,"zzMon Mothma, zPao Scarif Cara Dune, Hoth Rebel Scout",1
"Calvin   3 7 77",1,1,76275,Ewoks,"zChirpa Elder Paploo Wicket Logray G9",1
"Calvin   3 7 77",1,0,126725,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives zARC Trooper",1
"Calvin   3 7 77",0,1,87885,BH,"zBossk Dengar G9, Jango Boba zGreef Karga G8",1
"Calvin   3 7 77",0,1,69054,Phoenix,"Hera G8, Kanan G8, Zeb G9, Ezra Chopper G8",1
"Calvin   3 7 77",,,66418,Phasma,"Phasma G7, FOTP G8, FOO KRU G8, Kylo G8",0
"Calvin   3 7 77",1,1,61046,NS,"MT 6* G7, zAV Daka G9, Zombie G8, Spirit G7",0
"Calvin   3 7 77",1,1,80120,zEP,"EP zzVader Tarkin G7, TFP G8, Traya G8",0
"echolocation",,,168180,JMK,"zzzzzzJMK zJKA zGMY zzShaak Ti, zGK",1
"echolocation",,,122049,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"echolocation",1,1,155497,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"echolocation",,,154298,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"echolocation",,,633475,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Gauntlet Starfighter, Tie Adv",1
"echolocation",0,1,100049,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"echolocation",0,1,130662,Grievous-Wat,"zzGG zB2 zB1 zMagnaGuard zWat Tambor",1
"echolocation",1,0,126851,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzC-3PO",1
"echolocation",1,1,151690,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"echolocation",1,1,73730,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket G9, Logray G9",1
"echolocation",0,1,148941,BH,"zzBossk Cad Dengar zJango zBoba",1
"echolocation",1,1,91502,Carth,"zCarth Onasi G8, zMission zZaalbar zJuhani zCanderous",1
"echolocation",1,0,120952,Troopers,"zVeers zStarck DT zzAdmiral Piett, Range Trooper",1
"echolocation",0,1,73773,Phoenix,"Hera Kanan G8, Zeb G8, zEzra Sabine G8",1
"echolocation",1,0,98704,EP (Counter, Rebel),"zzEP Shoretrooper Krennic zWampa G9, Nest G8",1
"echolocation",,,493391,Negotiator,"Negotiator BTL-B Y-wing Starfighter 4*, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",0
"echolocation",1,1,84362,NS,"MT G8, zzAV zDaka Zombie Spirit G8",0
"echolocation",,,289072,HansMF,"Home One, Han's MF, Rebel Y-wing 4*, Bistan's U-wing 6*, Phantom Ghost Cassian's U-wing, Biggs X-wing",0
"echolocation",1,0,107056,Traya,"zzTraya zDN Sion 5* G9, Dooku Sith Empire Trooper",0
"echolocation",1,1,55004,Rogue1,"Jyn G8, Chirrut 6* G8, Baze G8, Cassian G8, K-2SO G8",0
"echolocation",1,0,53879,Jawas,"Nebit G6, Jawa Engineer G7, Jawa Scavenger G5, Jawa 6* G7, Dathcha G7",0
"FlyingDutchman02",,,171861,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"FlyingDutchman02",,,566008,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"FlyingDutchman02",0,1,120860,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"FlyingDutchman02",,,513069,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"FlyingDutchman02",1,0,105758,CLS,"zzCLS zHan zChewbacca zzR2-D2 Old Ben",1
"FlyingDutchman02",,,302966,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"FlyingDutchman02",1,1,95628,NS_Alt,"zMT zAV Zombie zDaka Talia",1
"FlyingDutchman02",0,1,90662,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"FlyingDutchman02",0,1,133257,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"FlyingDutchman02",1,0,104945,Traya,"zzTraya DN zSion zzEP zThrawn",1
"FlyingDutchman02",1,0,124092,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"FlyingDutchman02",1,1,137818,Revan Offense,"zzzJKR zGMY zHYoda zJolee zJKA",1
"FlyingDutchman02",1,1,76396,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket Logray G9",1
"FlyingDutchman02",1,0,147942,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"FlyingDutchman02",0,1,141389,BH,"zzBossk Cad Dengar zJango zBoba",1
"FlyingDutchman02",1,1,84358,Carth,"zCarth Onasi, Mission zZaalbar Juhani G8, Canderous",1
"FlyingDutchman02",1,0,80239,Wiggs,"Wedge G8, Biggs G8, Ezra zC-3PO Leia G8",1
"FlyingDutchman02",,,322622,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing 4*, Wedge X-wing",0
