Player,Offense,Defense,GP,Name,Squad,Viable
"I Grimnar I",1,1,113383,zEP,"zzEP zzzVader Tarkin Krennic TFP G8",1
"I Grimnar I",1,0,77516,Wiggs,"Wedge G8, Biggs G8, CLS Ezra zC-3PO",1
"I Grimnar I",1,0,20073,NestSolo (Counter),"zNest",1
"I Grimnar I",,,50182,Phasma,"Phasma G8, FOTP G7, FOSFTP G7, FOST 5* G8, Kylo G8",0
"I Grimnar I",1,1,82242,NS,"MT zAV Daka Zombie G9, Spirit G9",0
"I Grimnar I",1,0,99590,Troopers,"Veers zStarck Shoretrooper G8, zzAdmiral Piett, zDark Trooper 5* G9",0
"I Grimnar I",0,1,60180,Phoenix,"Hera G8, Chopper G8, Sabine 6* G8, Kanan G8, Zeb G8",0
"I Grimnar I",1,1,56501,Rogue1,"Jyn G8, Chirrut G8, Baze 6* G8, Cassian G8, K-2SO G8",0
"I Grimnar I",,,119513,Bad Batch,"zHunter zEcho zOmega G9, zTech zWrecker",0
"I Grimnar I",1,0,9900,SionSolo (Counter),"Sion 3* G8",0
"Tersor Ormageddon",,,168195,JMK,"zzzzzzJMK zJKA zGMY zzShaak Ti, zGK",1
"Tersor Ormageddon",,,166418,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Tersor Ormageddon",,,563874,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Tersor Ormageddon",1,1,112187,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"Tersor Ormageddon",,,486039,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Tersor Ormageddon",1,0,116424,CLS,"zzzCLS zHan zzChewbacca zR2-D2 G8, zOld Ben",1
"Tersor Ormageddon",,,307682,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Tersor Ormageddon",,,355215,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Tersor Ormageddon",0,1,98851,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Tersor Ormageddon",0,1,131314,Grievous-Wat,"zzGG zB2 zB1 MagnaGuard zWat Tambor",1
"Tersor Ormageddon",1,0,112774,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"Tersor Ormageddon",,,110524,Disintegration,"Aurra Greef Karga G8, Boba zzBossk zThe Mandalorian G9",1
"Tersor Ormageddon",1,1,143496,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Tersor Ormageddon",1,1,78170,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket Logray G9",1
"Tersor Ormageddon",1,1,90806,Carth,"zCarth Onasi, zMission zZaalbar zJuhani G8, Canderous",1
"Tersor Ormageddon",0,1,124161,BH,"zzJango Dengar Embo zIG-88 Cad",1
"Tersor Ormageddon",0,1,87715,FO,"zzKRU Kylo G9, FOO FOE zHux",1
"Tersor Ormageddon",0,1,71372,Phoenix,"Hera G8, Sabine G8, Kanan G8, Zeb G8, Ezra",1
"Tersor Ormageddon",1,0,99301,Thragma (Counter),"zThrawn Magma G7, DT Krennic Tarkin",1
"Tersor Ormageddon",1,0,18894,SionSolo (Counter),"zSion",1
"Tersor Ormageddon",,,84738,Mon Mothma,"zMon Mothma G8, Cara Dune G8, Lando zKyle Katarn, Biggs G8",0
"Tersor Ormageddon",1,0,108861,zMaul,"Darth Maul, zDooku zSidious Savage Sith Empire Trooper",0
"Tersor Ormageddon",,,73704,Bad Batch,"zHunter G9, zEcho G9, Omega G7, Tech G8, zWrecker G8",0
"Tersor Ormageddon",1,1,52208,Rogue1,"Jyn G7, Chirrut G6, Baze G7, Bistan G8, Scarif G8",0
"Tersor Ormageddon",1,0,101616,EP (Counter, Rebel),"zzEP Shoretrooper G7, zzWampa Stormtrooper G5, Starck",0
"Velusiia",,,170679,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Velusiia",0,1,127302,DRMalak,"zzzDR zHK-47 zBSF zzMalak Sith Empire Trooper G9",1
"Velusiia",,,496248,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Velusiia",,,330911,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Velusiia",0,1,94249,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Velusiia",0,1,127837,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Velusiia",1,0,102734,Traya,"zzTraya DN zSion Dooku Thrawn",1
"Velusiia",1,0,112481,CLS,"zzCLS zHan zChewbacca R2-D2 G9, zzC-3PO",1
"Velusiia",1,1,121079,Revan Offense,"zzzJKR zGMY HYoda G9, zJolee zJKA",1
"Velusiia",1,1,75371,Ewoks,"zChirpa G8, Elder Paploo G9, Wicket Logray G9",1
"Velusiia",1,0,151960,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Velusiia",0,1,119137,BH,"zBossk zZam zzJango Dengar G8, zBoba",1
"Velusiia",1,1,88277,Carth,"zCarth Onasi, zMission Zaalbar Juhani Canderous",1
"Velusiia",1,1,114509,zEP,"zEP zzzVader Tarkin TFP G9, zMara Jade, The Emperor's Hand",1
"Velusiia",0,1,67168,Phoenix,"Hera G8, Chopper G8, Kanan G8, Zeb G8, Ezra",1
"Velusiia",,,72370,Phasma,"Phasma G8, Sith Trooper 4* G8, FOO G8, zKRU Kylo G9",0
"Velusiia",1,1,70664,NS,"MT 3* G8, AV Daka Zombie Spirit G8",0
"Velusiia",1,0,66370,Troopers,"zVeers 6* zzAdmiral Piett 6* G9, Moff Gideon 4* G8, Dark Trooper 5* G9, Range Trooper 5* G7",0
"Velusiia",,,75929,Mon Mothma,"zMon Mothma 4* G8, Cara Dune G8, Kyle Katarn, Biggs Hoth Rebel Scout G8",0
"Velusiia",,,68672,Iden Troopers,"zIden Versio 3* G8, Shoretrooper Snowtrooper G7, Magma G7, DT 5* G7",0
"Velusiia",,,118917,Bad Batch,"zHunter zEcho zOmega G8, zTech zWrecker",0
"Velusiia",,,88552,Mando,"zThe Mandalorian (Beskar Armor) G8, zDash Rendar, zNest 6* IG-11 G9, Kuiil G9",0
"ilkori",,,166565,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"ilkori",,,583762,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"ilkori",0,1,110943,DRMalak,"zzzDR zHK-47 zBSF zzMalak Thrawn",1
"ilkori",,,511701,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"ilkori",1,0,134552,CLS,"zzzCLS zHan zzChewbacca zR2-D2 zzOld Ben",1
"ilkori",,,318320,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"ilkori",,,379778,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"ilkori",0,1,101702,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"ilkori",0,1,119433,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"ilkori",1,0,90740,Traya,"zzTraya DN G8, Sion zDooku zNest",1
"ilkori",1,0,108680,Troopers,"zVeers zzAdmiral Piett, Moff Gideon, Dark Trooper, Range Trooper",1
"ilkori",1,1,146372,Revan Offense,"zzzJKR zGMY zHYoda zJolee zJKA",1
"ilkori",1,1,78720,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"ilkori",1,0,145081,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"ilkori",0,1,143868,BH,"zzBossk zJango Dengar Boba Cad",1
"ilkori",0,1,68823,Phoenix,"Hera G8, Sabine G8, Kanan G8, Zeb G8, Ezra G8",1
"ilkori",1,0,92801,Wiggs,"Wedge Biggs Fulcrum G7, zC-3PO Leia",1
"ilkori",,,59045,Phasma,"Phasma G8, FOTP G8, FOSFTP G7, FOST 3* G8, Kylo",0
"ilkori",0,1,69907,Qira,"Qira G8, L3-37 5* G8, Vandor Chewbacca 6* G8, zMission zZaalbar",0
"ilkori",1,1,96094,NS,"zzMT zAV zDaka Zombie Spirit G8",0
"ilkori",,,93526,Mon Mothma,"zzMon Mothma, zCara Dune G8, Lando zPao G8, Hoth Rebel Scout G8",0
"ilkori",1,1,106191,zEP,"zEP G9, zzzVader Tarkin TFP zMara Jade, The Emperor's Hand 6* G9",0
"ilkori",,,67997,Iden Troopers,"zIden Versio G8, Stormtrooper G8, Snowtrooper G8, Magma G7, DT 6* G9",0
"ilkori",1,1,55296,Rogue1,"Jyn G7, Chirrut G7, Baze G7, Cassian G8, K-2SO G8",0
"ilkori",,,54431,Bad Batch,"Hunter 5* G9, zEcho 5* G9, Omega 5* G8, Tech 5* G8, zWrecker 5* G8",0
"AquaRex",0,1,147135,padme,"zzPadme zGK zJKA zAhsoka zzzCAT",1
"AquaRex",,,474877,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"AquaRex",1,0,120346,CLS,"zzCLS zHan zChewbacca zR2-D2 zzOld Ben",1
"AquaRex",0,1,89679,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"AquaRex",0,1,123587,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"AquaRex",1,1,154468,GAS,"zzzzGAS zRex Echo (501st), zzFives ARC Trooper",1
"AquaRex",1,1,80749,Ewoks,"zChirpa G9, Elder Paploo zWicket Logray G9",1
"AquaRex",0,1,104603,BH,"zBossk zZam Dengar G8, Embo Boba",1
"AquaRex",1,0,103981,Troopers,"zVeers zStarck zzAdmiral Piett, zDark Trooper, Stormtrooper",1
"AquaRex",1,0,95748,Wiggs,"Wedge G8, Biggs G8, zFulcrum Ezra zC-3PO",1
"AquaRex",1,0,76258,ThrawnTroopers,"Thrawn Range Trooper, DT Shoretrooper G8, Snowtrooper G8",1
"AquaRex",1,0,18543,NestSolo (Counter),"zNest",1
"AquaRex",,,43313,Phasma,"Phasma 5* G8, FOTP 3* G8, FOE 5* G9, KRU 5* G8, Kylo 6* G8",0
"AquaRex",,,263093,Malevolence,"Malevolence 6* Hyena Bomber 5*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"AquaRex",,,251711,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing 5*, Phantom Ghost 6* Cassian's U-wing 5*, Wedge X-wing",0
"AquaRex",1,1,52591,NS,"MT 6* G8, zAV Daka 6* G8, Zombie 3* G8, Spirit 5* G8",0
"AquaRex",,,74966,Mon Mothma,"zMon Mothma 4* G8, Lando Kyle Katarn, Baze 6* G8, Hoth Rebel Scout G9",0
"AquaRex",1,1,107484,zEP,"EP zzzVader zTarkin TFP DN G9",0
"AquaRex",0,1,77338,BH,"Jango zGreef Karga G8, The Mandalorian G8, IG-88 Greedo G8",0
"AquaRex",0,1,62498,Phoenix,"Hera G8, Chopper Sabine G8, Kanan G8, Zeb 6* G8",0
"AquaRex",1,0,60242,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa 4* G9, Dathcha 6* G9",0
"iddqd7331",1,1,100046,NS,"zzMT zzAV zDaka Zombie Spirit",1
"iddqd7331",,,594520,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"iddqd7331",,,178315,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"iddqd7331",0,1,147612,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"iddqd7331",0,1,106545,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"iddqd7331",,,526680,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"iddqd7331",1,0,143915,CLS,"zzzCLS zHan zChewbacca zR2-D2 zOld Ben",1
"iddqd7331",,,308511,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"iddqd7331",,,391528,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"iddqd7331",0,1,94622,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"iddqd7331",0,1,135182,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"iddqd7331",1,0,100482,Traya,"zzTraya DN Sion zDooku zThrawn",1
"iddqd7331",1,0,117669,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"iddqd7331",,,102321,Mon Mothma,"zzMon Mothma, Wedge Cara Dune, Biggs Hoth Rebel Scout",1
"iddqd7331",,,112318,Disintegration,"Aurra Greef Karga G8, zBoba zzBossk The Mandalorian G9",1
"iddqd7331",1,1,76319,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket G9, Logray G9",1
"iddqd7331",1,0,145916,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"iddqd7331",1,1,110123,zEP,"zEP zzzVader Tarkin DT TFP",1
"iddqd7331",0,1,69150,Phoenix,"Hera G8, Sabine G8, Kanan G8, Zeb G8, Ezra",1
"iddqd7331",1,0,23845,NestSolo (Counter),"zNest",1
"iddqd7331",,,50530,Phasma,"Phasma G8, FOTP G8, FOSFTP 4* G7, FOST 6* G8, Kylo G8",0
"iddqd7331",1,1,73618,Carth,"Carth Onasi, Mission G3, Zaalbar zJuhani Canderous G7",0
"iddqd7331",0,1,125609,BH,"zJango zZam Dengar IG-88 Cad",0
"iddqd7331",1,1,63469,Rogue1,"Jyn 5* G8, Chirrut G8, Baze G8, K-2SO G8, zPao G8",0
"iddqd7331",,,49562,Bad Batch,"zHunter 4* G9, Echo 4* G8, Omega 3* G8, Tech 3* G8, Wrecker 6* G8",0
"Agangofbears",,,175796,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Agangofbears",,,175602,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzVader zRG zNinth Sister",1
"Agangofbears",,,175245,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Agangofbears",,,592205,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Agangofbears",,,163419,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Agangofbears",,,519056,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Agangofbears",1,0,149807,CLS,"zzzCLS zHan zChewbacca zzR2-D2 zzOld Ben",1
"Agangofbears",,,321529,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Agangofbears",,,405745,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Agangofbears",0,1,108520,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Agangofbears",0,1,135620,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Agangofbears",1,0,109999,Traya,"zzTraya DN Sion Sith Empire Trooper, zThrawn",1
"Agangofbears",,,137712,Disintegration,"zAurra zGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"Agangofbears",,,110010,Mon Mothma,"zzMon Mothma, Wedge Lando Cassian Biggs",1
"Agangofbears",1,1,85497,Ewoks,"zChirpa G9, Elder Paploo zWicket Logray",1
"Agangofbears",1,0,154396,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Agangofbears",1,1,99455,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Agangofbears",0,1,145711,BH,"zzJango zZam zFennec Shand, Dengar zNest",1
"Agangofbears",1,0,111832,Troopers,"zVeers zStarck DT zDark Trooper, Range Trooper",1
"Agangofbears",0,1,74235,Phoenix,"Hera G8, Chopper G8, Kanan G8, Zeb G8, zEzra",1
"Agangofbears",,,130808,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Agangofbears",1,0,116661,EP (Counter, Rebel),"zzEP Shoretrooper Krennic zWampa Stormtrooper",1
"Agangofbears",,,61394,Phasma,"Phasma G8, FOTP FOSFTP G7, FOST 5* G8, Kylo G8",0
"Agangofbears",1,1,81071,NS,"zMT G8, zzAV Daka G8, Zombie Spirit G8",0
"Agangofbears",1,1,67125,Rogue1,"Jyn 6* G8, Chirrut G8, Baze G8, K-2SO G8, Pao G8",0
"Bada Bing",0,1,137119,padme,"zzPadme zGK JKA zAhsoka zC-3PO",1
"Bada Bing",0,1,119846,DRMalak,"zzzDR HK-47 zBSF zzMalak Thrawn G9",1
"Bada Bing",,,491813,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Bada Bing",,,318339,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Bada Bing",0,1,99190,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Bada Bing",0,1,125576,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Bada Bing",1,1,144393,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Bada Bing",1,1,119427,Revan Offense,"zzzJKR zGMY BS zJolee HYoda",1
"Bada Bing",1,1,85342,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Bada Bing",0,1,107748,BH,"zBossk Jango Dengar G9, Boba Cad",1
"Bada Bing",1,1,95993,zEP,"zEP zzzVader Tarkin DT G8, TFP G9",1
"Bada Bing",0,1,71316,Phoenix,"Hera Sabine G8, Kanan G8, Zeb G8, Ezra",1
"Bada Bing",1,0,74468,Wiggs,"Wedge G8, Biggs G8, zCLS Han Chewbacca G9",1
"Bada Bing",1,1,59332,Rogue1,"Jyn G8, Chirrut G8, Baze G8, Cassian G8, K-2SO G8",1
"Bada Bing",1,0,14020,NestSolo (Counter),"Nest",1
"Bada Bing",1,0,11290,SionSolo (Counter),"Sion G8",1
"Bada Bing",,,60896,Phasma,"Phasma G9, FOTP G9, FOSFTP G7, FOST 6* G8, Kylo G9",0
"Bada Bing",1,1,71490,NS,"MT G8, zAV Daka Zombie G8, Spirit G8",0
"Bada Bing",1,1,64026,JTR,"JTR G7, Scav Rey G8, BB-8 G9, R2-D2 G8, Finn G8",0
"Bada Bing",1,0,59175,Troopers,"Veers Admiral Piett G8, Moff Gideon G8, Dark Trooper 6* G8, Range Trooper 6* G8",0
"Bada Bing",1,1,82546,Carth,"Carth Onasi, Mission Zaalbar Juhani G7, Canderous",0
"Bada Bing",,,95295,Bad Batch,"zHunter zEcho Omega G9, zTech zWrecker",0
"Aceblade",,,563401,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Aceblade",0,1,111398,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper G8",1
"Aceblade",0,1,123723,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Aceblade",,,447222,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Aceblade",1,0,138994,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zOld Ben",1
