Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Tzu Win",744323689,4177280,2624996,1552284,169,146,45,227,1543092,1081904,66,2,121,0,147,21,24,47,62,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,7,5
"Almen",564612142,2699291,1521006,1178285,129,-563,190,218,627276,893730,33,0,90,1,88,10,18,23,35,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,5,3
"Envisage Ally",885945369,2052727,1050547,1002180,104,-507,333,193,447668,602879,23,2,34,0,95,2,10,23,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0
"ScurvySmith",464851593,3108607,1838544,1270063,144,151,184,220,1083424,755120,35,2,82,0,118,13,18,34,53,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,7,5
"Booperman",168283787,1814927,1169584,645343,181,81,51,107,668746,500838,20,0,8,0,62,1,2,16,34,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2
"Yahim Prime",419793132,2408281,1457839,950442,153,208,102,146,879477,578362,20,0,26,0,101,3,9,21,38,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,3
"Jtutta",275497345,5687963,3224039,2463924,130,103,536,471,1861655,1362384,117,6,411,3,200,54,84,102,113,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,18,8,9
"xGodHack",281947917,2341443,1358186,983257,138,143,58,110,797510,560676,17,0,14,0,73,1,5,18,31,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"ItsMyDoody",732734451,5386875,3170578,2216297,143,86,343,451,1816853,1353725,109,3,396,3,185,52,77,87,107,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,14,6,5
"Dhraan",398525527,9247702,5466352,3781350,144,5,550,589,3023127,2443225,210,3,920,6,274,126,176,185,202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,10,11
"Shak",512281773,1958035,1298039,659996,196,-200,61,156,651807,646232,16,2,28,0,95,3,7,18,39,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2
"Unicorncakes",849672945,2513709,1558958,954751,163,2,32,88,861223,697735,21,2,16,0,108,2,4,15,32,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3
"ShahRukhKhan",567919564,1391476,885560,505916,175,145,33,129,520373,365187,7,0,10,0,74,1,2,14,20,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Ewokalypse",944799687,7261833,4274194,2987639,143,-73,418,550,2280076,1994118,119,3,698,5,230,98,125,135,150,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,24,8,9
"Fieras42",987497177,4508714,2582830,1925884,134,-214,189,348,1288136,1294694,51,3,241,1,167,37,45,64,82,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,15,10,8
"GalacticGrind",213235125,1898087,873814,1024273,85,-667,34,171,337853,535961,15,2,18,0,75,1,10,19,21,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0
"Chauncey Fillups",786528848,3057073,1642777,1414296,116,-363,225,204,758724,884053,29,2,73,1,105,10,15,33,39,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,4,2
"Greyjedi30",517172161,2356533,1489077,867456,171,324,6,44,941152,547925,10,0,7,0,124,0,2,7,38,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
"Akneekan skywooker",578468334,2862944,1556826,1306118,119,-13,25,118,853876,702950,16,2,40,0,111,5,9,17,43,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1
"Grymme42",617752218,2028779,1106630,922149,120,-109,72,162,580646,525984,18,1,40,0,77,6,7,18,33,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1
"DarthChronic",996563696,2746877,1433636,1313241,109,-500,97,174,613657,819979,20,3,59,0,87,9,12,24,37,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,4,4
"Magier147",867329888,1141204,594326,546878,108,-1189,185,166,153014,441312,14,1,10,0,38,1,4,13,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
"Skyelily",674877298,1518415,895213,623202,143,-65,55,175,479498,415715,16,0,8,0,61,1,2,23,33,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1
"Calypso",819791113,2428690,1523041,905649,168,-101,164,78,802040,721001,25,1,5,0,100,0,2,16,56,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4
"BarfyCat",826429787,3487111,2089501,1397610,149,53,71,112,1180757,908744,36,1,47,0,139,6,10,20,47,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,7,6
"TheWay",566995993,7978457,4611830,3366627,136,-34,299,464,2504884,2106946,180,7,593,6,256,83,117,135,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,9,11
"wizzfizz",552714353,2311146,1401996,909150,154,-242,57,78,689399,712597,18,0,6,0,91,0,2,15,32,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"Minalius",533371646,3137879,1900467,1237412,153,165,236,180,1126295,774172,32,2,63,0,134,9,14,30,48,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,7,5
"Revahkin42",295688628,2970503,1703185,1267318,134,-103,76,229,895971,807214,26,1,91,1,104,14,18,32,50,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,8,5,5
"DarthVenom",699155818,3484654,2056235,1428419,143,283,252,217,1278565,777670,37,1,99,0,137,14,21,35,52,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,11,4,7
"The Phantom Minalius",663211431,4270856,2391651,1879205,127,62,376,273,1356485,1035166,55,2,169,0,148,26,35,48,66,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,12,7,5
"cjcrutch",827578522,1807208,933957,873251,106,-213,64,95,465831,468126,14,0,11,0,65,1,2,13,34,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
"Reignspider",548131425,1628934,925292,703642,131,10,21,159,512962,412330,8,0,40,0,45,6,6,12,16,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
"Edhead42",361197395,2636003,1629671,1006332,161,-376,85,197,747242,882429,25,2,70,1,116,10,15,23,33,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,4,2
"Revenge Of The Smith",332389682,7822879,4650811,3172068,146,23,417,392,2592521,2058290,193,4,444,3,258,62,89,129,168,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,26,10,10
"MINI AffectedScythe",991116383,4693487,2689215,2004272,134,181,368,277,1604442,1084773,82,2,177,1,173,25,41,54,76,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,12,8,5
"The Cavalier",965357611,1661696,1035341,626355,165,-170,135,99,527581,507760,12,1,13,0,55,2,3,11,24,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"TheLawrus",753944886,2443016,1286194,1156822,111,-92,132,140,680074,606120,15,1,37,0,67,5,9,18,29,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"Tango Urilla",617599888,3275827,1765840,1509987,116,-94,90,92,933159,832681,27,3,11,0,139,1,3,25,39,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,6,3
"Wookiee Mistake",717415274,6620966,3903564,2717402,143,26,294,315,2179684,1723880,126,6,284,2,220,39,54,98,134,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,20,11,8
