Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,Team
JustSomeGuy,125728594,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
JustSomeGuy,125728594,31,0,31,EP: EP G12 Mara Jade, The Emperor's Hand G11 Vader R3 Thrawn G11 RG G9
ShadowFang423,878662582,27,0,27,EP: EP Mara Jade, The Emperor's Hand G9 5* Vader G12 Thrawn G9 Malak R2
ShadowFang423,878662582,44,0,44,Padme/BB: Padme R2 Hunter G8 6* Echo G8 5* Tech G8 6* Wrecker G7 5*
Mos Harris Cantina,965656478,7,0,7,CLS: CLS R4 C-3PO Han R3 Chewbacca R3 Chewpio R3
Mos Harris Cantina,965656478,30,0,30,Troopers: Veers G12 Piett G12 Dark Trooper G12 Range Trooper G12 Gideon G12
Yani606,844674628,10,0,10,EP: EP Mara Jade, The Emperor's Hand G8 Vader Thrawn Malak
Yani606,844674628,23,0,23,Troopers: Veers R3 Piett Dark Trooper G9 Range Trooper G8 Starck R3
Yani606,844674628,35,0,35,CLS: CLS G12 C-3PO G12 Han G10 Chewbacca G11 Chewpio G10
Fireheadjake,471697669,15,0,15,CLS: CLS R3 C-3PO Han R2 Chewbacca R1 Chewpio G12
Fireheadjake,471697669,32,0,32,EP: EP G12 Mara Jade, The Emperor's Hand G11 5* Vader G12 Thrawn G12 Malak G11 6*
50shardsofRey,926737248,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
50shardsofRey,926737248,12,0,12,JMLS: JMLS JKL JKR G12 GMY G12 HYoda
Mikey mike,343719337,0,0,0,JMLS: JMLS JKL JKR GMY HYoda
Mikey mike,343719337,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Mikey mike,343719337,15,0,15,EP: EP G12 Mara Jade, The Emperor's Hand Vader Thrawn G9 Malak
Mikey mike,343719337,41,0,41,Padme/BB: Padme Hunter G8 5* Echo G8 3* Tech G8 4* Wrecker G7
Mikey mike,343719337,42,0,42,Troopers: Veers G9 Piett G9 Dark Trooper G9 6* Range Trooper G11 5* Starck G10
PhailHaüs,941664951,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Mixtapes,657618997,0,0,0,Troopers: Veers Piett Dark Trooper Range Trooper Gideon
Mixtapes,657618997,28,0,28,EP: EP Mara Jade, The Emperor's Hand G9 6* Vader Thrawn G9 RG G8
Mixtapes,657618997,44,0,44,CLS: CLS G8 C-3PO G13 Han G9 Chewbacca G9 Chewpio G7 5*
Daniel,498517398,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Daniel,498517398,9,0,9,EP: EP Mara Jade, The Emperor's Hand G11 Vader Thrawn RG R3
Daniel,498517398,21,0,21,Troopers: Veers R3 Piett Dark Trooper G7 Range Trooper G12 Starck R3
Daniel,498517398,39,0,39,Padme/BB: Padme Hunter G8 5* Echo G9 6* Tech G8 5* Wrecker G8
Zombie,642964183,11,0,11,EP: EP Mara Jade, The Emperor's Hand G9 6* Vader Thrawn RG R3
Zombie,642964183,6,0,6,Troopers: Veers R3 Piett Dark Trooper Range Trooper R3 Starck R3
Zombie,642964183,36,0,36,Padme/BB: Padme Hunter G10 6* Echo G9 4* Tech G9 5* Wrecker G8
Zombie,642964183,33,0,33,CLS: CLS G12 C-3PO G12 Han G11 Chewbacca G12 Chewpio G10 6*
The senat3,543127863,0,0,0,EP: EP Mara Jade, The Emperor's Hand Vader Thrawn Malak
The senat3,543127863,20,0,20,CLS: CLS R3 C-3PO G12 Han R3 Chewbacca R2 Chewpio G11
Compass,714279428,0,0,0,JMK: JMK CAT GK GAS Ahsoka
Compass,714279428,19,0,19,EP: EP G12 Mara Jade, The Emperor's Hand G11 4* Vader Thrawn G12 Malak
Compass,714279428,25,0,25,CLS: CLS G13 C-3PO G13 Han G13 Chewbacca G13 Chewpio G13
DarthMixtapes,345497754,0,0,0,JMK: JMK CAT GK GAS Ahsoka
DarthMixtapes,345497754,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
DarthMixtapes,345497754,33,0,33,Troopers: Veers G13 Piett Dark Trooper G12 Range Trooper G1 Gideon G13
DarthMixtapes,345497754,29,0,29,EP: EP R3 Mara Jade, The Emperor's Hand G12 Vader Thrawn G7 Shoretrooper G8 6*
JediJaban,964357452,0,0,0,JMLS: JMLS JKL JKR GMY HYoda
JediJaban,964357452,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
JediJaban,964357452,11,0,11,Troopers: Veers R3 Piett Dark Trooper R3 Range Trooper G13 Gideon R3
Chrisi,751865582,7,0,7,EP: EP Mara Jade, The Emperor's Hand G11 4* Vader Thrawn Malak
Chrisi,751865582,6,0,6,Troopers: Veers R3 Piett Dark Trooper Range Trooper R3 Starck R3
Ashla Delana,398771545,9,0,9,Troopers: Veers Piett Dark Trooper G9 5* Range Trooper Starck
Ashla Delana,398771545,41,0,41,Padme/BB: Padme R3 Hunter G9 5* Echo G8 4* Tech G8 5* Wrecker G8 4*
Ashla Delana,398771545,38,0,38,CLS: CLS G12 C-3PO G12 Han G8 Chewbacca G12 Chewpio G8 5*
Dan So1o,528497989,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Dan So1o,528497989,13,0,13,EP: EP Mara Jade, The Emperor's Hand G11 6* Vader Thrawn G12 Malak
Dan So1o,528497989,35,0,35,Troopers: Veers G11 Piett Dark Trooper G9 5* Range Trooper G8 5* Starck G9
DarthDidi,576815337,0,0,0,Troopers: Veers Piett Dark Trooper Range Trooper Starck
DarthDidi,576815337,37,0,37,CLS: CLS G11 C-3PO Han G8 Chewbacca G8 Chewpio G8 6*
Aldynek,161831859,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Aldynek,161831859,32,0,32,Troopers: Veers G10 Piett Dark Trooper G9 Range Trooper G8 6* Gideon G13
JarJare Dingari,585258357,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
JarJare Dingari,585258357,6,0,6,JMLS: JMLS JKL JKR GMY G12 HYoda
JarJare Dingari,585258357,22,0,22,Troopers: Veers G12 Piett Dark Trooper R1 Range Trooper G12 Starck G12
Zephen,161145221,0,0,0,JMK: JMK CAT GK GAS Ahsoka
Zephen,161145221,38,0,38,CLS: CLS G12 C-3PO G12 Han G12 Chewbacca G9 Chewpio G7 3*
Fen Ryr Ω,527968993,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Fen Ryr Ω,527968993,2,0,2,JMLS: JMLS JKL JKR R3 GMY HYoda
Fen Ryr Ω,527968993,18,0,18,Troopers: Veers Piett Dark Trooper G6 5* Range Trooper G12 Starck
Fen Ryr Ω,527968993,31,0,31,EP: EP G12 Mara Jade, The Emperor's Hand G9 Vader R3 Thrawn G12 Shoretrooper G10
Mol Eliza,719525127,25,0,25,EP: EP Mara Jade, The Emperor's Hand G9 4* Vader Thrawn G12 RG G8
Mol Eliza,719525127,21,0,21,CLS: CLS R4 C-3PO G13 Han R3 Chewbacca G12 Chewpio G11 5*
Mol Eliza,719525127,38,0,38,Troopers: Veers G11 Piett G11 6* Dark Trooper G10 5* Range Trooper G11 6* Starck G9
HammerKnife,738554487,0,0,0,SEE: SEE Malak Darth Malgus BSF DR
HammerKnife,738554487,9,0,9,EP: EP Mara Jade, The Emperor's Hand G11 Vader Thrawn RG R3
HammerKnife,738554487,12,0,12,CLS: CLS C-3PO Han Chewbacca R4 Chewpio G7
HammerKnife,738554487,20,0,20,Padme/BB: Padme Hunter R3 Echo G12 Tech G12 Wrecker G12
Keiths on Tap,968998882,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Keiths on Tap,968998882,13,0,13,EP: EP Mara Jade, The Emperor's Hand G5 6* Vader Thrawn Malak
Keiths on Tap,968998882,7,0,7,JMLS: JMLS JKL JKR GMY G11 HYoda
Keiths on Tap,968998882,42,0,42,Troopers: Veers G9 Piett Dark Trooper G7 6* Range Trooper G7 6* Gideon G7
Xaniken Flywalker,147431224,44,0,44,Padme/BB: Padme Hunter G7 4* Echo G7 2* Tech G7 4* Wrecker G7 4*
Xaniken Flywalker,147431224,46,0,46,CLS: CLS G8 C-3PO G12 Han G8 Chewbacca G9 Chewpio G7 5*
Slide,686227566,0,0,0,Troopers: Veers Piett Dark Trooper Range Trooper Gideon
Slide,686227566,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
Slide,686227566,2,0,2,EP: EP Mara Jade, The Emperor's Hand Vader Thrawn RG R3
Slide,686227566,42,0,42,Padme/BB: Padme R1 Hunter G9 4* Echo G9 6* Tech G8 3* Wrecker G8
DarthChronic,996563696,21,0,21,EP: EP Mara Jade, The Emperor's Hand G9 5* Vader Thrawn G12 Shoretrooper G12
Badgerfan,862925557,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
CodexDragon,934289767,43,0,43,CLS: CLS G8 C-3PO G12 Han G10 Chewbacca G10 Chewpio G7
effbro,634874313,0,0,0,CLS: CLS C-3PO Han Chewbacca Chewpio
effbro,634874313,18,0,18,Troopers: Veers G12 Piett Dark Trooper Range Trooper G12 Starck G12
effbro,634874313,41,0,41,EP: EP G9 Mara Jade, The Emperor's Hand G7 4* Vader Thrawn G7 Shoretrooper G8
effbro,634874313,40,0,40,Padme/BB: Padme Hunter G8 5* Echo G8 5* Tech G8 5* Wrecker G8
Delara,117893553,0,0,0,JMLS: JMLS JKL JKR GMY HYoda
Delara,117893553,1,0,1,CLS: CLS R4 C-3PO Han Chewbacca Chewpio
Delara,117893553,14,0,14,EP: EP Mara Jade, The Emperor's Hand G5 4* Vader Thrawn Malak R4
Delara,117893553,14,0,14,Padme/BB: Padme Hunter R2 Echo R1 Tech R2 Wrecker R1
Delara,117893553,21,0,21,Troopers: Veers R3 Piett Dark Trooper G11 Range Trooper G8 Starck R3
Thalias,273671943,34,0,34,CLS: CLS G12 C-3PO G12 Han G12 Chewbacca G12 Chewpio G8
