Player,Offense,Defense,GP,Name,Squad,Viable
"DarthMetal",,,182342,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"DarthMetal",,,187748,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"DarthMetal",,,119399,Phasma,"zPhasma FOTP FOSFTP FOST zKylo",1
"DarthMetal",1,1,165491,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"DarthMetal",,,176635,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"DarthMetal",1,1,168787,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 L3-37 zResistance Hero Finn",1
"DarthMetal",1,1,141960,NS,"zzMT zzAV zDaka Zombie Spirit",1
"DarthMetal",,,650161,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"DarthMetal",,,172447,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"DarthMetal",,,544016,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"DarthMetal",,,354972,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"DarthMetal",,,527776,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"DarthMetal",0,1,123457,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"DarthMetal",0,1,143667,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"DarthMetal",1,0,141148,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"DarthMetal",,,126708,Mon Mothma,"zzMon Mothma, Scarif zCara Dune, Hoth Rebel Scout, zPao",1
"DarthMetal",,,160180,Disintegration,"zzAurra zzGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"DarthMetal",1,0,165561,CLS,"zzzCLS zHan zzChewbacca zChewpio zzC-3PO",1
"DarthMetal",1,1,88354,Ewoks,"zChirpa Elder zPaploo Wicket Logray",1
"DarthMetal",1,0,158159,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"DarthMetal",1,1,106241,Carth,"Carth Onasi, zMission Zaalbar zJuhani Canderous",1
"DarthMetal",0,1,151164,BH,"zzJango Dengar zZam zFennec Shand, zNest",1
"DarthMetal",1,0,137975,Troopers,"zVeers zStarck zMoff Gideon, Stormtrooper zDark Trooper",1
"DarthMetal",,,120290,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper Magma DT",1
"DarthMetal",0,1,107199,Phoenix,"Hera Kanan Zeb Sabine zEzra",1
"DarthMetal",,,130889,Bad Batch,"zHunter zEcho Omega zTech zWrecker",1
"DarthMetal",1,0,119311,zMaul,"zDarth Maul, zSidious Sith Assassin, Savage Sith Marauder",1
"DarthMetal",1,1,91161,Rogue1,"Jyn Chirrut 6* G9, Baze 6* G9, Cassian K-2SO",0
"Yavin",,,162505,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Yavin",0,1,117667,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Yavin",,,323118,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"Yavin",0,1,94830,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Yavin",1,0,128176,CLS,"zzzCLS zHan zzChewbacca zChewpio zR2-D2",1
"Yavin",1,1,121433,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda",1
"Yavin",1,1,85651,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Yavin",1,0,102984,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives ARC Trooper",1
"Yavin",0,1,99240,BH,"zBossk zJango Boba Dengar zThe Mandalorian",1
"Yavin",1,1,88792,Carth,"zCarth Onasi, zMission Zaalbar Juhani G8, zCanderous",1
"Yavin",0,1,80288,FO,"zzKRU Kylo G8, FOST G9, FOE G9, FOO G8",1
"Yavin",0,1,68890,Phoenix,"Hera G8, Kanan G8, Zeb G8, Sabine G8, Ezra",1
"Yavin",1,0,100250,Thragma (Counter),"zThrawn Magma G9, Krennic Tarkin Stormtrooper G9",1
"Yavin",1,0,20268,NestSolo (Counter),"zNest",1
"Yavin",1,0,17469,SionSolo (Counter),"Sion",1
"Yavin",0,1,72168,Grievous,"GG B2 G9, B1 G9, Droideka G8, MagnaGuard G8",0
"Yavin",1,1,72018,NS,"MT G8, zAV Daka G9, Zombie G8, Spirit G8",0
"Yavin",1,0,96687,Troopers,"Veers Starck zzAdmiral Piett, zIden Versio 4* G8, Snowtrooper G8",0
"Yavin",1,0,54609,Wiggs,"Wedge G8, Biggs G8, Leia G9, Chirrut G7, Baze 5* G6",0
"Yavin",1,0,120888,zMaul,"Darth Maul, zDooku DN zSidious Sith Marauder",0
"Rango",0,1,123026,padme,"zzPadme zGK JKA zAhsoka zC-3PO",1
"Rango",,,450689,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Rango",0,1,103095,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Rango",0,1,106038,DR,"zzzDR zHK-47 zBSF Sith Marauder, Thrawn G9",1
"Rango",1,1,138385,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Rango",1,1,114633,Revan Offense,"zzzJKR GMY zBS zJolee Ezra",1
"Rango",1,1,79138,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Rango",1,1,84646,Carth,"Carth Onasi, zMission Zaalbar Juhani Canderous",1
"Rango",0,1,86421,BH,"zzBossk Jango Boba Dengar G9, Cad",1
"Rango",,,59696,Phasma,"Phasma G9, FOTP FOSFTP G9, FOST 3* G6, Kylo G8",0
"Rango",1,0,72822,CLS,"zCLS Han G8, Chewbacca G9, R2-D2 G9, Stormtrooper Han G9",0
"Rango",0,1,101552,Grievous,"GG zB2 zB1 zMagnaGuard Nute G7",0
"Rango",1,1,67355,zEP,"zEP G9, Vader Tarkin G8, TFP G7, Traya G6",0
"Rango",0,1,63704,Phoenix,"Hera G9, Chopper G9, Kanan G9, Zeb G8, Sabine 5* G7",0
"Rango",1,0,6286,NestSolo (Counter),"Nest 4* G2",0
"DarthHelmet",,,128507,Phasma,"zPhasma FOE FOO zzKRU zKylo",1
"DarthHelmet",0,1,137052,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"DarthHelmet",1,0,109858,CLS,"zzzCLS zHan zChewbacca R2-D2 G8, Old Ben",1
"DarthHelmet",0,1,92881,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"DarthHelmet",1,0,134788,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"DarthHelmet",1,1,155059,Revan,"zzzJKR zBS zzGMY zJolee zGK",1
"DarthHelmet",1,0,113129,ShaakClones,"zShaak Ti, zRex Echo (501st), zzFives zARC Trooper",1
"DarthHelmet",0,1,111628,BH,"zzBossk zJango zBoba Dengar Zam",1
"DarthHelmet",1,1,87600,Carth,"zCarth Onasi, Mission Zaalbar Juhani Canderous",1
"DarthHelmet",0,1,68172,Phoenix,"Hera G9, Kanan G8, Zeb G8, Sabine G9, Ezra G8",1
"DarthHelmet",0,1,49084,Grievous,"GG 5* G8, B2 4* G8, B1 4* G8, MagnaGuard G7, Nute",0
"DarthHelmet",1,1,70668,NS,"MT G8, AV G9, Daka Zombie G8, Spirit G8",0
"DarthHelmet",1,0,75000,Troopers,"Veers zzAdmiral Piett 6*, Moff Gideon G9, Dark Trooper 6* G9, Range Trooper 5* G7",0
"DarthHelmet",,,51152,Mon Mothma,"Mon Mothma 4* G8, Baze 6* G8, Hoth Rebel Scout G8, Hoth Rebel Soldier G8, Biggs G8",0
"DarthHelmet",1,1,54412,Ewoks,"Chirpa 4* G8, Elder G8, Paploo G7, Teebo G8, Scout G8",0
"MINI gaven",,,170844,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzVader",1
"MINI gaven",0,1,85063,padme,"zPadme G9, GK G8, zJKA Ahsoka G8, CW Chewbacca G8",1
"MINI gaven",0,1,89736,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI gaven",1,1,125821,Revan Offense,"zzzJKR zGMY BS zJolee zHYoda",1
"MINI gaven",0,1,109366,BH,"zzBossk zBoba Dengar IG-88 The Mandalorian",1
"MINI gaven",1,1,84555,Carth,"zCarth Onasi, zMission zZaalbar Juhani G8, Canderous",1
"MINI gaven",0,1,67922,Phoenix,"Hera G8, Chopper G8, Kanan G8, Zeb G8, Ezra G8",1
"MINI gaven",1,0,94903,Thragma (Counter),"Thrawn Magma G7, DT G8, Krennic Tarkin",1
"MINI gaven",1,0,78336,CLS,"zCLS G9, zHan G9, zChewbacca G9, R2-D2 G8, Stormtrooper Han G9",0
"MINI gaven",,,235100,Malevolence,"Malevolence 5* Hyena Bomber 6*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"MINI gaven",0,1,68121,Grievous-Wat,"GG G9, B2 G8, B1 3* G8, MagnaGuard G8, zWat Tambor 6*",0
"MINI gaven",1,1,72425,NS,"MT G6, zzAV Daka G8, Zombie G9, Spirit G8",0
"MINI gaven",1,0,96998,Troopers,"zVeers zzAdmiral Piett, Moff Gideon 4*, zDark Trooper 5*, Range Trooper 5* G8",0
"MINI gaven",1,0,99255,Traya,"zTraya G8, DN G8, Sion 3* G8, zDooku zEP",0
"MINI gaven",1,1,42168,Ewoks,"Chirpa 4* G7, Elder G5, Paploo 4* G5, Teebo G4, Scout G5",0
"Meowman",0,1,130151,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO G9",1
"Meowman",0,1,89695,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Meowman",0,1,126199,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"Meowman",1,1,116161,GAS,"zzzzGAS zRex zEcho (501st), zzFives ARC Trooper",1
"Meowman",1,1,134144,Revan Offense,"zzzJKR zzGMY zBS zJolee HYoda G9",1
"Meowman",1,1,91613,Ewoks,"zChirpa Elder zPaploo Teebo zLogray",1
"Meowman",0,1,70342,Phoenix,"Hera Chopper G9, Kanan G9, Zeb G9, Ezra",1
"Meowman",1,0,80780,CLS,"zzzCLS Han G7, Chewbacca 6* G9, R2-D2 G9, Stormtrooper Han",0
"Meowman",,,430792,Negotiator,"Negotiator 6* HT 5* Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",0
