Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Abdiel",773689357,7556202,4346178,3210024,135,-96,490,420,2294598,2051580,135,4,494,4,253,76,93,126,149,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,20,8,9
"Scooba",748536735,6111431,3459657,2651774,130,-16,80,281,1894979,1564678,113,0,249,1,249,30,52,70,108,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,18,13,9
"DarthKrull",428526713,5030236,2975000,2055236,144,102,107,227,1717034,1257966,83,4,181,0,176,32,33,45,70,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,14,10,7
"high hopes",841188162,5202357,3120121,2082236,149,19,124,251,1736661,1383460,92,1,140,0,219,16,31,72,98,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,16,11,9
"Dori Solman",154788818,6602523,3874841,2727682,142,119,131,339,2252576,1622265,149,6,310,1,201,39,64,98,120,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,16,7,6
"ДИЦИИДКI",541931689,6381394,3641249,2740145,132,-108,96,320,1910938,1730311,148,5,302,1,205,49,56,88,118,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,19,12,11
"MINI Johndman2",111342382,4559366,2652828,1906538,139,90,98,199,1523066,1129762,63,2,84,0,217,5,32,42,71,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,14,9,6
"Manuttu",499245243,4061358,2482647,1578711,157,262,76,382,1531039,951608,89,1,176,1,185,20,40,80,95,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,16,8,6
"Heavy Handed Henry",631521879,7487589,4255566,3232023,131,-51,399,385,2293536,1962030,161,5,440,3,240,59,87,114,134,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,21,8,7
"Stlhulksmash",248931986,4998277,3029575,1968702,153,-27,33,210,1650830,1378745,66,0,105,0,227,18,29,55,84,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,13,10,5
"JPGarron",986117431,5843342,3351811,2491531,134,-254,375,384,1638102,1713709,115,3,324,2,196,42,71,89,113,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,18,9,7
"Brahm Rahzin",562969736,7157315,4049630,3107685,130,104,318,366,2339115,1710515,144,6,353,3,238,47,69,123,138,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,22,10,10
"MINI Johndman",287141472,7836896,4569925,3266971,139,46,166,390,2573550,1996375,170,6,437,4,264,61,95,124,154,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,23,10,10
"Zia",761578842,7043633,4027934,3015699,133,21,111,310,2244024,1783910,151,3,263,0,250,36,58,108,141,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,23,11,10
"platy314",167483533,6304555,3614444,2690111,134,70,107,269,2057079,1557365,130,3,228,2,226,26,53,71,109,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,17,9,10
"Datsyukian",736117527,5360824,3285639,2075185,158,-72,82,375,1753591,1532048,121,1,266,1,190,34,56,92,111,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,14,11,8
"Enkila",786346939,5817773,3339867,2477906,134,85,95,265,1913077,1426790,112,2,176,1,231,16,52,67,103,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,19,13,11
"Alexonthejob",353272166,5689143,3237623,2451520,132,-160,80,346,1657848,1579775,89,2,286,2,211,37,56,84,100,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,16,9,7
"Fi Fi Butternipples",536478426,8321413,4817731,3503682,137,93,487,402,2769594,2048137,198,5,514,2,269,88,88,144,166,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,25,11,11
"White Dragon",368288345,7785777,4514114,3271663,137,11,345,376,2503721,2010393,183,9,360,2,257,47,88,133,155,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,22,10,10
"L3g1t",256371255,3401770,1968215,1433555,137,-206,121,164,985413,982802,46,3,64,0,168,9,16,27,60,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12,8,7
"MINI Kako",872625442,6274828,3502753,2772075,126,-118,402,380,1829784,1672969,141,4,313,2,219,39,65,111,138,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,20,11,9
"Slam Gorgoth",275385689,7496818,4465983,3030835,147,-4,150,395,2458916,2007067,163,7,443,4,252,62,87,121,142,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,23,10,10
"Jerm",825978892,5912538,3356471,2556067,131,-61,238,227,1800574,1555897,79,0,128,0,254,10,47,62,91,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,18,9,8
"Paulliam",883579337,6716003,3997811,2718192,147,-34,107,412,2171277,1826534,167,4,395,4,228,52,80,118,128,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,19,8,9
"Belac Divad Nehpets",132833528,6467772,3640303,2827469,128,161,203,286,2153589,1486714,119,3,275,1,240,38,55,75,110,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,19,9,9
"Frozenstein",688256582,7229304,4033059,3196245,126,-81,319,343,2143377,1889682,158,4,280,1,266,39,55,137,154,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,24,12,8
"Ben",485874816,6371525,3779877,2591648,145,14,410,426,2098753,1681124,155,5,420,3,206,51,86,102,126,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,21,9,8
