Player,Offense,Defense,GP,Name,Squad,Viable
"Rogmeister",1,1,101162,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Rogmeister",0,1,147982,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper",1
"Rogmeister",0,1,126295,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Rogmeister",1,0,133020,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"Rogmeister",,,459412,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Rogmeister",0,1,96847,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Rogmeister",0,1,112013,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Rogmeister",,,112743,Disintegration,"zzAurra Greef Karga G8, zBoba zzBossk zzThe Mandalorian",1
"Rogmeister",1,1,102838,GAS,"zzzzGAS zRex zEcho (501st), zzFives ARC Trooper G8",1
"Rogmeister",1,1,142706,Revan Offense,"zzzJKR zzGMY zBS zJolee zzHYoda",1
"Rogmeister",1,1,101523,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"Rogmeister",1,1,105318,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"Rogmeister",1,1,121629,zEP,"zzEP zzzVader zTarkin IPD G8, zzMara Jade, The Emperor's Hand",1
"Rogmeister",0,1,106442,BH,"zzJango zIG-88 zGreedo zZam zDengar G9",1
"Rogmeister",0,1,90876,Phoenix,"zHera zEzra zZeb G9, zSabine G9, zKanan G8",1
"Rogmeister",1,1,96942,Rogue1,"zzJyn G9, Chirrut Baze zCassian K-2SO",1
"Rogmeister",1,0,94042,zMaul,"zDarth Maul, zDooku DN Sidious zSavage",1
"Rogmeister",1,0,24304,SionSolo (Counter),"zSion",1
"Rogmeister",1,0,18319,NestSolo (Counter),"zNest",1
"Rogmeister",,,67112,Phasma,"Phasma G8, FOTP FOSFTP G7, FOST 3* G8, zKylo",0
"Rogmeister",,,401307,Negotiator,"Negotiator BTL-B Y-wing Starfighter 3*, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",0
"Rogmeister",,,348932,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 3*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"Rogmeister",,,98960,Mon Mothma,"zMon Mothma 6* G9, zKyle Katarn, Wedge Biggs Lando",0
"Rogmeister",1,0,74810,Troopers,"Veers Starck G8, Snowtrooper G8, zMoff Gideon, DT G8",0
"Rogmeister",1,0,68299,Thragma (Counter),"zzThrawn Magma G7, Krennic 6* G7, Stormtrooper G8, Shoretrooper 6* G5",0
"Furious Siths",,,135381,Phasma,"zPhasma FOE zSith Trooper, zzKRU zKylo",1
"Furious Siths",,,154971,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"Furious Siths",0,1,128929,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"Furious Siths",,,453072,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Furious Siths",,,285019,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Furious Siths",0,1,93116,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Furious Siths",0,1,116296,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"Furious Siths",1,1,128031,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Furious Siths",1,1,111286,Revan Offense,"zzzJKR zzGMY zBS zJolee HYoda",1
"Furious Siths",1,1,83693,Ewoks,"zChirpa G9, Elder zPaploo Wicket G9, zLogray G9",1
"Furious Siths",0,1,100730,BH,"zBossk zBoba Cad zJango Dengar",1
"Furious Siths",1,0,112162,Troopers,"zVeers zStarck Range Trooper, zzAdmiral Piett, zDark Trooper",1
"Furious Siths",1,0,107244,CLS,"zzzCLS zHan Leia G9, Old Ben G9, zzChewbacca",1
"Furious Siths",0,1,76683,Phoenix,"Hera G8, zEzra Zeb Kanan G8, Chopper G8",1
"Furious Siths",1,0,92441,Thragma (Counter),"zThrawn Magma G7, Krennic Tarkin Stormtrooper G8",1
"Furious Siths",1,0,15373,SionSolo (Counter),"Sion G9",1
"Furious Siths",1,0,13443,NestSolo (Counter),"Nest G8",1
"Furious Siths",1,1,84376,JTR,"zJTR G8, Scav Rey, BB-8 G9, zzR2-D2 Finn G8",0
"Furious Siths",1,1,64915,NS,"MT G8, zzAV Daka G9, Zombie G4, Spirit G7",0
"Furious Siths",,,72071,Mon Mothma,"zMon Mothma G9, zCara Dune G8, Hoth Rebel Soldier G9, Hoth Rebel Scout G7, Lando G9",0
"Furious Siths",1,1,91801,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous G7",0
"Balg",0,1,136952,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Balg",,,341145,HansMF,"Home One, Han's MF 6*, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Balg",0,1,111101,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Balg",1,1,116380,JTR,"zzJTR Scav Rey, zzBB-8 zzR2-D2 RT",1
"Balg",1,0,127533,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"Balg",1,1,111499,Revan Offense,"zzzJKR zGMY zBS zJolee HYoda",1
"Balg",1,1,91170,Ewoks,"zChirpa Elder Paploo zWicket zLogray",1
"Balg",0,1,99674,BH,"zzBossk Boba Cad Jango Dengar",1
"Balg",1,1,97168,zEP,"zEP zzzVader Tarkin TFP DN",1
"Balg",1,0,112202,Wiggs,"Wedge G7, Biggs zzzCLS zHan zzChewbacca",1
"Balg",1,0,78669,Wampa (Counter),"Rex zWampa DT Jyn G8, FOO G8",1
"Balg",0,1,72647,Phoenix,"Hera G9, Ezra Zeb G8, Kanan G8, Chopper",1
"Balg",1,1,77849,NestSisters,"zzAV zMT Daka Zombie G9, Nest 5* G6",0
"Balg",,,361422,Negotiator,"Negotiator 5* HT Anakin's Eta-2 Starfighter 5*, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",0
"Balg",0,1,67000,Grievous-Wat,"zGG G8, B2 G7, zB1 6* G9, MagnaGuard G8, Wat Tambor 5* G8",0
"Balg",1,0,11595,SionSolo (Counter),"Sion 5* G9",0
"Loather",1,1,159952,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"Loather",,,591772,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Loather",0,1,138580,padme,"zzPadme zGK zJKA zAhsoka zzzCAT",1
"Loather",1,1,100098,NestSisters,"zzAV zMT Daka Zombie zNest",1
"Loather",0,1,120317,DRMalak,"zzzDR zHK-47 zBSF zzMalak zThrawn",1
"Loather",,,391502,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Loather",0,1,98724,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Loather",0,1,109255,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Loather",1,0,133967,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzC-3PO",1
"Loather",1,1,142722,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Loather",1,1,114426,Revan Offense,"zzzJKR zzGMY zBS zJolee zHYoda G9",1
"Loather",1,1,88714,Ewoks,"zChirpa Elder Paploo Scout zWicket",1
"Loather",0,1,147509,BH,"zzBossk zBoba Cad zzJango zDengar",1
"Loather",1,1,129047,zEP,"zzEP zzzVader Tarkin TFP zzTraya",1
"Loather",0,1,84571,FO,"zzKRU Kylo G8, FOE FOO G8, FOTP",1
"Loather",0,1,78718,Phoenix,"Hera G8, zEzra Zeb G9, Sabine G8, Kanan",1
"Loather",1,1,76398,Rogue1,"Jyn G8, Chirrut Baze G9, zPao G8, Cassian G8",1
"Loather",1,0,14140,SionSolo (Counter),"Sion G9",1
"Loather",,,458770,Negotiator,"Negotiator BTL-B Y-wing Starfighter 4*, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",0
"Loather",,,264754,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 3*, Sun Fac SF, Soldier SF, Spy SF",0
"Loather",1,0,87705,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon G9, Dark Trooper 6* G3, Range Trooper 6* G5",0
"Loather",,,80973,Mon Mothma,"zzMon Mothma 6* G8, Wedge Cara Dune G8, Biggs Hoth Rebel Scout G8",0
"Loather",1,1,86239,Carth,"Carth Onasi, zMission zZaalbar Juhani Canderous G7",0
"Loather",,,62205,Bad Batch,"zHunter 4* G8, zEcho 4* G8, Omega 5* G8, zTech 4* G9, zWrecker 5* G8",0
"Loather",1,0,52422,Jawas,"Nebit G7, Jawa Engineer G7, Jawa Scavenger G5, Jawa 6* G7, Dathcha G6",0
"Joezeppy",,,610145,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Joezeppy",0,1,148243,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Joezeppy",0,1,119033,DRMalak,"zzzDR zHK-47 zBSF zzMalak 6* zThrawn",1
"Joezeppy",,,501297,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Joezeppy",,,316806,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Joezeppy",,,341460,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Joezeppy",0,1,106590,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Joezeppy",0,1,123347,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Joezeppy",1,0,110658,CLS,"zzzCLS zHan zzChewbacca zChewpio R2-D2 G8",1
"Joezeppy",1,1,147881,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Joezeppy",1,1,117270,Revan Offense,"zzzJKR zzGMY BS zJolee zzHYoda",1
"Joezeppy",1,1,85224,Ewoks,"zChirpa G9, Elder Paploo zWicket Logray",1
"Joezeppy",0,1,146448,BH,"zzBossk zIG-88 zBoba zJango Dengar",1
"Joezeppy",1,1,84483,Carth,"Carth Onasi, Mission Zaalbar Juhani Canderous G8",1
"Joezeppy",1,1,115229,zEP,"zzEP zzzVader Tarkin G9, TFP Traya G9",1
"Joezeppy",1,0,140043,Troopers,"zVeers zStarck zzMoff Gideon, zzAdmiral Piett, zDark Trooper",1
"Joezeppy",0,1,68762,Phoenix,"Hera G9, Ezra Zeb G8, Sabine G8, Kanan G8",1
"Joezeppy",1,1,81602,Rogue1,"Jyn Chirrut Baze Cassian K-2SO G9",1
"Joezeppy",1,0,29397,NestSolo (Counter),"zNest",1
"Joezeppy",,,58383,Phasma,"Phasma G8, FOTP G8, FOSFTP G6, FOST G9, Kylo G8",0
"Joezeppy",1,1,77747,NS,"MT G8, zAV Daka Zombie Spirit G8",0
"Joezeppy",,,76878,Mon Mothma,"zMon Mothma G8, Wedge G8, Cara Dune G9, Biggs G8, Lando",0
"TheOld Wookie9",0,1,125656,padme,"zzPadme zGK JKA zAhsoka zzC-3PO",1
"TheOld Wookie9",,,415080,HansMF,"Home One, Han's MF, HT Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"TheOld Wookie9",0,1,92999,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"TheOld Wookie9",0,1,95477,Grievous,"zzGG zB2 G8, MagnaGuard G8, zDooku L3-37",1
"TheOld Wookie9",1,1,93720,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"TheOld Wookie9",0,1,110956,BH,"zBossk zEmbo zBoba Jango zDengar",1
"TheOld Wookie9",1,1,108882,zEP,"zzEP zzzVader Tarkin zTraya G8, zzDN",1
"TheOld Wookie9",0,1,89214,Phoenix,"zHera Ezra zZeb Sabine zKanan",1
"TheOld Wookie9",1,0,117868,CLS,"zzzCLS zHan Wedge Biggs zzChewbacca",1
"TheOld Wookie9",,,77076,Phasma,"Phasma G7, FOTP FOO G8, zzKRU Kylo",0
"TheOld Wookie9",,,322585,Negotiator,"Negotiator 5* BTL-B Y-wing Starfighter 3*, Anakin's Eta-2 Starfighter 5*, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",0
"TheOld Wookie9",,,248603,Malevolence,"Malevolence Hyena Bomber 4*, Vulture Droid 2*, Sun Fac SF, Soldier SF, Spy SF",0
"TheOld Wookie9",1,1,68084,NS,"zzMT AV G9, Daka G9, Zombie G9, Spirit G2",0
"TheOld Wookie9",1,0,81584,ShaakClones,"Shaak Ti 5* G8, zRex Echo (501st), Fives Clone Sergeant",0
"TheOld Wookie9",1,0,76819,Troopers,"Veers G9, Starck G7, Snowtrooper G8, Shoretrooper zzAdmiral Piett",0
"TheOld Wookie9",0,1,85566,BS,"BS G9, zzGMY Jolee G6, Old Ben, zzHYoda 6*",0
"TheOld Wookie9",1,0,8749,NestSolo (Counter),"Nest 6* G5",0
"TheOld Wookie9",1,0,7125,SionSolo (Counter),"Sion 5* G3",0
"LaZJC",,,164656,JMK,"zzzzzzJMK zJKA zGMY zzShaak Ti, zGK",1
"LaZJC",0,1,118088,DRMalak,"zzDR zHK-47 zBSF zzMalak Sith Empire Trooper",1
"LaZJC",,,461952,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"LaZJC",,,312666,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"LaZJC",,,357655,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"LaZJC",0,1,100973,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"LaZJC",0,1,130146,Grievous-Wat,"zzGG B2 zB1 MagnaGuard zWat Tambor",1
"LaZJC",1,0,99307,Troopers,"zVeers zAdmiral Piett, zMoff Gideon, Dark Trooper, Range Trooper",1
"LaZJC",1,1,126384,GAS,"zzzzGAS zRex zEcho (501st), zzFives ARC Trooper",1
"LaZJC",1,1,87615,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"LaZJC",0,1,119018,BH,"zBossk zBoba Cad zJango Dengar G9",1
"LaZJC",1,1,91645,Carth,"zCarth Onasi, zMission zZaalbar Juhani Canderous",1
"LaZJC",1,0,107433,Wiggs,"Wedge G7, Biggs zzCLS zChewbacca zC-3PO",1
"LaZJC",0,1,68541,Phoenix,"Hera G9, Ezra G8, Zeb G8, Kanan G8, Chopper G8",1
"LaZJC",1,0,69667,Thragma (Counter),"Thrawn Magma G8, DT G8, Tarkin G9, Shoretrooper G8",1
"LaZJC",1,0,58231,QiraNest,"Qira G8, zNest zHYoda",1
"LaZJC",1,0,16264,SionSolo (Counter),"Sion",1
"LaZJC",,,56862,Phasma,"Phasma G8, FOTP G8, FOSFTP G7, FOST 4* G7, Kylo G8",0
"LaZJC",1,1,81813,NS,"zMT AV Daka Zombie Spirit G8",0
"LaZJC",1,1,65839,JTR,"JTR G9, R2-D2 zBB-8 G9, Resistance Hero Finn 6* G6, Resistance Hero Poe G6",0
"LaZJC",,,326995,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 6*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"LaZJC",,,73061,Mon Mothma,"Mon Mothma G8, Chirrut G8, Jyn G8, Cassian G9, Lando",0
"LaZJC",,,71620,Bad Batch,"zHunter 6* G9, zEcho 6* G8, Omega 6* G8, zTech 6* G8, zWrecker G8",0
"LaZJC",1,0,74495,EP (Counter, Rebel),"zEP Krennic 6* G7, zzWampa Stormtrooper G5, Starck G9",0
"LaZJC",1,0,50869,Jawas,"Nebit G7, Jawa Engineer G8, Jawa Scavenger G7, Jawa G7, Dathcha G7",0
"DizzyDees",0,1,111989,padme,"zzPadme zGK JKA zAhsoka zzC-3PO",1
"DizzyDees",0,1,122651,DRMalak,"zzzDR zzHK-47 zBSF zzMalak zThrawn",1
"DizzyDees",,,378245,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"DizzyDees",,,320330,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"DizzyDees",0,1,109683,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"DizzyDees",0,1,93011,Grievous,"zzGG zB2 zB1 zDroideka zMagnaGuard",1
"DizzyDees",1,1,111655,Revan Offense,"zzzJKR zGMY zBS zJolee HYoda G8",1
"DizzyDees",1,1,99125,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"DizzyDees",0,1,134953,BH,"zzBossk zIG-88 zBoba zZam zDengar",1
"DizzyDees",1,1,101922,Carth,"zCarth Onasi, zMission zZaalbar zJuhani zCanderous",1
"DizzyDees",1,1,123290,zEP,"zzEP zzzVader zTarkin TFP zMara Jade, The Emperor's Hand 6*",1
"DizzyDees",0,1,83026,FO,"zzKRU zKylo G8, FOE FOO zFOST G8",1
"DizzyDees",0,1,87412,Phoenix,"zHera zEzra zZeb G9, Sabine G8, zKanan G9",1
"DizzyDees",1,0,82904,Rex (Counter),"Rex zzWampa Chirrut G8, Baze G8, R2-D2",1
"DizzyDees",1,0,66357,Wiggs,"Wedge G8, Biggs G8, CLS G8, Han Leia",1
"DizzyDees",1,0,20842,SionSolo (Counter),"zSion",1
"DizzyDees",1,0,11349,NestSolo (Counter),"Nest G8",1
"DizzyDees",,,304084,Malevolence,"Malevolence Hyena Bomber, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"DizzyDees",1,1,78783,NS_Alt,"MT G8, zAV Daka Spirit G9, Talia",0
"DizzyDees",,,400096,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"DizzyDees",1,0,76783,Troopers,"Veers G8, Starck G1, Stormtrooper G8, zzAdmiral Piett, DT G8",0
"DizzyDees",0,1,91878,BH,"zJango Greef Karga G8, Greedo G9, Cad zzThe Mandalorian",0
"DizzyDees",1,0,36976,Jawas,"Nebit G1, Jawa Engineer G1, Jawa Scavenger G1, Jawa G8, Dathcha G1",0
"DarthRey",,,122640,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"DarthRey",1,1,142558,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G9",1
"DarthRey",0,1,114347,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Marauder G8",1
"DarthRey",1,0,150146,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"DarthRey",,,377581,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"DarthRey",0,1,95115,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"DarthRey",1,1,120589,Revan Offense,"zzzJKR GMY zBS zJolee zzHYoda",1
"DarthRey",1,1,86645,Ewoks,"zChirpa Elder Paploo G8, Wicket Logray G8",1
"DarthRey",0,1,100776,BH,"zzBossk zBoba Cad zzJango Dengar G9",1
"DarthRey",1,1,88577,Carth,"zCarth Onasi, Mission zZaalbar Juhani Canderous",1
"DarthRey",1,0,111359,Wiggs,"Wedge Biggs zEzra G8, zzC-3PO zLeia",1
"DarthRey",1,1,105362,zEP,"zzEP zzzVader Tarkin G8, Dooku Sion G8",1
"DarthRey",0,1,58391,padme,"Padme G9, GK G7, JKA G5, Ahsoka G8, CW Chewbacca G8",0
"DarthRey",,,241404,Negotiator,"Negotiator 6* HT Anakin's Eta-2 Starfighter 4*, Umbaran Starfighter 6*, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter",0
"DarthRey",0,1,69430,Grievous,"GG G9, B2 G6, Droideka G8, MagnaGuard IG-88",0
"DarthRey",,,70435,Mon Mothma,"Mon Mothma 6*, Cara Dune G8, Bistan G2, Hoth Rebel Scout G4, Lando",0
"DarthRey",1,1,54063,NS_Alt,"MT 6* G6, AV G9, Daka G6, Zombie G2, Talia G8",0
"DarthRey",1,0,49319,ShaakClones,"Shaak Ti G5, Rex G7, Echo (501st) G2, Fives G7, Clone Sergeant G5",0
"DarthRey",1,0,63285,Troopers,"Veers G9, Starck G7, Stormtrooper G2, Magma G7, Snowtrooper G8",0
"DarthRey",0,1,66426,Phoenix,"Hera G8, Zeb G8, Sabine 6* G7, Kanan G8, Chopper",0
"MINI Bonnie",0,1,92338,Qira,"zQira L3-37 G8, zVandor Chewbacca, zMission zZaalbar",1
"MINI Bonnie",,,600062,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MINI Bonnie",0,1,151076,padme,"zzPadme zGK zJKA zAhsoka zzzCAT",1
"MINI Bonnie",1,1,137696,NestSisters,"zzAV zzMT zDaka Zombie zNest",1
"MINI Bonnie",0,1,132082,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Assassin G8",1
