Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"DemonKid",524225282,3234505,1955042,1279463,152,11,0,54,1084180,870862,19,1,8,0,164,1,2,14,37,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3
"SpartanusGTX",569682363,3203538,1922995,1280543,150,-502,202,268,821828,1101167,43,2,130,1,121,17,26,34,53,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,8,4
"JR Republic",692156739,3661969,2152556,1509413,142,-51,55,172,1160248,992308,32,3,61,1,177,9,13,38,58,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,10,7,6
"Pickle Rick jr",467597911,2729754,1573459,1156295,136,-532,266,264,660977,912482,34,3,116,1,84,16,22,27,37,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,4,3,1
"RobRem",798573153,7225172,4137924,3087248,134,68,374,425,2352730,1785194,156,1,486,2,243,73,96,114,150,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,22,10,9
"MINI ReaperS1x 2",316885554,2314503,1258440,1056063,119,-416,198,214,564543,693897,32,2,63,0,93,9,12,25,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3
"Daarth Vector",331641695,1864380,1251459,612921,204,-71,143,141,668425,583034,16,1,12,0,88,0,6,18,41,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2
"dodathdo",117597355,2866201,1658093,1208108,137,30,174,275,927300,730793,37,3,105,0,110,13,24,34,49,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,10,7,5
"Riggs",172821215,5310133,3146264,2163869,145,27,219,312,1757215,1389049,57,6,255,1,196,39,48,67,94,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,12,6,6
"RyGuy",173867273,4234058,2527110,1706948,148,-8,102,195,1389191,1137919,44,3,103,0,175,19,21,41,77,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,18,11,9
"Corran Horn",484132842,4149837,2349006,1800831,130,5,59,158,1299408,1049598,43,4,83,0,188,10,18,31,64,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,8,8
"bloatedsum76",521723319,1609590,1030394,579196,177,192,145,175,617525,412869,24,0,31,0,59,1,8,14,30,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"Considious The Lesser",851813251,3396673,1901316,1495357,127,-204,78,167,953013,948303,28,0,80,0,183,16,16,25,35,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,5
"MasterOogway",671522258,2503039,1479680,1023359,144,-323,148,224,697815,781865,26,2,76,1,77,11,17,24,38,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,4,1
"Teev",296961957,1744233,992385,751848,131,-611,20,275,397599,594786,20,1,65,1,71,9,14,21,35,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,3,2
"Daelion",222757891,3550839,1967166,1583673,124,-66,137,143,1053213,913953,27,2,44,0,118,5,10,32,57,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4
"Delmon Ciiid'r",913173436,4114239,2333635,1780604,131,-4,68,166,1285009,1048626,29,5,68,0,213,9,17,38,54,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10,7,5
"SupremeLeader Considious",243236817,7417170,4274062,3143108,135,50,297,340,2411384,1862678,152,2,341,3,261,44,70,114,149,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,24,12,10
"Carroq",884225769,3070712,1714183,1356529,126,80,58,117,979970,734213,25,3,26,0,156,3,8,23,51,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,5,2
"Basseyjake",476912286,2501330,1462936,1038394,140,-262,27,98,712037,750899,31,1,8,0,114,1,3,20,53,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,9,8,4
"Considious",842769787,4160374,2309164,1851210,124,-407,69,210,1041186,1267978,37,2,142,1,189,23,25,34,45,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,5,5
"ThunderCookie",689225393,3652962,2008845,1644117,122,-231,119,131,993326,1015519,36,2,45,0,155,7,9,30,60,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,13,9,7
"Zeteck",186484184,3695022,1975695,1719327,114,-266,293,233,959920,1015775,32,1,136,1,151,19,25,34,53,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,4,3
"Amaru",788499673,3377151,1895580,1481571,127,-347,189,197,882960,1012620,42,6,103,1,133,15,20,26,38,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,8,6,3
"The Weeknds cackk",981244467,3006356,1826471,1179885,154,-345,49,85,851661,974810,28,3,18,0,145,3,5,17,41,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,6,3
"Pickle Rick",384854163,4331212,2472603,1858609,133,-400,311,322,1119262,1353341,50,4,234,2,164,36,42,51,73,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,11,7,6
"Neb Void",888383624,3052505,1698174,1354331,125,22,47,131,946188,751986,23,3,40,0,145,5,9,23,39,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"Cpt Jaxon",877648873,2491560,1388854,1102706,125,-64,93,125,744151,644703,23,4,41,0,118,6,7,16,33,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0
"VoR",321853233,1610768,1048149,562619,186,-400,47,216,474440,573709,23,0,19,0,52,2,6,25,26,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2
"Chaytel",477141472,2839373,1595607,1243766,128,-231,37,97,788863,806744,19,1,28,0,114,5,5,17,28,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2
"RogueWarrior102",416771461,3196169,1754563,1441606,121,-168,188,143,895061,859502,43,1,45,0,139,3,12,25,49,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,10,7,5
"SoyFritz",867382532,2766521,1511362,1255159,120,75,132,122,862237,649125,24,0,40,0,120,4,10,16,44,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,4,2
"Shmoopy",714965764,2657447,1422538,1234909,115,-1107,386,361,395213,1027325,49,3,170,1,80,27,30,32,51,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3,2
"Thamic",282547947,2405040,1319669,1085371,121,-525,151,192,556690,762979,23,3,66,1,73,10,13,20,33,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,6,5,1
"MINI ReaperS1x",496642889,3706207,2099756,1606451,130,-420,271,189,940242,1159514,44,2,96,1,151,13,19,32,57,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,13,8,7
"car",578865914,3689972,2194521,1495451,146,-183,145,215,1111382,1083139,32,4,113,0,138,18,22,35,52,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,11,8,5
"M3DSxD3AD",454519556,7725092,4462870,3262222,136,0,439,477,2461870,2001000,181,4,568,3,252,78,114,141,158,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,22,10,8
"Runnerd",369654985,4495376,2573192,1922184,133,-323,73,202,1213597,1359595,48,5,115,1,189,14,23,45,65,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,12,6,7
