Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Sapphirefox",326458668,2630966,1491256,1139710,130,-81,93,138,792842,698414,24,2,27,0,93,3,7,24,45,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
"Francescoo7",629268449,2340169,1378239,961930,143,98,94,76,793774,584465,18,2,15,0,87,1,4,11,41,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
"Didit4daWookie",468198777,5823255,3506504,2316751,151,36,88,273,1966365,1540139,125,2,195,1,212,18,48,72,108,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,19,12,9
"Ramrapster",942852536,2635271,1562620,1072651,145,-276,76,135,755084,807536,18,3,44,0,75,7,8,19,32,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2
"Keegstone",386487933,2215191,1430256,784935,182,-107,34,139,751222,679034,22,2,20,0,101,4,4,23,31,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
"Zaknafien",622648375,2753555,1665555,1088000,153,10,96,72,923436,742119,21,0,0,0,123,0,5,15,42,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,7,3
"The Massalorian",811732959,2048978,1197331,851647,140,-165,75,109,611629,585702,15,3,17,0,80,3,4,15,35,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0
"Exar Kun",578263677,2562354,1564522,997832,156,-138,140,171,809446,755076,31,3,30,0,106,6,6,32,42,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1
"The Dandalorian",992228328,3176941,1923315,1253626,153,271,124,215,1190202,733113,44,3,88,0,146,11,19,32,45,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7,6,4
"Lycanthia",173319854,1848724,1156757,691967,167,-125,25,89,602355,554402,13,0,3,0,81,0,3,13,24,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2
"DarthVikingz",225419915,3325282,1967059,1358223,144,-192,137,245,991645,975414,48,1,103,0,114,16,21,40,58,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,8,8,4
"Titan115",812814131,1823451,1187841,635610,186,141,252,248,696979,490862,25,0,42,0,78,4,12,25,42,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6,5,3
"Ct5555",667317656,2584769,1505954,1078815,139,110,59,91,872003,633951,34,2,13,0,110,1,4,17,28,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3
"Hank",738679812,3188265,1902590,1285675,147,36,15,123,1066897,835693,24,3,12,0,151,1,5,32,44,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3
"CurlyMech",126483852,2723005,1564429,1158576,135,-181,44,111,792943,771486,20,2,32,0,112,4,6,18,32,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2
"ApexJoker",168232195,1784673,952408,832265,114,-848,94,243,325548,626860,21,2,67,1,47,10,13,17,28,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,4,0
"DarkHope17",278342864,3195935,1910059,1285876,148,-68,104,182,1021452,888607,26,3,61,0,144,7,14,32,47,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5
"undead",233737879,3060012,1830365,1229647,148,-16,71,115,1002251,828114,33,2,22,0,146,2,6,25,44,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4
"Fnodo",662511953,1831998,1097599,734399,149,128,54,115,640469,457130,12,0,16,0,56,2,4,14,28,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
"OrangeFox",538994795,2591987,1526059,1065928,143,-44,58,121,824986,701073,20,2,22,0,80,4,4,23,36,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1
"ClericalFarm",917787877,4636531,2749192,1887339,145,-262,334,289,1338050,1411142,92,3,165,1,174,14,41,60,89,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,13,8,7
"SgtPickle",367251355,3013662,1772305,1241357,142,29,197,122,990763,781542,42,0,14,0,114,1,4,30,57,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,6
"Paleguy",484293664,3140631,1834631,1306000,140,-125,65,135,955179,879452,19,4,53,0,118,9,11,21,39,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,7,3
"Nerdforce1",362538972,2733472,1688759,1044713,161,138,35,119,989726,699033,19,1,19,0,102,2,5,24,42,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4
"MillennialFulcrum",424546435,2623507,1527582,1095925,139,-225,111,264,757653,769929,41,2,87,0,113,13,17,35,41,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,5,3
"Shadowmoth360",987277794,2016878,1116854,900024,124,-693,98,240,424619,692235,17,1,73,1,45,12,14,20,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,0
"Stormcrow",413742635,3251470,1947326,1304144,149,-84,61,286,1033829,913497,38,2,116,0,114,11,31,39,57,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2
"Bustaz",751896676,2189291,1292144,897147,144,130,30,50,754498,537646,9,1,0,0,89,0,0,11,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
"brothers of arms and unknown",351352931,2312094,1289053,1023041,126,-649,46,154,504040,785013,19,2,34,0,74,5,9,20,25,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
"Whitefox",759267683,3352064,1843585,1508479,122,-418,103,196,826112,1017473,25,3,100,1,130,15,19,27,33,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,4,2,1
"Explxsive",369472317,2674398,1693349,981049,172,-30,29,163,921436,771913,21,3,49,0,105,8,10,24,40,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2
"KyloRenJedi",461312493,4908235,3006470,1901765,158,128,59,176,1754408,1252062,104,2,139,0,181,19,21,38,60,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9,8,4
"Jizmak667",258514995,1989133,1243782,745351,166,-186,0,34,628665,615117,19,1,4,0,112,0,1,5,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1
"Reef",228678443,1995541,1176591,818950,143,3,0,61,650199,526392,0,0,6,0,118,0,3,8,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
"Merovecht",957634294,2991216,1705232,1285984,132,-129,105,189,886360,818872,20,0,54,0,136,4,14,32,46,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,6,5,1
"Lightning Warrior",916686612,2176655,1448518,728137,198,324,20,87,915423,533095,16,3,20,0,92,2,5,10,26,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1
"Rogue66697",921278768,4129031,2407582,1721449,139,76,49,202,1373786,1033796,48,4,124,0,174,12,26,33,49,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,6,2
"Tyan Serg",512317447,3616729,2124666,1492063,142,-3,192,221,1170097,954569,47,1,100,0,132,15,19,41,57,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,8,4
"Pucker",776118518,2669732,1684863,984869,171,119,41,43,979397,705466,6,1,3,0,121,0,1,10,38,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Dannyk43",193217553,2374654,1445627,929027,155,28,13,49,807908,637719,11,0,4,0,99,0,1,10,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
