Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Scourge",571367776,7116312,4065712,3050600,133,76,243,389,2320024,1745688,156,3,392,2,249,59,79,120,145,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,25,14,11
"Raxle Alucard",759212237,7793612,4449032,3344580,133,0,307,421,2454386,1994646,182,7,498,4,249,73,93,136,159,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,22,8,8
"MINI PurpleRaven2525",981623274,6366972,3708923,2658049,139,59,396,391,2100770,1608153,124,0,327,2,226,43,73,111,132,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,16,9,7
"BOSCO",943932367,7559305,4474846,3084459,145,106,189,371,2586585,1888261,164,7,411,3,252,66,80,119,149,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,22,9,10
"Drowbane",377935183,7673929,4436319,3237610,137,-140,311,393,2292978,2143341,150,6,441,2,250,53,100,114,144,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,1,20,11,8
"Krazytoast",138226521,5672118,3556949,2115169,168,96,56,285,2047448,1509501,125,4,205,0,187,35,40,81,122,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,19,12,9
"yusuf",911157618,7553618,4252511,3301107,128,85,331,395,2436411,1816100,175,5,435,3,255,59,90,122,142,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,25,12,11
"anonymous",431595342,7159673,4156001,3003672,138,1,146,381,2294376,1861625,164,7,399,2,237,55,82,111,127,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,22,10,10
"Spookyone",646584872,7271107,4205208,3065899,137,-112,266,362,2203176,2002032,149,6,343,2,242,43,82,113,148,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,24,13,13
"Nick",915176287,8389296,4996828,3392468,147,6,320,470,2765365,2231463,187,9,658,6,249,92,119,144,173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,9,12
"Ferynho",673799714,5802804,3358910,2443894,137,14,241,326,1864853,1494057,124,0,218,0,224,28,52,94,138,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,21,12,9
"Icciurs",225359123,7547483,4256878,3290605,129,1,469,386,2350167,1906711,177,5,410,4,254,55,93,117,144,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,22,8,9
"Ghost Deep Fryer",986864812,8179872,4754131,3425741,138,15,330,456,2641665,2112466,180,6,561,5,264,74,116,145,161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,26,10,12
"Panther Strike",184989942,7325215,4272445,3052770,139,38,299,415,2397534,1874911,183,6,442,2,245,64,88,128,155,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,23,9,10
"bigbossross23",886224512,7099222,4230222,2869000,147,75,191,350,2412902,1817320,163,2,380,3,241,54,71,102,161,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,23,14,14
"Zaith Kalwoon",425265627,6250384,3677645,2572739,142,-93,111,293,1944211,1733434,125,2,237,1,226,29,51,85,104,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,18,10,10
"Rambo",355667443,7546381,4480341,3066040,146,-84,325,361,2378339,2102002,150,7,428,2,260,61,87,100,137,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,25,12,11
"coug308",186948596,7464887,4290213,3174674,135,-128,228,373,2231119,2059094,138,3,448,2,266,60,87,102,134,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,21,10,9
"Muckney",751544567,7762641,4452708,3309933,134,150,282,379,2622073,1830635,172,5,422,3,252,59,85,125,154,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,21,10,8
"skayvolkir",394173189,7354590,4307476,3047114,141,44,260,386,2424099,1883377,186,7,406,1,214,59,85,118,141,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,18,9,8
"Bwanx",387469717,7958562,4830462,3128100,154,17,196,503,2685810,2144652,195,5,669,5,248,99,128,139,179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,23,9,11
