Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Rnunez1661",171481655,2700585,1538308,1162277,132,-868,182,396,518208,1020100,48,2,141,2,95,18,32,47,51,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,6,4,4
"XdNightSnipe",281825141,2966887,1763044,1203843,146,2,192,256,973880,789164,45,4,90,0,117,12,23,35,52,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,10,6,5
"Wolfmace",339412967,3758746,2125318,1633428,130,-70,117,185,1135473,989845,43,1,88,0,149,16,17,35,60,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,12,9,6
"KD2849",581955544,5611681,3146597,2465084,127,-180,305,312,1595573,1551024,111,4,242,1,208,35,50,77,92,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,16,12,7
"Tera Sinube",147741831,2744250,1557807,1186443,131,400,391,304,1013805,544002,44,4,118,1,113,15,25,35,50,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,8,4,5
"LoneWolf78zzz",187956283,4776164,2791563,1984601,140,-60,50,206,1498505,1293058,59,5,113,0,173,17,24,52,65,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,10,5,6
"Dengar77",753438665,5559507,3027834,2531673,119,-151,198,285,1556658,1471176,91,0,218,1,221,26,47,68,91,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,19,10,9
"tieguy",861386655,4395093,2430500,1964593,123,42,288,274,1366520,1063980,52,4,188,1,162,30,36,47,63,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,11,5,4
"ARCFett",556836591,4864342,2788062,2076280,134,-165,107,275,1424056,1364006,59,1,189,1,189,23,40,56,84,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,16,8,10
"Dee Ohgee",872831916,4414359,2345847,2068512,113,-123,268,232,1222847,1123000,46,1,129,0,162,19,29,48,76,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,16,10,6
"Klendathu",345323711,4147033,2298740,1848293,124,-206,113,141,1151103,1147637,41,2,43,0,183,7,10,40,58,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,13,8,7
"tommytoch",679834947,3447154,1756044,1691110,103,-89,250,226,930217,825827,27,0,101,0,207,19,21,37,47,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,11,7,3
"WindusHands",924923133,3893712,2215883,1677829,132,495,356,300,1494046,721837,78,3,165,1,143,23,34,50,68,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,12,6,3
"MINI FREE2PLAY PDWN",758948335,3441533,1702424,1739109,97,-461,311,216,744998,957426,44,3,122,0,139,20,24,26,49,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,11,9,3
"Unclaimednubz",929746623,6478544,3605280,2873264,125,-79,274,355,1917880,1687400,131,3,296,2,242,33,67,104,124,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,18,10,8
"Coleman Trebor",437848298,4224925,2297483,1927442,119,-11,204,160,1260934,1036549,51,2,85,0,179,13,19,32,65,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,15,10,7
"PopeofPot",948485214,3669984,1896567,1773417,106,-268,474,286,920242,976325,61,3,160,1,125,25,32,41,58,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,10,8,5
"Golideos",573177945,5383094,3262024,2121070,153,74,171,374,1859671,1402353,75,2,287,2,220,29,63,81,99,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,17,8,6
"Kyndet",254695171,6599996,3743954,2856042,131,-37,315,356,2031151,1712803,137,4,351,2,227,46,73,92,123,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,20,10,10
"Revacriss",916588449,4469970,2556233,1913737,133,-204,422,297,1280938,1275295,78,0,160,0,173,17,34,67,97,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,17,14,9
"KrimPing",726496628,4596387,2559460,2036927,125,216,293,271,1549384,1010076,60,3,178,1,184,29,37,52,74,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,15,9,8
"Nirvana",666273149,3937881,2244872,1693009,132,119,155,240,1304761,940111,61,2,123,0,162,21,26,44,56,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,14,10,7
"TormRosado",244318738,4774883,2672291,2102592,127,236,385,361,1630442,1041849,65,6,278,1,170,41,53,64,83,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,17,7,9
"Obi Chan",869197377,5330996,2898857,2432139,119,-14,289,259,1588756,1310101,67,7,211,1,207,30,42,54,67,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,1,15,9,8
"Obi Tam",759336335,4377011,2425628,1951383,124,-351,181,234,1127377,1298251,55,4,154,1,156,24,29,43,74,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,11,8,5
"Bigwintaz",728176943,4126151,2496371,1629780,153,-388,60,244,1137357,1359014,59,2,130,1,152,16,27,48,88,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,14,10,7
"Quetz",484637623,5374824,2987707,2387117,125,-64,394,316,1600427,1387280,77,2,245,1,234,34,52,69,81,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,19,13,9
"Hayden",488152145,3384345,1879577,1504768,124,-553,111,234,779653,1099924,33,3,116,1,116,16,23,33,44,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5,4,1
