Player,Offense,Defense,GP,Name,Squad,Viable
"Coleman Trebor",1,0,7351,NestSolo (Counter),"Nest G3",0
"Dee Ohgee",,,518983,Executor,"Executor 5* HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Dee Ohgee",0,1,133318,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Dee Ohgee",0,1,106346,DRMalak,"zzDR zHK-47 zBSF zMalak Thrawn",1
"Dee Ohgee",,,447203,Negotiator,"Negotiator BTL-B Y-wing Starfighter 6*, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Dee Ohgee",,,313518,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Dee Ohgee",0,1,100638,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Dee Ohgee",,,97683,Nute-Wat,"zNute zDooku zWat Tambor G9, Jango zNest",1
"Dee Ohgee",1,1,108658,Revan Offense,"zzzJKR zGMY BS zJolee HYoda",1
"Dee Ohgee",1,1,78801,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Dee Ohgee",1,0,132820,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives ARC Trooper",1
"Dee Ohgee",0,1,129512,BH,"zBossk Cad Dengar IG-88 zBoba",1
"Dee Ohgee",1,1,89125,Carth,"Carth Onasi, Mission zZaalbar Juhani Canderous",1
"Dee Ohgee",1,1,108753,zEP,"zzEP zVader Tarkin TFP Sith Trooper",1
"Dee Ohgee",1,0,103827,Troopers,"zVeers Starck zAdmiral Piett, Range Trooper, Moff Gideon",1
"Dee Ohgee",0,1,73238,FO,"zzKRU Kylo G9, FOO G9, FOE G8, Phasma G8",1
"Dee Ohgee",0,1,67791,Phoenix,"Hera G9, Chopper G8, Ezra Kanan G8, Zeb G8",1
"Dee Ohgee",1,0,86393,CLS,"CLS Han Chewbacca G9, zR2-D2 Old Ben G9",0
"Dee Ohgee",,,250742,HansMF,"Home One, Han's MF, Rebel Y-wing 5*, Ghost Phantom Biggs X-wing 6*, Cassian's U-wing, Wedge X-wing 6*",0
"Dee Ohgee",1,1,83185,NS,"zMT AV zDaka Zombie Spirit",0
"Dee Ohgee",1,1,64888,Rogue1,"Jyn Chirrut G8, Baze 5* G8, K-2SO G9, Cassian",0
"Dee Ohgee",,,47120,Bad Batch,"Hunter 3* G9, Echo 4* G9, Omega 4* G8, Tech 3* G9, Wrecker 4* G9",0
"GMDan",,,579177,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"GMDan",0,1,147539,padme,"zzPadme zGK zJKA zAhsoka zzzCAT",1
"GMDan",,,479990,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"GMDan",1,0,121718,CLS,"zzzCLS zHan zzChewbacca zR2-D2 Old Ben",1
"GMDan",,,326247,HansMF,"Home One, Han's MF, Rebel Y-wing, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"GMDan",0,1,106424,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"GMDan",1,1,130329,Revan Offense,"zzzJKR zGMY zBS zJolee HYoda",1
"GMDan",1,0,143237,ShaakClones,"zzShaak Ti, Rex zEcho (501st), zzFives ARC Trooper",1
"GMDan",0,1,144394,BH,"zzBossk Cad Dengar zJango Boba",1
"GMDan",1,1,126890,zEP,"zzEP zzVader Tarkin TFP zMara Jade, The Emperor's Hand",1
"GMDan",1,0,114416,Troopers,"zVeers Starck zzAdmiral Piett, Dark Trooper, Moff Gideon",1
"GMDan",0,1,102022,FO,"zzKRU zKylo FOO FOE Phasma",1
"GMDan",0,1,77951,Phoenix,"Hera Chopper Ezra Kanan Zeb",1
"GMDan",1,0,29077,NestSolo (Counter),"zNest",1
"GMDan",,,300293,Malevolence,"Malevolence 6* Hyena Bomber 5*, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",0
"GMDan",1,0,86112,Traya,"Traya G8, DN Sion 6* G7, Sith Empire Trooper, Thrawn",0
"GMDan",0,1,75675,Grievous,"zzGG B2 6* G8, B1 Droideka G8, MagnaGuard G9",0
"GMDan",1,1,72122,NS,"MT G8, AV Daka Zombie 6* Spirit G8",0
"GMDan",1,1,84421,Ewoks,"Chirpa Elder Paploo Wicket Logray",0
"GMDan",1,1,60173,Rogue1,"Jyn 6* G8, Chirrut 6* G8, Baze G8, K-2SO G9, Bistan G7",0
"Valshock",,,155942,JMK,"zzzzzzJMK zAhsoka zzzCAT JKA zGK",1
"Valshock",,,565180,Executor,"Executor 6* HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Valshock",,,421895,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Valshock",0,1,93133,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Valshock",0,1,137088,Grievous-Wat,"zzGG zB2 zB1 zMagnaGuard zWat Tambor",1
"Valshock",1,0,109532,Traya,"zzTraya DN G8, zSion G9, zzEP zThrawn",1
"Valshock",1,1,72228,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"Valshock",0,1,143168,BH,"zzBossk Cad Dengar zzJango Boba",1
"Valshock",1,0,117331,Troopers,"zVeers zStarck zzAdmiral Piett, Range Trooper, zMoff Gideon",1
"Valshock",1,0,66608,Wampa (Counter),"Rex Wampa G8, Krennic HYoda G7, Jyn G8",1
"Valshock",0,1,63032,Phoenix,"Hera G9, Chopper G9, Ezra G9, Kanan G8, Zeb G8",1
"Valshock",,,44071,Phasma,"Phasma G8, FOE 5* G8, FOO G8, KRU G8, Kylo 5* G8",0
"Valshock",,,260774,Malevolence,"Malevolence 6* Hyena Bomber 4*, Vulture Droid 5*, Sun Fac SF, Soldier SF, Spy SF",0
"Valshock",,,182764,HansMF,"Home One, Han's MF, Rebel Y-wing 4*, Bistan's U-wing 4*, Phantom 6* Biggs X-wing, Cassian's U-wing, Wedge X-wing",0
"Valshock",1,1,58921,NS_Alt,"MT 6* G8, zAV Spirit G8, Daka G9, Talia G9",0
"Valshock",1,0,66074,Wiggs,"Wedge 6* G8, Biggs G8, Han G7, zzC-3PO Leia G8",0
"Brink",,,122043,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Brink",1,1,148875,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"Brink",0,1,136709,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Brink",,,427824,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Brink",0,1,92605,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Brink",0,1,83912,Grievous,"zzGG zB2 G9, zB1 Droideka G9, MagnaGuard G8",1
"Brink",1,1,114274,Revan Offense,"zzzJKR zGMY BS zJolee HYoda",1
"Brink",1,1,71231,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket Logray G8",1
"Brink",1,0,95823,ShaakClones,"zzShaak Ti, zRex Echo (501st), zFives ARC Trooper",1
"Brink",0,1,83804,BH,"zzBossk Cad G9, Dengar G8, Boba G9, zGreef Karga",1
"Brink",1,1,110298,zEP,"zEP zzVader Tarkin TFP G8, zMara Jade, The Emperor's Hand",1
"Brink",1,0,63850,Wiggs,"Wedge G8, Biggs G8, CLS G8, zHan G9, Ezra",1
"Brink",1,0,13093,SionSolo (Counter),"Sion G8",1
"Brink",1,1,70201,NS,"MT G9, AV Daka G9, Zombie Spirit G9",0
"Brink",1,0,44897,Troopers,"Veers 6* G8, Admiral Piett 3* G7, Moff Gideon 4* G7, Dark Trooper 6* G7, Range Trooper G7",0
"Brink",,,59379,Iden Troopers,"Iden Versio 4* G9, Stormtrooper G8, Snowtrooper G8, Magma G8, DT G8",0
"Brink",0,1,57055,Phoenix,"Hera G8, Chopper G8, Sabine 5* G8, Kanan G8, Zeb G8",0
"Brink",1,1,38554,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 6* G8, K-2SO G8, Bistan G4",0
"Obi Chan",1,1,97399,NS,"zMT zAV zDaka Zombie Spirit",1
"Obi Chan",,,537683,Executor,"Executor 5* HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Obi Chan",0,1,143950,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Obi Chan",,,325261,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Obi Chan",,,290732,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Obi Chan",0,1,105648,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Obi Chan",0,1,117991,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Obi Chan",1,1,78729,JTR,"zJTR Scav Rey, zBB-8 G9, zR2-D2 G8, Finn G8",1
"Obi Chan",1,1,146687,GAS,"zzzzGAS zRex zEcho (501st), zzFives zARC Trooper",1
"Obi Chan",1,1,77426,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket Logray G9",1
"Obi Chan",0,1,136980,BH,"zzBossk Cad Dengar Jango Boba",1
"Obi Chan",1,1,110353,zEP,"zEP zzzVader Tarkin TFP zTraya G8",1
"Obi Chan",1,0,71185,Wiggs,"Wedge G7, Biggs G8, zHan zChewbacca G9, Ezra",1
"Obi Chan",1,1,64749,Rogue1,"Jyn G8, Chirrut G8, Baze G8, K-2SO G9, Cassian G9",1
"Obi Chan",1,0,9990,SionSolo (Counter),"Sion G8",1
"Obi Chan",,,58280,Phasma,"zPhasma G7, zFOTP G9, FOSFTP G7, FOST 6* G7, Kylo G8",0
"Obi Chan",,,508728,Negotiator,"Negotiator BTL-B Y-wing Starfighter 5*, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",0
"Obi Chan",1,0,99350,Troopers,"zVeers zzAdmiral Piett, Moff Gideon, Dark Trooper G9, Range Trooper G9",0
"Obi Chan",,,66924,Mon Mothma,"zzMon Mothma 6* G8, Hoth Rebel Scout G9, Cara Dune G9, zPao G8, Kyle Katarn 4* G9",0
"Obi Chan",1,0,58217,zMaul,"Darth Maul G9, Sidious G6, zDooku Sith Empire Trooper 5* G6, Nest G7",0
"Obi Chan",,,52705,Iden Troopers,"zIden Versio 3* G8, Stormtrooper G8, Snowtrooper G9, Magma G7, DT G8",0
"Obi Chan",0,1,61727,Phoenix,"Hera G8, Chopper G8, Sabine G7, Kanan G8, Zeb G8",0
"Obi Chan",0,1,92258,BS,"BS zGMY zJolee G8, Old Ben G7, HYoda",0
"Obi Chan",1,0,40365,Jawas,"Nebit 6* G6, Jawa Engineer 6* G6, Jawa Scavenger G7, Jawa G6, Dathcha G9",0
"Kyndet",,,167975,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Kyndet",,,123090,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"Kyndet",1,1,152638,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Kyndet",1,1,114012,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Kyndet",,,589447,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Kyndet",0,1,121778,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper G8",1
"Kyndet",,,493608,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Kyndet",1,0,121657,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 Old Ben",1
"Kyndet",,,380091,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Kyndet",0,1,99011,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Kyndet",0,1,124256,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"Kyndet",1,0,107609,Traya,"zzTraya zDN G8, zSion G8, zDooku zzEP",1
"Kyndet",1,1,141430,Revan Offense,"zzzJKR zzGMY zzHYoda zJolee zJKA",1
"Kyndet",1,1,79455,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"Kyndet",1,0,138377,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Kyndet",0,1,147472,BH,"zzBossk zDengar zIG-88 zJango zBoba",1
"Kyndet",1,1,85882,Carth,"Carth Onasi, zMission zZaalbar Juhani G9, Canderous",1
"Kyndet",0,1,76368,Phoenix,"Hera Ezra Sabine G9, Kanan Zeb G9",1
"Kyndet",1,0,76053,Jawas,"Nebit G8, Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"Kyndet",1,0,18450,NestSolo (Counter),"zNest",1
"Kyndet",,,87012,Mon Mothma,"Mon Mothma 6*, Wedge Lando zCara Dune G7, Biggs",0
"Kyndet",1,0,98469,Troopers,"zVeers zStarck G9, zzAdmiral Piett, zDT G8, Snowtrooper G9",0
"Kyndet",1,1,60475,Rogue1,"Jyn G8, Chirrut G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"Wolfmace",0,1,114722,DRMalak,"zzzDR HK-47 zBSF zzMalak Sith Empire Trooper",1
"Wolfmace",0,1,133071,padme,"zzPadme zGK zJKA zAhsoka zC-3PO",1
"Wolfmace",,,457121,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"Wolfmace",0,1,95254,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Wolfmace",0,1,104396,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"Wolfmace",1,0,107093,CLS,"zzCLS zHan zChewbacca Chewpio R2-D2",1
"Wolfmace",1,1,118897,Revan Offense,"zzzJKR zGMY BS zJolee Ezra",1
"Wolfmace",1,1,81436,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Wolfmace",1,0,110656,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives ARC Trooper",1
"Wolfmace",1,1,83452,Carth,"zCarth Onasi, zMission zZaalbar Juhani G8, Canderous",1
"Wolfmace",0,1,94575,BH,"zBossk IG-88 Jango Boba Greef Karga G8",1
"Wolfmace",1,1,88509,zEP,"zEP zzVader Tarkin TFP G9, DN G8",1
"Wolfmace",,,47843,Phasma,"Phasma G8, FOTP G9, FOO G8, KRU G8, Kylo 5* G8",0
"Wolfmace",,,284683,Malevolence,"Malevolence 5* Hyena Bomber 6*, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",0
"Wolfmace",,,241633,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing 4*, Phantom Ghost Cassian's U-wing 6*, Wedge X-wing",0
"Wolfmace",1,0,85822,Troopers,"zVeers zAdmiral Piett, Moff Gideon, Dark Trooper, Range Trooper G9",0
"Wolfmace",1,1,54477,NS_Alt,"MT G8, AV Spirit 5* G8, Daka G9, Talia 6* G9",0
"Wolfmace",0,1,57488,Phoenix,"Hera G8, Chopper G8, Sabine 5* G8, Kanan G8, Zeb G8",0
"Wolfmace",1,1,41123,Rogue1,"Jyn 5* G8, Chirrut 5* G8, Baze 6* G8, K-2SO G8, Cassian G8",0
"Wolfmace",,,47144,Bad Batch,"Hunter 2* G9, Echo 2* G8, Omega 5* G8, Tech 2* G8, Wrecker G8",0
"Wolfmace",1,0,7543,SionSolo (Counter),"Sion 6* G8",0
"Obi Tam",1,1,137189,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn G9",1
"Obi Tam",0,1,118324,padme,"zzPadme zGK JKA zAhsoka zC-3PO",1
"Obi Tam",0,1,100710,DRMalak,"zzzDR zHK-47 BSF zzMalak 6* Sith Empire Trooper G8",1
"Obi Tam",,,402808,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Jedi Consular's Starfighter, Plo Koon's Jedi Starfighter",1
"Obi Tam",,,286636,HansMF,"Home One, Han's MF, Biggs X-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Obi Tam",0,1,85922,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Obi Tam",1,1,98769,Revan Offense,"zzzJKR GMY BS zJolee Ezra",1
"Obi Tam",1,1,84822,Ewoks,"zChirpa Elder Paploo Scout zLogray",1
