Player,Ally Code,Starting Gear Needed,Progress,Current Gear Needed,Team
Danius,946519398,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
Danius,946519398,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
Danius,946519398,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Sidious EP
Clerical Error,149567178,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
Clerical Error,149567178,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Clerical Error,149567178,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Sidious EP
Clerical Error,149567178,0,0,0,JKL + JML (6%): JKL JMLS Jolee GMY Old Ben
Clerical Error,149567178,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
Clerical Error,149567178,0,0,0,Imperial Troopers 5%: Veers Admiral Piett Moff Gideon Range Trooper Dark Trooper
Clerical Error,149567178,0,0,0,SLKR+FO 9%: SL Kylo Hux FOST Sith Trooper Thrawn
Clerical Error,149567178,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
Clerical Error,149567178,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
Clerical Error,149567178,0,0,0,Seps (1%): Dooku Jango MagnaGuard GG Nute
FN TR8R,571911842,0,0,0,JKL + JML (6%): JKL JMLS BS Mace Old Ben
FN TR8R,571911842,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio C-3PO
FN TR8R,571911842,0,0,0,Seps (1%): Dooku Jango Geo Spy GBA AV
FN TR8R,571911842,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
FN TR8R,571911842,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
FN TR8R,571911842,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
FN TR8R,571911842,0,0,0,GG (2%): GG B1 Droideka B2 IG-88
FN TR8R,571911842,0,0,0,Imperial Troopers 5%: Veers Admiral Piett Moff Gideon Range Trooper Dark Trooper
FN TR8R,571911842,0,0,0,SLKR+Armorer 12%: SL Kylo The Armorer HYoda Daka Zombie
FN TR8R,571911842,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Vader DR
moby,945984121,0,0,0,SEE P1 5%: SEE Malak Sith Marauder Sidious EP
moby,945984121,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
moby,945984121,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
moby,945984121,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
moby,945984121,0,0,0,Seps (1%): Dooku Jango B1 GG Nute
moby,945984121,0,0,0,JKL + JML (6%): JKL JMLS BS Mace Old Ben
moby,945984121,0,0,0,SLKR+FO 9%: SL Kylo Hux FOST Sith Trooper Thrawn
moby,945984121,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
moby,945984121,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
NewHope,277246277,0,0,0,Seps (1%): Dooku Jango GG Nute GBA
NewHope,277246277,0,0,0,SLKR+FO 9%: SL Kylo Hux FOST Sith Trooper Thrawn
NewHope,277246277,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
NewHope,277246277,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
NewHope,277246277,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
NewHope,277246277,0,0,0,JKL + JML (6%): JKL JMLS Aayla Jolee Old Ben
NewHope,277246277,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
NewHope,277246277,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
NewHope,277246277,0,0,0,SEE P1 5%: SEE Malak Sith Marauder Sidious EP
Paploo Escobar,529326885,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
Paploo Escobar,529326885,0,0,0,SLKR+Armorer 12%: SL Kylo The Armorer HYoda Daka Zombie
Paploo Escobar,529326885,0,0,0,Imperial Troopers 5%: Veers Admiral Piett Moff Gideon Range Trooper Dark Trooper
Paploo Escobar,529326885,0,0,0,JKL + JML (6%): JKL JMLS Jolee BS Old Ben
Paploo Escobar,529326885,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Sith Trooper EP
Paploo Escobar,529326885,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Paploo Escobar,529326885,0,0,0,Seps (1%): Dooku Jango B1 GG Nute
Paploo Escobar,529326885,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
Paploo Escobar,529326885,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
Paploo Escobar,529326885,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI Kamei,915971671,0,0,0,SLKR+FO 9%: SL Kylo Hux FOST Sith Trooper Thrawn
MINI Kamei,915971671,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
MINI Kamei,915971671,0,0,0,Seps (1%): Dooku Jango B1 GG Nute
MINI Kamei,915971671,0,0,0,JKL + JML (6%): JKL JMLS JKA GMY Old Ben
MINI Kamei,915971671,0,0,0,SEE P1 5%: SEE Malak Sith Marauder Sidious EP
MINI Kamei,915971671,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
MINI Kamei,915971671,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Mini LoreleiPhoenix7827,176258463,0,0,0,Seps (1%): Dooku Jango Nute GBA AV
Mini LoreleiPhoenix7827,176258463,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Sith Trooper Sith Empire Trooper
Mini LoreleiPhoenix7827,176258463,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
Mini LoreleiPhoenix7827,176258463,0,0,0,JKL + JML (6%): JKL JMLS Jolee BS Mace
Mini LoreleiPhoenix7827,176258463,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Mini LoreleiPhoenix7827,176258463,0,0,0,GG (2%): GG B1 Droideka B2 Dark Trooper
Mini LoreleiPhoenix7827,176258463,0,0,0,SLKR+Armorer 12%: SL Kylo The Armorer HYoda Daka Zombie
Mini LoreleiPhoenix7827,176258463,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
Mini LoreleiPhoenix7827,176258463,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
Mini LoreleiPhoenix7827,176258463,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
Pruitt Igoe,281524475,0,0,0,JKL + JML (6%): JKL JMLS Aayla BS Mace
Pruitt Igoe,281524475,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
Pruitt Igoe,281524475,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
Pruitt Igoe,281524475,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
Pruitt Igoe,281524475,0,0,0,Seps (1%): Dooku Jango Geo Spy Nute GBA
Pruitt Igoe,281524475,0,0,0,SLKR+Armorer 12%: SL Kylo The Armorer HYoda Daka Zombie
Pruitt Igoe,281524475,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
Pruitt Igoe,281524475,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Pruitt Igoe,281524475,0,0,0,GG (2%): GG B1 Droideka B2 Dark Trooper
Pruitt Igoe,281524475,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Sith Empire Trooper DR
UMakeMeHurl,926246141,0,0,0,Seps (1%): Dooku Jango GG Nute GBA
UMakeMeHurl,926246141,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Sith Empire Trooper DR
UMakeMeHurl,926246141,0,0,0,SLKR+Armorer 12%: SL Kylo The Armorer HYoda Daka Zombie
UMakeMeHurl,926246141,0,0,0,Vader+Wat 8%: Vader EP Thrawn Wat Tambor Admiral Piett
UMakeMeHurl,926246141,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
UMakeMeHurl,926246141,0,0,0,JKL + JML (6%): JKL JMLS Jolee BS Mace
UMakeMeHurl,926246141,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
UMakeMeHurl,926246141,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
UMakeMeHurl,926246141,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
Leon,784135568,0,0,0,JKL + JML (6%): JKL JMLS JKR GAS Old Ben
Leon,784135568,0,0,0,Seps (1%): Dooku Jango Sun Fac Geo Spy GG
Leon,784135568,0,0,0,SLKR+FO 9%: SL Kylo Hux FOST Sith Trooper Thrawn
Leon,784135568,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
Leon,784135568,0,0,0,SEE P1 5%: SEE Malak Vader Sidious EP
Leon,784135568,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
mIRRORMERE,838762166,0,0,0,GG (2%): GG B1 Droideka B2 50R-T
mIRRORMERE,838762166,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
mIRRORMERE,838762166,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
mIRRORMERE,838762166,0,0,0,JKL + JML (6%): JKL JMLS Jolee Mace Old Ben
mIRRORMERE,838762166,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Vader Sith Empire Trooper
mIRRORMERE,838762166,0,0,0,Seps (1%): Dooku Jango Sun Fac Geo Spy GBA
mIRRORMERE,838762166,0,0,0,SLKR+Armorer 12%: SL Kylo The Armorer HYoda Daka Zombie
mIRRORMERE,838762166,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio C-3PO
mIRRORMERE,838762166,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
mIRRORMERE,838762166,0,0,0,Imperial Troopers 5%: Veers Admiral Piett Moff Gideon Range Trooper Dark Trooper
Elias Lund,569759155,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
Elias Lund,569759155,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
Elias Lund,569759155,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Elias Lund,569759155,0,0,0,Seps (1%): Dooku Jango Geo Spy Nute GBA
Elias Lund,569759155,0,0,0,SEE P1 5%: SEE Malak Darth Malgus EP DR
Elias Lund,569759155,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
Elias Lund,569759155,0,0,0,JKL + JML (6%): JKL JMLS Jolee BS Mace
Elias Lund,569759155,0,0,0,GG (2%): GG B1 Droideka B2 Dark Trooper
Elias Lund,569759155,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
Spitfire4xw,696431228,0,0,0,SLKR+NS 11%: SL Kylo Zombie Daka Hux HYoda
Spitfire4xw,696431228,0,0,0,JKL + JML (6%): JKL JMLS Mace GMY Old Ben
Spitfire4xw,696431228,0,0,0,Vader P1 10%: Vader KRU Wat Tambor C-3PO BB-8
Spitfire4xw,696431228,0,0,0,Rebels (2%): CLS Chewbacca Han Chewpio R2-D2
Spitfire4xw,696431228,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
Spitfire4xw,696431228,0,0,0,JKR + Rey (7%): JKR Rey Resistance Hero Finn Resistance Hero Poe GAS
Spitfire4xw,696431228,0,0,0,SEE P1 5%: SEE Malak Darth Malgus Sith Trooper EP
Spitfire4xw,696431228,0,0,0,Seps (1%): Dooku Jango B1 GG Nute
Spitfire4xw,696431228,0,0,0,Shaak 6%: Shaak Ti Fives Rex Echo (501st) ARC Trooper
Rampager,391968748,0,0,0,GG (2%): GG B1 Droideka B2 Dark Trooper
Rampager,391968748,0,0,0,JMK (8%): JMK GK Ahsoka CAT JKA
