Player,Offense,Defense,GP,Name,Squad,Viable
"MINI Rainkoon",1,0,134470,Traya,"zzTraya DN zSion zzEP Sith Empire Trooper",1
"MINI Rainkoon",,,127926,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao zCara Dune",1
"MINI Rainkoon",,,149118,Disintegration,"zAurra zzGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"MINI Rainkoon",1,1,153819,Revan Offense,"zzzJKR zzGMY zzHYoda zJolee zJKA",1
"MINI Rainkoon",1,1,79061,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray G9",1
"MINI Rainkoon",1,0,152649,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"MINI Rainkoon",0,1,147168,BH,"zzJango zZam Dengar zBoba Fett, Scion of Jango, zNest",1
"MINI Rainkoon",1,0,131067,Troopers,"zVeers zStarck zStormtrooper zzMoff Gideon, zDark Trooper",1
"MINI Rainkoon",,,87235,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper Magma G9, DT",1
"MINI Rainkoon",1,0,114339,Wiggs,"Wedge Biggs zEzra zzC-3PO Leia",1
"MINI Rainkoon",0,1,89423,Phoenix,"Hera zZeb G8, zSabine Chopper zKanan G8",1
"MINI Rainkoon",1,1,106738,Rogue1,"zJyn Chirrut Baze K-2SO G8, zCassian",1
"MINI Rainkoon",,,130228,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"MINI Rainkoon",1,0,62951,Jawas,"Nebit G7, Jawa Engineer G7, Jawa Scavenger G7, Jawa G8, Dathcha G9",0
"lίl ZΞRΦ",,,187190,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"lίl ZΞRΦ",,,190123,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"lίl ZΞRΦ",,,124108,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"lίl ZΞRΦ",1,1,169100,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"lίl ZΞRΦ",,,180332,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"lίl ZΞRΦ",1,1,173740,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"lίl ZΞRΦ",0,1,129588,Qira,"zQira zL3-37 zVandor Chewbacca, zMission zZaalbar",1
"lίl ZΞRΦ",1,1,146110,NS,"zzMT zzAV zDaka Zombie Spirit",1
"lίl ZΞRΦ",,,664754,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"lίl ZΞRΦ",,,168009,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zBarriss",1
"lίl ZΞRΦ",,,565127,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"lίl ZΞRΦ",1,0,164853,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"lίl ZΞRΦ",,,364283,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"lίl ZΞRΦ",,,564274,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"lίl ZΞRΦ",0,1,129145,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"lίl ZΞRΦ",0,1,148760,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"lίl ZΞRΦ",1,0,145936,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"lίl ZΞRΦ",,,140375,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao zCara Dune",1
"lίl ZΞRΦ",,,160557,Disintegration,"zzAurra zzGreef Karga, zBoba zzBossk zzThe Mandalorian",1
"lίl ZΞRΦ",1,1,155077,Revan Offense,"zzzJKR zGMY zzHYoda zJolee zJKA",1
"lίl ZΞRΦ",1,1,101715,Ewoks,"zChirpa Elder zPaploo zWicket Logray",1
"lίl ZΞRΦ",1,0,157499,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"lίl ZΞRΦ",0,1,155301,BH,"zzJango zDengar zBoba Fett, Scion of Jango, zFennec Shand, zNest",1
"lίl ZΞRΦ",1,0,143200,Troopers,"zVeers zStarck zIden Versio, zDT zDark Trooper",1
"lίl ZΞRΦ",0,1,117772,Phoenix,"zHera zZeb zEzra zSabine zKanan",1
"lίl ZΞRΦ",1,0,124290,Wiggs,"Wedge Biggs zFulcrum zzC-3PO Leia",1
"lίl ZΞRΦ",1,1,116767,Rogue1,"zzJyn Chirrut Baze K-2SO zCassian",1
"lίl ZΞRΦ",,,142490,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"lίl ZΞRΦ",1,0,119094,zMaul,"zDarth Maul, zSidious Sith Assassin, Savage Sith Marauder",1
"lίl ZΞRΦ",1,0,109272,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"TyloRen",,,190078,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"TyloRen",,,184837,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"TyloRen",1,1,159575,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"TyloRen",,,169517,SEE,"zzzzzzSEE zBSF zzMalak zzzDR Dooku",1
"TyloRen",1,1,165725,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zResistance Hero Poe, zResistance Hero Finn",1
"TyloRen",0,1,108802,Qira,"Qira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"TyloRen",1,1,121116,NS,"zzMT zzAV zDaka Zombie Spirit",1
"TyloRen",,,607869,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"TyloRen",,,165342,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zBarriss",1
"TyloRen",,,539009,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"TyloRen",,,324046,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"TyloRen",,,522013,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"TyloRen",0,1,106759,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"TyloRen",0,1,128317,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"TyloRen",1,0,123448,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"TyloRen",,,126752,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao zCara Dune",1
"TyloRen",,,136039,Disintegration,"Aurra zzGreef Karga, zBoba zzBossk zThe Mandalorian",1
"TyloRen",1,0,155871,CLS,"zzzCLS zHan zzChewbacca zChewpio zC-3PO",1
"TyloRen",1,1,151483,Revan Offense,"zzzJKR zzGMY zzHYoda zJolee zJKA",1
"TyloRen",1,1,104326,Ewoks,"zChirpa Elder zPaploo zWicket zLogray",1
"TyloRen",1,0,154997,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"TyloRen",0,1,148584,BH,"zzJango Dengar zBoba Fett, Scion of Jango, zFennec Shand, zNest",1
"TyloRen",1,0,139263,Troopers,"zVeers Starck zIden Versio, Shoretrooper zDark Trooper",1
"TyloRen",0,1,100313,Phoenix,"Hera Zeb zEzra zSabine Kanan",1
"TyloRen",1,1,128995,Rogue1,"zzJyn Chirrut Baze zK-2SO zCassian",1
"TyloRen",,,127132,Bad Batch,"zHunter zEcho zOmega zTech zWrecker",1
"TyloRen",1,0,77652,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha G9",1
"TyloRen",,,120524,Phasma,"Phasma zFOTP FOSFTP zFOST zKylo",0
"Clerical Error",,,182136,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Clerical Error",,,171081,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"Clerical Error",,,118410,Phasma,"zPhasma FOTP FOSFTP zFOST Kylo",1
"Clerical Error",1,1,156800,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Clerical Error",,,164806,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Clerical Error",1,1,160655,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zHoldo zResistance Hero Finn",1
"Clerical Error",0,1,93939,Qira,"Qira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"Clerical Error",,,599191,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Clerical Error",,,160938,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Clerical Error",,,522162,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Clerical Error",1,0,150808,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"Clerical Error",,,311032,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Clerical Error",,,473146,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"Clerical Error",0,1,98872,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Clerical Error",0,1,131082,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Clerical Error",,,113205,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, zPao zCara Dune, Bistan",1
"Clerical Error",,,119121,Disintegration,"Aurra zGreef Karga G8, zBoba zzBossk zThe Mandalorian",1
"Clerical Error",1,1,85574,Ewoks,"zChirpa Elder zPaploo Wicket Logray",1
"Clerical Error",1,0,151309,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Clerical Error",1,0,126039,Troopers,"zVeers Starck Range Trooper, zMoff Gideon, zDark Trooper",1
"Clerical Error",1,0,108109,Wiggs,"Wedge Biggs Ezra zC-3PO Leia",1
"Clerical Error",0,1,90147,Phoenix,"zHera Zeb G8, zSabine Chopper Kanan",1
"Clerical Error",1,0,127521,EP (Counter, Rebel),"zzEP Shoretrooper Krennic DT zzWampa",1
"Clerical Error",1,0,24598,NestSolo (Counter),"zNest",1
"Clerical Error",1,0,15055,SionSolo (Counter),"Sion G9",1
"Clerical Error",1,1,90006,NS,"zzMT G8, zzAV zDaka G8, Zombie Spirit G8",0
"Clerical Error",0,1,137580,BH,"Jango zZam Dengar zBoba Fett, Scion of Jango, zIG-88",0
"Clerical Error",1,1,98843,Rogue1,"zzJyn Chirrut G8, Baze 6* G8, K-2SO G8, zCassian",0
"Clerical Error",,,116486,Bad Batch,"zHunter zEcho Omega G8, zTech zWrecker",0
"Clerical Error",1,0,67344,Jawas,"Nebit G7, Jawa Engineer G8, Jawa Scavenger G7, Jawa G8, Dathcha G9",0
"Dark Blue Shark",,,179996,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Dark Blue Shark",,,169833,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzMaul zRG zzzVader",1
"Dark Blue Shark",1,1,162411,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Dark Blue Shark",,,167439,SEE,"zzzzzzSEE zBSF zzMalak zzzDR Dooku",1
"Dark Blue Shark",1,1,114528,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Dark Blue Shark",,,589784,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"Dark Blue Shark",,,160380,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Dark Blue Shark",,,514682,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Dark Blue Shark",1,0,147397,CLS,"zzzCLS zHan zzChewbacca zR2-D2 Old Ben",1
"Dark Blue Shark",,,319413,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Dark Blue Shark",,,454250,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Dark Blue Shark",0,1,104504,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Dark Blue Shark",0,1,134879,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Dark Blue Shark",1,0,111007,Traya,"zzTraya DN zSion zzEP Sith Empire Trooper",1
"Dark Blue Shark",,,116921,Mon Mothma,"zzMon Mothma, Scarif Wedge Bistan Biggs",1
"Dark Blue Shark",,,113771,Disintegration,"Aurra zGreef Karga, Boba zzBossk The Mandalorian",1
"Dark Blue Shark",1,0,145922,ShaakClones,"zzShaak Ti, zRex Echo (501st), zzFives zARC Trooper",1
"Dark Blue Shark",1,1,78864,Ewoks,"zChirpa Elder Paploo Scout Logray",1
"Dark Blue Shark",1,0,117334,Troopers,"zVeers zStarck Range Trooper, DT zDark Trooper",1
"Dark Blue Shark",0,1,61605,Phoenix,"Hera G8, Zeb G8, Ezra G8, Chopper G8, Kanan G8",1
"Dark Blue Shark",1,0,18811,NestSolo (Counter),"zNest",1
"Dark Blue Shark",,,117758,Phasma,"Phasma FOTP FOSFTP zFOST zKylo",0
"Dark Blue Shark",1,1,83772,Carth,"zCarth Onasi, zMission zZaalbar Juhani G7, Canderous",0
"Dark Blue Shark",0,1,135264,BH,"Jango zZam Dengar Cad IG-88",0
"Dark Blue Shark",1,1,61165,Rogue1,"Jyn Chirrut 5* G8, Baze 5* G8, K-2SO G9, Cassian",0
"Dark Blue Shark",1,0,54120,Jawas,"Nebit G7, Jawa Engineer 4* G8, Jawa Scavenger G7, Jawa G8, Dathcha G7",0
"DigDoug",,,178580,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"DigDoug",,,182984,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"DigDoug",1,1,161027,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"DigDoug",,,169980,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"DigDoug",1,1,166030,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zResistance Hero Poe, zResistance Hero Finn",1
"DigDoug",0,1,106486,Qira,"Qira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"DigDoug",1,1,128558,NS,"zzMT zzAV zDaka Zombie Spirit",1
"DigDoug",,,616780,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Tie Adv, TIE Reaper",1
"DigDoug",,,164895,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"DigDoug",,,525146,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"DigDoug",,,364189,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"DigDoug",,,503468,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Biggs X-wing",1
"DigDoug",0,1,131781,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"DigDoug",0,1,134987,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"DigDoug",1,0,134039,Traya,"zzTraya DN zSion zzEP Sith Empire Trooper",1
"DigDoug",,,110673,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif Pao Cara Dune",1
"DigDoug",1,0,164221,CLS,"zzzCLS zHan zzChewbacca zChewpio zzC-3PO",1
"DigDoug",1,0,152813,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"DigDoug",0,1,154698,BH,"zzBossk zzJango Dengar Boba zBoba Fett, Scion of Jango",1
"DigDoug",1,0,130884,Troopers,"zVeers zStarck DT zMoff Gideon, zDark Trooper",1
"DigDoug",0,1,94456,Phoenix,"Hera Zeb Ezra Sabine Kanan",1
"DigDoug",1,1,92928,Rogue1,"Jyn Chirrut Baze K-2SO Cassian",1
"DigDoug",,,129917,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"DigDoug",1,0,112543,zMaul,"zDarth Maul, zSidious Sith Assassin, Savage Sith Marauder",1
"DigDoug",,,133104,Mando,"zThe Mandalorian (Beskar Armor), zDash Rendar, zNest zIG-11 zKuiil",1
"DigDoug",1,0,87330,Jawas,"Nebit Jawa Engineer, Jawa Scavenger, Jawa Dathcha",1
"DigDoug",,,118414,Phasma,"Phasma FOTP FOSFTP zFOST zKylo",0
"DigDoug",1,1,77421,Ewoks,"Chirpa Elder Paploo Wicket Logray G9",0
"Black Eagle",,,170588,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Black Eagle",,,171940,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"Black Eagle",,,120509,Phasma,"zPhasma FOTP FOSFTP zFOST zKylo",1
"Black Eagle",1,1,154790,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zThrawn",1
"Black Eagle",,,158270,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"Black Eagle",1,1,160927,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"Black Eagle",1,1,110908,NS,"zzMT zzAV zDaka Zombie Spirit",1
"Black Eagle",,,586783,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Black Eagle",,,158909,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"Black Eagle",,,503497,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Black Eagle",1,0,145991,CLS,"zzzCLS zHan zzChewbacca zR2-D2 zOld Ben",1
"Black Eagle",,,308029,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"Black Eagle",,,414391,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Black Eagle",0,1,94062,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Black Eagle",0,1,130486,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Black Eagle",1,0,121879,Traya,"zzTraya DN zSion zzEP Sith Empire Trooper",1
"Black Eagle",,,117913,Mon Mothma,"zMon Mothma, Wedge Bistan Biggs Cassian",1
"Black Eagle",1,1,80547,Ewoks,"zChirpa Elder Paploo zWicket Logray",1
"Black Eagle",1,0,147918,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Black Eagle",0,1,149076,BH,"zzBossk zZam zzJango Dengar Boba",1
"Black Eagle",1,1,100094,Carth,"zCarth Onasi, zMission zZaalbar zJuhani Canderous",1
"Black Eagle",1,0,118738,Troopers,"zVeers zStarck Range Trooper, zzMoff Gideon, zDark Trooper",1
"Black Eagle",,,124754,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"Black Eagle",1,0,113532,zMaul,"zDarth Maul, zSidious Sith Assassin, Savage Sith Marauder",1
"Black Eagle",,,136863,Mando,"zzThe Mandalorian (Beskar Armor), zDash Rendar, zNest IG-11 zKuiil",1
"Black Eagle",1,0,125071,QGJ,"zQGJ Aayla zJKA zzHYoda zEzra",1
"Black Eagle",0,1,64326,Phoenix,"Hera Zeb G8, Sabine G7, Chopper G7, Kanan G8",0
"Black Eagle",1,1,67197,Rogue1,"Jyn Chirrut G8, Baze G7, Admiral Raddus 6*, Pao G8",0
"MINI Kamei",,,168089,JMK,"zzzzzzJMK zJKA zGMY zzShaak Ti, zGK",1
"MINI Kamei",1,1,151745,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"MINI Kamei",,,161619,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"MINI Kamei",1,1,151698,GL Rey,"zzzzzzRey zJTR zR2-D2 Resistance Hero Poe, zResistance Hero Finn",1
"MINI Kamei",,,558391,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"MINI Kamei",,,177395,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"MINI Kamei",,,471200,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"MINI Kamei",,,290232,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"MINI Kamei",,,419479,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"MINI Kamei",0,1,95384,Geonosians,"zGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"MINI Kamei",0,1,131200,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"MINI Kamei",1,0,124963,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, Dark Trooper, Range Trooper",1
"MINI Kamei",,,111876,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Wedge Bistan Biggs",1
"MINI Kamei",1,0,138343,CLS,"zzCLS zHan zChewbacca zChewpio zC-3PO",1
"MINI Kamei",1,1,73407,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket G9, Logray G9",1
"MINI Kamei",0,1,144672,BH,"zzBossk zZam zJango Dengar Boba",1
"MINI Kamei",1,1,139936,zEP,"zEP zzzVader Tarkin TFP zMara Jade, The Emperor's Hand",1
"MINI Kamei",1,0,135550,501st,"zRex ARC Trooper, Echo (501st), zFives zAhsoka",1
"MINI Kamei",0,1,76014,Phoenix,"Hera Zeb G8, Ezra Sabine G8, Kanan G8",1
"MINI Kamei",1,1,88317,Rogue1,"Jyn Chirrut G8, Baze G8, K-2SO G8, Cassian",1
"MINI Kamei",,,112913,Phasma,"Phasma FOTP FOSFTP FOST Kylo",0
"MINI Kamei",1,1,80012,NS,"MT G8, AV zDaka Zombie Spirit G8",0
"MINI Kamei",1,1,83948,Carth,"zCarth Onasi, zMission zZaalbar Juhani G7, Canderous",0
"moby",,,174563,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"moby",,,168603,LV,"zzzzzzLord Vader, zzAdmiral Piett, zzzMaul zRG zzzVader",1
"moby",1,1,157101,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU zzThrawn",1
"moby",,,162925,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"moby",1,1,160868,GL Rey,"zzzzzzRey zzzJTR zzR2-D2 zHoldo zResistance Hero Finn",1
"moby",0,1,88934,Qira,"Qira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"moby",1,1,104252,NS,"zzMT zzAV zDaka Zombie Spirit",1
"moby",,,595726,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"moby",,,162866,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"moby",,,507521,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"moby",,,326451,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"moby",,,499336,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"moby",0,1,101716,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"moby",0,1,134733,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"moby",1,0,121356,Traya,"zzTraya zDN zSion zzEP Sith Empire Trooper",1
"moby",,,119022,Mon Mothma,"zzMon Mothma, Hoth Rebel Scout, Scarif zPao Bistan",1
"moby",1,0,149889,CLS,"zzzCLS zHan zzChewbacca zChewpio zzC-3PO",1
