Name,Ally Code,GP,Chars GP,Ships GP,Character:Ships,Light side or Dark Side,DSR Bot style mod score -- higher is better, aim for 3.0.  This is # of mods with secondary speed ≥ 15 / character gp / 100 000,DSR Bot style gear score -- higher is better.  Number of (>G12 + G13 + relic / 5) / total gp / 100 000.,LS Toon GP,DS Toon GP,Zetas,Omicrons,Relic Levels,GLs,7*,R5 and higher,G13 and higher,G12 and higher,G10 and higher,Jedi Knight Revan,Darth Revan,Malak,Padme,Genosian Brood Alpha,Wat Tambor,Ki-Adi-Mundi,Shaak Ti,General Skywalker,Rey,Supreme Leader Kylo Ren,Sith Eternal Emperor,Jedi Master Luke Skywalker,Jedi Master Kenobi,Lord Vader,Jedi Knight Luke,The Negotiator,Malevolence,Raddus,Finalizer,TW/GA Squads - farmed but may need gear.  Click player name to view.,Squads: defense or both,Squads: offense or both
"Czorro25",876947886,8453410,4929897,3523513,139,16,673,509,2739491,2190406,194,4,709,6,264,106,132,157,180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,10,9
"AF04",423133755,9807657,5881735,3925922,149,-6,618,610,3235610,2646125,232,3,1038,6,280,150,184,207,219,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28,10,12
"MINI Inyak Solomon",934794759,9301373,5474810,3826563,143,41,471,536,3076196,2398614,213,4,867,6,282,122,152,174,188,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,10,10
"PokemonRule",214119624,7895484,4417930,3477554,127,30,464,482,2470823,1947107,181,6,623,5,264,89,120,136,152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,22,8,9
"Baur",877331132,6530039,3925849,2604190,150,-240,435,455,1932446,1993403,154,4,456,3,234,63,85,121,137,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,20,6,8
"MINI Tiif",717697817,7136400,4005038,3131362,127,61,314,373,2270318,1734720,143,5,412,3,245,54,85,99,128,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,22,9,9
"Lee B",139789171,7555190,4351017,3204173,135,-104,324,533,2288192,2062825,139,3,696,6,232,98,126,138,150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,8,10
"Starbreaker",618919483,7745989,4577795,3168194,144,-13,460,432,2510754,2067041,179,5,496,3,261,72,101,135,162,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,26,9,10
"Orentas Turn",576956149,7503405,4517209,2986196,151,-34,294,509,2454125,2063084,177,5,623,6,247,86,117,141,167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,9,10
"Mini Bowser",138781268,6868569,4057867,2810702,144,58,401,448,2297771,1760096,147,3,496,3,239,71,97,112,134,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,20,10,9
"X'lor Bintaghr",678148311,8899704,5253652,3646052,144,-65,213,580,2814023,2439629,192,4,861,6,281,120,165,179,189,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,10,10
"MIni MurphD",847974636,6147417,3550118,2597299,136,-116,580,454,1856260,1693858,123,6,443,4,193,62,87,104,121,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,19,8,9
"theonlymartyr",729778685,7303682,4170038,3133644,133,100,491,460,2404233,1765805,141,1,521,5,241,73,108,124,143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,23,7,9
"The Merovingian",717689723,7771463,4350567,3420896,127,70,418,401,2475822,1874745,162,5,414,2,260,53,88,141,145,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,24,10,11
"Kal Vandel",211698798,6875196,3875550,2999646,129,-3,268,402,2134756,1740794,151,6,428,4,217,56,84,107,131,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,20,8,8
"zmh",693168742,7467433,4329198,3138235,137,-19,251,415,2367718,1961480,168,4,450,3,245,62,92,128,155,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,24,8,11
"Tomballer",912267379,8017363,4547434,3469929,131,125,420,470,2650540,1896894,175,4,605,4,257,84,119,137,166,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,22,10,8
"The Rampant Lion",452792274,8988753,5283596,3705157,142,-50,724,516,2849277,2434319,212,3,781,6,280,115,142,166,195,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,10,12
"Sindo11",292978298,8100880,4782772,3318108,144,62,365,400,2713142,2069630,178,5,493,4,263,70,100,126,175,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,25,12,13
"BeABlob",689747337,4648488,2505881,2142607,116,177,450,303,1492729,1013152,71,5,226,1,163,31,43,53,68,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,14,5,6
"Rando Savage",785187972,7600093,4362550,3237543,134,20,522,453,2429303,1933247,152,7,533,3,268,79,103,135,156,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,23,11,10
"Hebrew Hammer",279676631,7544319,4294531,3249788,132,121,533,461,2498893,1795638,160,5,527,4,266,70,112,131,149,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,25,12,10
"Dhamon Oontari",967995269,7635409,4350845,3284564,132,86,262,412,2493134,1857711,164,2,465,3,272,62,95,127,144,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,25,12,10
"loops",252512734,7912525,4556983,3355542,135,-50,484,468,2457054,2099929,169,6,584,4,264,82,114,140,159,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,23,9,9
"Aris",969652446,5724551,3064061,2660490,115,49,385,359,1728317,1335744,81,4,353,2,196,57,65,70,94,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,17,7,7
"LucasxxSkywalker",797622912,8604183,4996260,3607923,138,-12,590,464,2741656,2254604,200,5,657,5,273,97,120,148,168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,24,11,12
"Taunt On",688682496,7773028,4487732,3285296,136,-64,499,410,2404706,2083026,182,7,489,4,250,73,92,129,154,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,22,7,9
"SynergenX",817567471,6361105,3748070,2613035,143,17,418,443,2084317,1663753,158,4,389,3,216,54,81,123,141,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,20,9,8
"Rok",183389985,4665300,2391731,2273569,105,-127,526,345,1244358,1147373,80,5,272,2,154,44,49,58,67,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,13,7,5
"Thunderbunny",735838737,8271496,4690850,3580646,131,-52,541,508,2526848,2164002,177,5,725,6,275,106,133,143,158,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,9,10
"Snnkmtt",415752263,8321330,4914621,3406709,144,-89,398,416,2602668,2311953,191,7,562,5,276,84,102,132,168,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,25,10,12
"Luis Diaz",449173479,7992900,4615028,3377872,136,40,338,385,2592204,2022824,197,8,450,5,272,60,99,119,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,26,9,11
"AF03",739661914,8052516,4631419,3421097,135,-112,477,380,2426603,2204816,169,6,456,3,262,62,89,126,162,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,24,9,11
"SicoDyas",833813718,7365629,4236158,3129471,135,-244,500,429,2081446,2154712,171,5,452,3,235,57,95,131,159,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,23,9,11
"Batu Rem",134392668,6487092,3715783,2771309,134,-17,325,419,2033638,1682145,125,6,452,3,209,67,83,99,109,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,20,8,10
"Discord DZ 9728",657684378,6558441,3843676,2714765,141,-90,679,493,2034752,1808924,136,4,497,4,220,61,101,123,137,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,17,5,8
"Lazerwolf",412342476,8287612,4716019,3571593,132,22,371,459,2627838,2088181,200,6,603,4,264,95,115,145,169,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,27,10,11
"Meadulator",924492956,6258386,3564173,2694213,132,-96,712,456,1881481,1682692,115,4,472,3,199,67,89,102,115,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,18,5,8
"Cpt Granite",155433894,8010870,4696330,3314540,141,-226,542,498,2327525,2368805,178,5,650,5,262,91,125,144,164,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,24,7,8
"trolladin",122866955,7056592,4114812,2941780,139,-60,444,428,2209061,1905751,152,6,472,4,230,67,88,120,138,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,19,7,6
