Player,Offense,Defense,GP,Name,Squad,Viable
"thedudesz",,,512790,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"thedudesz",1,0,150512,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"thedudesz",,,325050,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"thedudesz",,,440903,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"thedudesz",0,1,102234,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"thedudesz",0,1,122226,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"thedudesz",1,0,134750,Traya,"zzTraya zDN zSion zzEP zThrawn",1
"thedudesz",,,101342,Mon Mothma,"zzMon Mothma, zCara Dune, Hoth Rebel Scout, Scarif zPao",1
"thedudesz",1,0,126994,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"thedudesz",,,124967,Disintegration,"Aurra zzGreef Karga, Boba zzBossk zThe Mandalorian",1
"thedudesz",1,1,146788,Revan Offense,"zzzJKR zGMY zHYoda zJolee zJKA",1
"thedudesz",1,1,87857,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"thedudesz",1,0,141014,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"thedudesz",1,0,127581,zMaul,"zDarth Maul, zSidious zDooku Sith Marauder, zNest",1
"thedudesz",0,1,103469,FO,"zzKRU zKylo zHux FOST FOE",1
"thedudesz",,,80241,Iden Troopers,"zIden Versio, Stormtrooper Snowtrooper G9, Magma G9, DT",1
"thedudesz",0,1,82660,Phoenix,"Hera zKanan zEzra Zeb G8, Sabine",1
"thedudesz",1,0,104271,Wiggs,"Wedge Biggs Fulcrum G8, zC-3PO Leia",1
"thedudesz",,,137563,Maul,"zzzMaul zBo-Katan Canderous zJango zzThe Mandalorian (Beskar Armor)",1
"thedudesz",1,0,67396,Jawas,"Nebit G8, Jawa Engineer G9, Jawa Scavenger G8, Jawa G9, Dathcha G9",1
"thedudesz",,,150489,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zBarriss",0
"thedudesz",1,1,62612,Rogue1,"Jyn G8, Chirrut G8, Baze G5, Cassian G9, K-2SO G8",0
"thedudesz",,,94913,Bad Batch,"zHunter G9, zEcho zzOmega G9, zTech zWrecker G9",0
"LoneStar JediPirateKing",,,171589,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"LoneStar JediPirateKing",,,127266,Phasma,"zPhasma zFOTP FOSFTP zFOST zKylo",1
"LoneStar JediPirateKing",1,1,150134,SL Kylo,"zzzzzzSL Kylo, zSith Trooper, zHux zzKRU Thrawn",1
"LoneStar JediPirateKing",,,161942,SEE,"zzzzzSEE zBSF zzMalak zzzDR zzVader",1
"LoneStar JediPirateKing",,,579047,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"LoneStar JediPirateKing",,,156383,JMLS,"zBS zzzzzJMLS zWat Tambor, zJKL zJolee",1
"LoneStar JediPirateKing",,,522881,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"LoneStar JediPirateKing",1,0,142515,CLS,"zzCLS zHan zChewbacca zzR2-D2 Old Ben",1
"LoneStar JediPirateKing",,,312757,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"LoneStar JediPirateKing",1,1,119711,NS_Alt,"zMT zzAV Daka Zombie Talia",1
"LoneStar JediPirateKing",,,424257,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"LoneStar JediPirateKing",0,1,102034,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"LoneStar JediPirateKing",0,1,122068,Grievous,"zzGG zB2 zB1 zDroideka MagnaGuard",1
"LoneStar JediPirateKing",1,0,124861,Troopers,"zVeers zzAdmiral Piett, Moff Gideon, Dark Trooper, Range Trooper",1
"LoneStar JediPirateKing",,,110059,Mon Mothma,"zzMon Mothma, Biggs Lando Wedge Hoth Rebel Scout",1
"LoneStar JediPirateKing",1,1,84601,Ewoks,"zChirpa G9, Elder Paploo Wicket Logray",1
"LoneStar JediPirateKing",1,0,138403,ShaakClones,"zzShaak Ti, zRex Echo (501st), zFives zARC Trooper",1
"LoneStar JediPirateKing",1,1,96971,Carth,"zCarth Onasi, zMission zZaalbar zVandor Chewbacca, Canderous G8",1
"LoneStar JediPirateKing",0,1,142794,BH,"zzBossk zJango Dengar Cad Boba",1
"LoneStar JediPirateKing",1,0,118649,zMaul,"zDarth Maul, Sidious Dooku Sith Empire Trooper, Nest",1
"LoneStar JediPirateKing",0,1,77117,Phoenix,"Hera Kanan Ezra Zeb G8, Sabine G8",1
"LoneStar JediPirateKing",1,0,115988,EP (Counter, Rebel),"zEP Shoretrooper Krennic DT zzWampa",1
"LoneStar JediPirateKing",1,0,18762,SionSolo (Counter),"Sion",1
"LoneStar JediPirateKing",,,90099,Bad Batch,"zHunter zEcho Omega G9, Tech zWrecker G9",0
"danielooo",,,168936,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"danielooo",1,1,99192,NS,"zzMT zzAV zDaka Zombie Spirit",1
"danielooo",,,584489,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"danielooo",,,158005,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL zJolee",1
"danielooo",0,1,124989,DRMalak,"zzzDR zzHK-47 zBSF zzMalak Sith Empire Trooper G8",1
"danielooo",,,498809,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"danielooo",1,0,150949,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"danielooo",,,308364,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"danielooo",,,454672,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"danielooo",0,1,93265,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"danielooo",0,1,122236,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"danielooo",1,0,119190,Traya,"zzTraya DN zSion zzEP zzThrawn",1
"danielooo",1,0,131103,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, zDark Trooper, Range Trooper",1
"danielooo",,,110460,Mon Mothma,"zzMon Mothma, Biggs Wedge Hoth Rebel Scout, Bistan",1
"danielooo",,,124577,Disintegration,"Aurra zzGreef Karga, zBoba zzBossk zThe Mandalorian",1
"danielooo",1,0,139632,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"danielooo",1,1,91794,Carth,"Carth Onasi, Mission Zaalbar Juhani G8, zCanderous",1
"danielooo",0,1,135567,BH,"zzJango zIG-88 zDengar Cad zFennec Shand",1
"danielooo",0,1,95167,FO,"zzKRU zKylo zHux FOE FOO",1
"danielooo",0,1,85803,Phoenix,"zHera zKanan G8, zEzra G8, zZeb G8, Sabine G8",1
"danielooo",1,0,20004,NestSolo (Counter),"zNest",1
"danielooo",1,1,73547,Ewoks,"Chirpa Elder Paploo Scout Logray",0
"danielooo",,,58365,Iden Troopers,"Iden Versio G8, Shoretrooper G7, Snowtrooper G8, Magma G5, DT G8",0
"danielooo",,,82871,Bad Batch,"zHunter G9, zEcho G9, Omega G8, zTech G9, zWrecker G8",0
"danielooo",1,0,53779,Jawas,"Nebit G7, Jawa Engineer G9, Jawa Scavenger G8, Jawa Dathcha G7",0
"Vitess",,,167235,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Vitess",1,0,139570,CLS,"zzzCLS zHan zChewbacca zR2-D2 Old Ben",1
"Vitess",,,498267,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter, Rex's ARC-170",1
"Vitess",,,336267,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Ghost Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Vitess",0,1,108986,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Vitess",0,1,123011,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Vitess",,,112595,Mon Mothma,"zzMon Mothma, Wedge Cara Dune, Hoth Rebel Scout, zPao",1
"Vitess",1,1,132800,Revan Offense,"zzzJKR zGMY HYoda zJolee G9, zJKA",1
"Vitess",1,0,147060,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Vitess",0,1,113669,BH,"zBossk zJango Cad Fennec Shand, Boba",1
"Vitess",1,1,110829,zEP,"zzEP zzVader Tarkin TFP zBSF",1
"Vitess",1,0,113283,Troopers,"zVeers zStarck Moff Gideon, Range Trooper, zzAdmiral Piett",1
"Vitess",0,1,68749,Phoenix,"Hera G8, Kanan G8, Ezra Chopper G8, Zeb G8",1
"Vitess",1,0,18672,NestSolo (Counter),"zNest",1
"Vitess",1,0,16249,SionSolo (Counter),"Sion",1
"Vitess",,,132264,JMLS,"zBS zzzzzzJMLS zWat Tambor, zzJKL Barriss G8",0
"Vitess",,,290035,Malevolence,"Malevolence Hyena Bomber 5*, Vulture Droid 4*, Sun Fac SF, Soldier SF, Spy SF",0
"Vitess",1,1,79551,Ewoks,"zChirpa Elder zPaploo Scout G8, Logray",0
"Vitess",1,1,81883,Carth,"zCarth Onasi, zMission zZaalbar Juhani G7, zCanderous",0
"Vitess",,,64018,Bad Batch,"zHunter G8, zEcho 4* G8, Omega 5* G8, Tech 4* G8, zWrecker 6* G8",0
"DickLickly",,,174022,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"DickLickly",,,167781,LV,"zzzzzzLord Vader, Thrawn zzzMaul zRG zzzVader",1
"DickLickly",,,185443,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zDooku",1
"DickLickly",1,1,167626,GL Rey,"zzzzzzRey zzzJTR zBB-8 zHoldo zResistance Hero Finn",1
"DickLickly",0,1,123722,Qira,"zQira L3-37 zVandor Chewbacca, zMission zZaalbar",1
"DickLickly",1,1,94668,NS,"zMT zAV zDaka Zombie Spirit",1
"DickLickly",,,508999,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"DickLickly",1,0,134378,CLS,"zzCLS zHan zzChewbacca zR2-D2 zOld Ben",1
"DickLickly",,,416602,HansMF,"Home One, Han's MF, Rebel Y-wing 6*, Bistan's U-wing, Phantom Ghost Cassian's U-wing, Wedge X-wing",1
"DickLickly",0,1,86616,Geonosians,"zzGBA Sun Fac G9, Geo Soldier, Geo Spy, Poggle",1
"DickLickly",1,0,154100,Traya,"zzTraya DN zSion zzEP Sith Empire Trooper",1
"DickLickly",,,108719,Mon Mothma,"zzMon Mothma, zCara Dune, Hoth Rebel Scout, zPao Bistan",1
"DickLickly",1,0,107013,Troopers,"zVeers zzAdmiral Piett, zMoff Gideon, Dark Trooper, Range Trooper",1
"DickLickly",,,139091,Disintegration,"Aurra zzGreef Karga, Boba zzBossk zThe Mandalorian",1
"DickLickly",,,124080,Nute-Wat,"zNute zB1 zB2 MagnaGuard zWat Tambor",1
"DickLickly",1,1,151374,Revan Offense,"zzzJKR zGMY zBS zJolee zHYoda",1
"DickLickly",1,1,73186,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"DickLickly",1,0,152162,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"DickLickly",,,128604,Iden Troopers,"zIden Versio, Shoretrooper Snowtrooper Magma DT",1
"DickLickly",0,1,135173,FO,"zzKRU zKylo zHux zFOST FOE",1
"DickLickly",0,1,94887,Phoenix,"Hera zKanan G8, zEzra Zeb G8, zSabine",1
"DickLickly",1,0,74850,Wiggs,"Wedge Biggs Fulcrum G8, zC-3PO Leia G8",1
"DickLickly",1,1,90199,Rogue1,"zJyn Chirrut Baze G9, Cassian K-2SO G8",1
"DickLickly",,,135991,Bad Batch,"zHunter zEcho zzOmega zTech zWrecker",1
"DickLickly",1,0,135773,zMaul,"zDarth Maul, zSidious Sith Assassin, zSavage Sith Marauder",1
"DickLickly",1,0,18961,NestSolo (Counter),"zNest",1
"DickLickly",,,277064,Malevolence,"Malevolence Hyena Bomber 6*, Vulture Droid 6*, Sun Fac SF, Soldier SF, Spy SF",0
"DickLickly",,,491164,Executrix,"Executrix Tie Adv, Emperor's Shuttle 5*, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"DickLickly",0,1,133663,BH,"zJango Dengar zZam Cad zFennec Shand",0
"DickLickly",1,0,53410,Jawas,"Nebit G8, Jawa Engineer G5, Jawa Scavenger G7, Jawa G8, Dathcha G8",0
"OllyQween",,,175863,SEE,"zzzzzzSEE zBSF zzMalak zzzDR zzzVader",1
"OllyQween",1,1,160980,GL Rey,"zzzzzzRey zzzJTR zzBB-8 zResistance Hero Poe, zResistance Hero Finn",1
"OllyQween",1,1,105173,NS,"zzMT zzAV zDaka Zombie Spirit",1
"OllyQween",,,173068,JMLS,"zzzJKR zzJKL zzzzzzJMLS zWat Tambor, zzzzGAS",1
"OllyQween",0,1,144336,padme,"zzPadme zGK zJKA zAhsoka zzC-3PO",1
"OllyQween",,,494147,Negotiator,"Negotiator HT Anakin's Eta-2 Starfighter, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, BTL-B Y-wing Starfighter, Clone Sergeant's ARC-170, Plo Koon's Jedi Starfighter",1
"OllyQween",1,0,152334,CLS,"zzzCLS zHan zzChewbacca zzR2-D2 zzOld Ben",1
"OllyQween",,,321566,Malevolence,"Malevolence Hyena Bomber, Vulture Droid, Sun Fac SF, Soldier SF, Spy SF",1
"OllyQween",,,436349,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"OllyQween",0,1,109118,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"OllyQween",1,0,109496,Traya,"zzTraya zDN zSion Sith Empire Trooper, zThrawn",1
"OllyQween",0,1,113578,Grievous,"zzGG zB2 zB1 zMagnaGuard zNute",1
"OllyQween",,,100427,Mon Mothma,"zzMon Mothma, Cara Dune, Hoth Rebel Scout, Scarif zPao",1
"OllyQween",1,1,80250,Ewoks,"zChirpa G9, Elder Paploo G9, Wicket Logray G9",1
"OllyQween",1,0,141686,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"OllyQween",0,1,130465,BH,"zzBossk IG-88 Dengar Greedo Boba",1
"OllyQween",1,1,91770,Carth,"zCarth Onasi, zMission Zaalbar Juhani Canderous",1
"OllyQween",1,0,121014,Troopers,"zVeers zStarck Range Trooper, zDark Trooper, zzAdmiral Piett",1
"OllyQween",0,1,91749,FO,"zzKRU Kylo G8, FOTP FOE FOO",1
"OllyQween",0,1,72637,Phoenix,"Hera G9, Kanan G8, Ezra Zeb G8, Sabine G9",1
"OllyQween",1,0,91101,Wiggs,"Wedge Biggs zLeia Chirrut G8, Baze G8",1
"OllyQween",1,0,118669,EP (Counter, Rebel),"zzEP Krennic DT G8, zzWampa zNest",1
"OllyQween",,,380076,Executrix,"Executrix Tie Adv, Emperor's Shuttle, TIE Reaper 5*, Imperial TIE Fighter, Gauntlet Starfighter, First Order SF TIE Fighter, First Order TIE Fighter",0
"OllyQween",0,1,102986,BH,"zJango zzThe Mandalorian, zZam Greef Karga, Cad",0
"OllyQween",,,77411,Bad Batch,"zHunter G9, zEcho G9, Omega G8, Tech G8, zWrecker G8",0
"Shenan",,,167570,JMK,"zzzzzzJMK zAhsoka zzzCAT zzzzGAS zGK",1
"Shenan",,,158622,SEE,"zzzzzzSEE BSF zzMalak zzDR zzzVader",1
"Shenan",,,574719,Executor,"Executor HT Razor Crest, Xanadu Blood, Slave I, IG-2000 Imperial TIE Fighter, Tie Adv",1
"Shenan",,,494036,Negotiator,"Negotiator BTL-B Y-wing Starfighter, Anakin's Eta-2 Starfighter, Rex's ARC-170, Umbaran Starfighter, Ahsoka Tano's Jedi Starfighter, Plo Koon's Jedi Starfighter, Clone Sergeant's ARC-170",1
"Shenan",1,0,148139,CLS,"zzzCLS zHan zChewbacca zzR2-D2 Old Ben",1
"Shenan",,,384722,HansMF,"Home One, Han's MF, Rebel Y-wing, Bistan's U-wing, Phantom Biggs X-wing, Cassian's U-wing, Wedge X-wing",1
"Shenan",0,1,92644,Geonosians,"zzGBA Sun Fac, Geo Soldier, Geo Spy, Poggle",1
"Shenan",0,1,123814,Grievous,"zzGG zB2 zB1 MagnaGuard zNute",1
"Shenan",,,124470,Mon Mothma,"zzMon Mothma, Wedge zCara Dune, Hoth Rebel Scout, zPao",1
"Shenan",,,105426,Disintegration,"Aurra Greef Karga G8, zBoba zzBossk The Mandalorian G8",1
"Shenan",1,1,139914,Revan Offense,"zzzJKR zGMY zHYoda zJolee zJKA",1
"Shenan",1,1,84041,Ewoks,"zChirpa Elder Paploo Wicket Logray",1
"Shenan",1,0,145117,ShaakClones,"zzShaak Ti, zRex zEcho (501st), zzFives zARC Trooper",1
"Shenan",1,0,132470,Troopers,"zVeers zStarck Moff Gideon, Range Trooper, zzAdmiral Piett",1
"Shenan",0,1,69623,Phoenix,"Hera G8, Kanan G8, Ezra Chopper G8, Zeb G8",1
"Shenan",1,0,99405,Thragma (Counter),"zThrawn Magma G7, DT Krennic Tarkin",1
